network,gridIndex,alpha,betaNormalized,prIntact,prBlock,deltaPR,observedPct,expectedPct,deficitPP,kControl,captureControl,beforeControl,captureBlock,denominator
5,13,0.35,0.1,4.21222187182446,4.84468442816034,0.632462556335882,74.5199294725822,44.9928533313416,-29.5270761412406,7,0.969316906495761,0.949471115027864,0.943819207741736,123.059665334943
5,14,0.35,0.25,4.21222187182446,5.4322208288484,1.21999895702394,60.6918498525267,44.9928533313416,-15.6989965211851,7,0.969316906495761,0.949471115027864,0.946342520004431,123.059665334943
5,15,0.35,0.5,4.21222187182446,6.41152321367689,2.19930134185243,39.5873719624666,44.9928533313416,5.40548136887497,7,0.969316906495761,0.949471115027864,0.959033131420574,123.059665334943
5,16,0.35,0.75,4.21222187182446,6.81744827072951,2.60522639890505,27.0166280275488,44.9928533313416,17.9762253037928,7,0.969316906495761,0.949471115027864,0.967098586549,123.059665334943
5,17,0.35,1,4.21222187182446,6.95129903747733,2.73907716565288,19.809469809092,44.9928533313416,25.1833835222496,7,0.969316906495761,0.949471115027864,0.971400534038276,123.059665334943
5,18,0.35,1.25,4.21222187182446,6.99799686462087,2.78577499279641,15.4884585325981,44.9928533313416,29.5043947987434,7,0.969316906495761,0.949471115027864,0.973914621440222,123.059665334943
5,19,0.5,0.1,4.21222187182446,4.44115745756708,0.228935585742622,78.9173136630093,44.9928533313416,-33.9244603316677,7,0.969316906495761,0.949471115027864,0.951617799451073,123.059665334943
5,20,0.5,0.25,4.21222187182446,4.83923730453259,0.627015432708133,69.1010325557064,44.9928533313416,-24.1081792243648,7,0.969316906495761,0.949471115027864,0.947839492062117,123.059665334943
5,21,0.5,0.5,4.21222187182446,5.79265842522318,1.58043655339872,50.829869727946,44.9928533313416,-5.83701639660442,7,0.969316906495761,0.949471115027864,0.955176787299983,123.059665334943
5,22,0.5,0.75,4.21222187182446,6.45260274801069,2.24038087618624,37.4012328917159,44.9928533313416,7.59162043962571,7,0.969316906495761,0.949471115027864,0.96307492914324,123.059665334943
5,23,0.5,1,4.21222187182446,6.77099132964506,2.5587694578206,28.457312676186,44.9928533313416,16.5355406551556,7,0.969316906495761,0.949471115027864,0.968265732718513,123.059665334943
5,24,0.5,1.25,4.21222187182446,6.91125069499801,2.69902882317355,22.5011843844042,44.9928533313416,22.4916689469374,7,0.969316906495761,0.949471115027864,0.9716756646295,123.059665334943
5,25,0.75,0.1,4.21222187182446,4.18650530241483,-0.0257165694096262,81.4951289996563,44.9928533313416,-36.5022756683148,7,0.969316906495761,0.949471115027864,0.957967169341036,123.059665334943
5,26,0.75,0.25,4.21222187182446,4.39939764223659,0.187175770412128,75.8978294122829,44.9928533313416,-30.9049760809414,7,0.969316906495761,0.949471115027864,0.952263435069166,123.059665334943
5,27,0.75,0.5,4.21222187182446,5.05191407268663,0.83969220086217,62.4679779016688,44.9928533313416,-17.4751245703273,7,0.969316906495761,0.949471115027864,0.95145827059384,123.059665334943
5,28,0.75,0.75,4.21222187182446,5.75148209691851,1.53926022509405,50.5110370699418,44.9928533313416,-5.51818373860025,7,0.969316906495761,0.949471115027864,0.957717535268015,123.059665334943
5,29,0.75,1,4.21222187182446,6.27053723059723,2.05831535877277,40.9842768554099,44.9928533313416,4.00857647593168,7,0.969316906495761,0.949471115027864,0.96347928949542,123.059665334943
5,30,0.75,1.25,4.21222187182446,6.59082526011783,2.37860338829337,33.6680902615534,44.9928533313416,11.3247630697882,7,0.969316906495761,0.949471115027864,0.968083657432983,123.059665334943
5,31,1,0.1,4.21222187182446,4.11409857664207,-0.0981232951823836,82.9805324922839,44.9928533313416,-37.9876791609423,7,0.969316906495761,0.949471115027864,0.959475980074458,123.059665334943
5,32,1,0.25,4.21222187182446,4.23137380211997,0.0191519302955117,79.6368216849922,44.9928533313416,-34.6439683536506,7,0.969316906495761,0.949471115027864,0.956046199794504,123.059665334943
5,33,1,0.5,4.21222187182446,4.64683237478285,0.434610502958391,70.0008116848227,44.9928533313416,-25.0079583534811,7,0.969316906495761,0.949471115027864,0.952562830101104,123.059665334943
5,34,1,0.75,4.21222187182446,5.19829928603954,0.986077414215081,59.9348871168102,44.9928533313416,-14.9420337854687,7,0.969316906495761,0.949471115027864,0.956797565277393,123.059665334943
5,35,1,1,4.21222187182446,5.72106613222345,1.508844260399,50.866678452319,44.9928533313416,-5.87382512097747,7,0.969316906495761,0.949471115027864,0.961882946674726,123.059665334943
5,36,1,1.25,4.21222187182446,6.13349057019297,1.92126869836851,43.1260370937762,44.9928533313416,1.86681623756537,7,0.969316906495761,0.949471115027864,0.966684434322613,123.059665334943
6,1,0.1,0.1,3.69905883968804,6.34131945523973,2.64226061555169,44.097177004529,47.0496135436111,2.95243653908206,6,0.952601955324432,0.917137397750572,0.875482287835831,125.676124607811
6,2,0.1,0.25,3.69905883968804,6.7049533631326,3.00589452344456,28.6164686773306,47.0496135436111,18.4331448662805,6,0.952601955324432,0.917137397750572,0.875987419381959,125.676124607811
6,3,0.1,0.5,3.69905883968804,6.77951717136385,3.08045833167581,15.2708888292406,47.0496135436111,31.7787247143705,6,0.952601955324432,0.917137397750572,0.879093643846813,125.676124607811
6,4,0.1,0.75,3.69905883968804,6.75962730803325,3.06056846834521,10.4298032926101,47.0496135436111,36.619810251001,6,0.952601955324432,0.917137397750572,0.878499204818917,125.676124607811
