network,s_init,s_temporal,policy,shuffle,R2,penaltyIndex1,penaltyIndex2,penaltyIndex3,fullPenaltyIndex
3,0.10000000000000001,0.10000000000000001,1,35,-0.030200904776372051,22,22,19,20
3,0.10000000000000001,0.10000000000000001,1,36,-0.011838814404508069,25,21,25,25
3,0.10000000000000001,0.10000000000000001,1,37,-0.02351188461133269,25,25,22,25
3,0.10000000000000001,0.10000000000000001,1,38,-0.0076011075858442023,20,21,21,21
3,0.10000000000000001,0.10000000000000001,1,39,-0.013957360308132438,21,22,25,22
3,0.10000000000000001,0.10000000000000001,1,40,-0.014942215545905579,20,25,25,25
3,0.10000000000000001,0.10000000000000001,1,41,-0.0076648612267853355,25,25,25,25
3,0.10000000000000001,0.10000000000000001,1,42,-0.01337185141772812,22,21,25,22
3,0.10000000000000001,0.10000000000000001,1,43,-0.0060358294564439863,22,22,25,25
3,0.10000000000000001,0.10000000000000001,1,44,-0.0068819325335363057,21,21,25,21
3,0.10000000000000001,0.10000000000000001,1,45,-0.0073131589540242903,25,25,25,25
3,0.10000000000000001,0.10000000000000001,1,46,-0.017696923497520389,20,25,25,25
3,0.10000000000000001,0.10000000000000001,1,47,-0.015684711424806652,21,25,25,25
3,0.10000000000000001,0.10000000000000001,1,48,-0.013601291898843737,25,25,25,25
3,0.10000000000000001,0.10000000000000001,1,49,-0.013802189365736739,25,21,20,22
3,0.10000000000000001,0.10000000000000001,1,50,-0.0095236823705908691,20,21,21,21
3,0.10000000000000001,0.10000000000000001,1,51,-0.010536398673905323,25,21,25,24
3,0.10000000000000001,0.10000000000000001,1,52,-0.0067798831243390811,22,25,21,22
3,0.10000000000000001,0.10000000000000001,1,53,-0.011125818565411505,23,25,22,25
3,0.10000000000000001,0.10000000000000001,1,54,-0.0061547207302887763,25,25,25,25
3,0.10000000000000001,0.10000000000000001,1,55,-0.006830689065021156,21,21,25,21
3,0.10000000000000001,0.10000000000000001,1,56,-0.0061849579078856465,25,22,20,25
3,0.10000000000000001,0.10000000000000001,1,57,-0.0098533930064526043,21,25,25,25
3,0.10000000000000001,0.10000000000000001,1,58,-0.0071959270549601939,25,25,25,25
3,0.10000000000000001,0.10000000000000001,1,59,-0.01329778097595824,21,22,23,22
3,0.10000000000000001,0.10000000000000001,1,60,0.00098118797660906587,21,21,22,21
3,0.10000000000000001,0.10000000000000001,1,61,-0.01302241886319222,25,21,22,23
3,0.10000000000000001,0.10000000000000001,1,62,0.0058361654770917593,20,21,21,21
3,0.10000000000000001,0.10000000000000001,1,63,-0.0078645019088585677,25,25,25,25
3,0.10000000000000001,0.10000000000000001,1,64,-0.011930423009759217,23,25,25,25
3,0.10000000000000001,0.10000000000000001,1,65,-0.0058945477623710829,25,25,25,25
3,0.10000000000000001,0.10000000000000001,1,66,-0.021869519276832117,25,25,20,22
3,0.10000000000000001,0.10000000000000001,1,67,-0.0059395340038788103,25,25,21,25
3,0.10000000000000001,0.10000000000000001,1,68,-0.0073512290453983109,23,25,25,25
3,0.10000000000000001,0.10000000000000001,1,69,-0.0089497204281989706,25,25,25,25
3,0.10000000000000001,0.10000000000000001,1,70,-0.011018360339883237,25,25,25,25
3,0.10000000000000001,0.10000000000000001,1,71,-0.0052673958841558122,25,25,25,25
3,0.10000000000000001,0.10000000000000001,1,72,0.00086615360969966027,21,25,22,22
3,0.10000000000000001,0.10000000000000001,1,73,-0.0090252950553708633,25,25,22,25
3,0.10000000000000001,0.10000000000000001,1,74,-0.016561512000680789,25,25,25,25
3,0.10000000000000001,0.10000000000000001,1,75,-0.0098862059012658765,25,25,25,25
3,0.10000000000000001,0.10000000000000001,1,76,-0.0039938303131719088,23,25,22,23
3,0.10000000000000001,0.10000000000000001,1,77,-0.026247781591561159,25,22,21,22
3,0.10000000000000001,0.10000000000000001,1,78,-0.012178158686417584,22,25,21,22
3,0.10000000000000001,0.10000000000000001,1,79,-0.011284433165267949,22,25,25,25
3,0.10000000000000001,0.10000000000000001,1,80,-0.015665424354721402,25,21,22,22
3,0.10000000000000001,0.10000000000000001,1,81,-0.0089056485877518909,25,22,23,25
3,0.10000000000000001,0.10000000000000001,1,82,-0.0039513368112857883,25,22,22,25
3,0.10000000000000001,0.10000000000000001,1,83,-0.0095257178250642838,25,21,21,22
3,0.10000000000000001,0.10000000000000001,1,84,-0.018184492443882538,25,20,25,22
3,0.10000000000000001,0.10000000000000001,1,85,-0.0064490287042724415,24,25,25,25
3,0.10000000000000001,0.10000000000000001,1,86,-0.0086133129237353501,21,22,22,21
3,0.10000000000000001,0.10000000000000001,1,87,-0.0076129195921676995,22,25,25,24
3,0.10000000000000001,0.10000000000000001,1,88,-0.009697729775874242,21,21,22,21
3,0.10000000000000001,0.10000000000000001,1,89,-0.018410353486118858,20,25,23,21
3,0.10000000000000001,0.10000000000000001,1,90,-0.013543558340511686,25,21,25,25
3,0.10000000000000001,0.10000000000000001,1,91,-0.0052187775699814587,25,22,25,24
3,0.10000000000000001,0.10000000000000001,1,92,-0.017605247337373342,25,22,25,25
3,0.10000000000000001,0.10000000000000001,1,93,-0.019328644399870365,21,25,25,25
3,0.10000000000000001,0.10000000000000001,1,94,-0.021472897596998886,21,21,25,22
3,0.10000000000000001,0.10000000000000001,1,95,-0.0034693618815226923,25,25,25,25
3,0.10000000000000001,0.10000000000000001,1,96,-0.01899326704474591,21,25,25,25
3,0.10000000000000001,0.10000000000000001,1,97,-0.012592225021368808,25,25,22,25
3,0.10000000000000001,0.10000000000000001,1,98,-0.0056906583349127793,20,25,21,21
3,0.10000000000000001,0.10000000000000001,1,99,-0.022174229846568583,19,22,25,25
3,0.10000000000000001,0.10000000000000001,1,100,-0.019690783123746947,22,25,25,25
3,0.10000000000000001,0.10000000000000001,2,1,-0.0095071339603736149,22,21,22,22
3,0.10000000000000001,0.10000000000000001,2,2,0.011377738749857369,21,20,21,21
3,0.10000000000000001,0.10000000000000001,2,3,-0.014242071712941229,25,25,21,25
3,0.10000000000000001,0.10000000000000001,2,4,-0.011443461645823438,23,25,21,23
3,0.10000000000000001,0.10000000000000001,2,5,-0.007324875604544534,23,23,25,25
3,0.10000000000000001,0.10000000000000001,2,6,-0.014133055691174956,20,25,22,22
3,0.10000000000000001,0.10000000000000001,2,7,0.0014965868395167004,22,21,22,22
3,0.10000000000000001,0.10000000000000001,2,8,-0.0097526117387756184,25,25,25,25
3,0.10000000000000001,0.10000000000000001,2,9,-0.010782429981571973,25,22,25,24
3,0.10000000000000001,0.10000000000000001,2,10,-0.022083193503373844,25,22,25,25
3,0.10000000000000001,0.10000000000000001,2,11,-0.016063385007011322,22,21,25,22
3,0.10000000000000001,0.10000000000000001,2,12,-0.008873654622691296,25,21,25,25
3,0.10000000000000001,0.10000000000000001,2,13,-0.020732433454325516,20,22,22,22
3,0.10000000000000001,0.10000000000000001,2,14,-0.010110830256787162,22,23,25,25
3,0.10000000000000001,0.10000000000000001,2,15,-0.0064757254758243121,25,25,25,25
3,0.10000000000000001,0.10000000000000001,2,16,-0.012415890061944213,22,24,22,22
3,0.10000000000000001,0.10000000000000001,2,17,-0.013916827674030463,25,25,22,25
3,0.10000000000000001,0.10000000000000001,2,18,-0.018816137483189221,25,22,25,25
3,0.10000000000000001,0.10000000000000001,2,19,-0.018369352709045383,25,25,22,25
3,0.10000000000000001,0.10000000000000001,2,20,-0.017501273573466314,25,22,25,25
3,0.10000000000000001,0.10000000000000001,2,21,-0.017586243868833673,25,21,25,25
3,0.10000000000000001,0.10000000000000001,2,22,-0.010278182777813116,25,23,25,25
3,0.10000000000000001,0.10000000000000001,2,23,-0.012013413571157372,25,25,21,22
3,0.10000000000000001,0.10000000000000001,2,24,-0.020030412852999779,22,25,25,25
3,0.10000000000000001,0.10000000000000001,2,25,-0.011821868187482432,25,22,25,25
3,0.10000000000000001,0.10000000000000001,2,26,-0.0097814606508208612,25,25,25,25
3,0.10000000000000001,0.10000000000000001,2,27,-0.01076840559249459,22,23,22,22
3,0.10000000000000001,0.10000000000000001,2,28,-0.018835121102040997,21,23,22,22
3,0.10000000000000001,0.10000000000000001,2,29,-0.011331736383118685,25,25,24,25
3,0.10000000000000001,0.10000000000000001,2,30,-0.025254249689314889,25,25,24,25
3,0.10000000000000001,0.10000000000000001,2,31,-0.013522289374330088,23,22,25,25
3,0.10000000000000001,0.10000000000000001,2,32,-0.008269835828960348,21,25,21,22
3,0.10000000000000001,0.10000000000000001,2,33,-0.010124136243839343,25,25,25,25
3,0.10000000000000001,0.10000000000000001,2,34,-0.0082405909098610675,22,22,25,24
3,0.10000000000000001,0.10000000000000001,2,35,-0.021606199670862525,22,22,20,21
3,0.10000000000000001,0.10000000000000001,2,36,-0.01029378412851889,25,22,25,25
3,0.10000000000000001,0.10000000000000001,2,37,-0.024194039278915502,25,25,23,25
3,0.10000000000000001,0.10000000000000001,2,38,-0.011657762247558434,20,22,22,21
3,0.10000000000000001,0.10000000000000001,2,39,-0.012746471285374428,22,22,23,22
3,0.10000000000000001,0.10000000000000001,2,40,-0.010810516746700749,21,25,25,25
3,0.10000000000000001,0.10000000000000001,2,41,-0.0095963948640600538,23,23,23,23
3,0.10000000000000001,0.10000000000000001,2,42,-0.015339048151314927,21,21,25,22
3,0.10000000000000001,0.10000000000000001,2,43,-0.011805784996995916,21,23,25,25
3,0.10000000000000001,0.10000000000000001,2,44,-0.010512608779911226,21,21,25,22
3,0.10000000000000001,0.10000000000000001,2,45,-0.0070739661418852684,25,25,25,25
3,0.10000000000000001,0.10000000000000001,2,46,-0.022028752642518912,20,25,25,25
3,0.10000000000000001,0.10000000000000001,2,47,-0.013650673563986304,22,25,25,25
3,0.10000000000000001,0.10000000000000001,2,48,-0.012296586101000928,25,25,25,25
3,0.10000000000000001,0.10000000000000001,2,49,-0.01650592332583356,25,21,21,22
3,0.10000000000000001,0.10000000000000001,2,50,-0.011767004258396607,21,22,21,21
3,0.10000000000000001,0.10000000000000001,2,51,-0.011792637813769602,25,21,25,25
3,0.10000000000000001,0.10000000000000001,2,52,-0.006230441592833813,22,25,20,22
3,0.10000000000000001,0.10000000000000001,2,53,-0.012769996242567361,24,24,21,23
3,0.10000000000000001,0.10000000000000001,2,54,-0.0053322821037573576,25,25,25,25
3,0.10000000000000001,0.10000000000000001,2,55,-0.0098088123794166648,20,21,25,21
3,0.10000000000000001,0.10000000000000001,2,56,-0.0040008787835659199,25,24,25,25
3,0.10000000000000001,0.10000000000000001,2,57,-0.01087825993781566,21,25,25,25
3,0.10000000000000001,0.10000000000000001,2,58,-0.0072860464438220252,25,25,25,25
3,0.10000000000000001,0.10000000000000001,2,59,-0.014654878619681622,21,23,25,22
3,0.10000000000000001,0.10000000000000001,2,60,-0.0010448495844890271,22,21,25,22
3,0.10000000000000001,0.10000000000000001,2,61,-0.012467928463843592,25,21,24,25
3,0.10000000000000001,0.10000000000000001,2,62,0.0034171445314244986,20,21,21,21
3,0.10000000000000001,0.10000000000000001,2,63,-0.0087845057670776772,25,25,25,25
3,0.10000000000000001,0.10000000000000001,2,64,-0.011584862509418814,24,25,25,25
3,0.10000000000000001,0.10000000000000001,2,65,-0.00705624028092533,25,25,25,25
3,0.10000000000000001,0.10000000000000001,2,66,-0.034794272960015915,25,25,19,23
3,0.10000000000000001,0.10000000000000001,2,67,-0.0064587391258192905,25,25,22,25
3,0.10000000000000001,0.10000000000000001,2,68,-0.0062162361259525678,23,25,25,25
3,0.10000000000000001,0.10000000000000001,2,69,-0.0079288193155189202,25,25,23,25
3,0.10000000000000001,0.10000000000000001,2,70,-0.010581065379260846,25,25,25,25
3,0.10000000000000001,0.10000000000000001,2,71,-0.0064629104471716214,25,25,22,25
3,0.10000000000000001,0.10000000000000001,2,72,-0.0016043096235964782,23,25,24,25
3,0.10000000000000001,0.10000000000000001,2,73,-0.009527221436941069,25,25,23,25
3,0.10000000000000001,0.10000000000000001,2,74,-0.017117874962480295,25,25,25,25
3,0.10000000000000001,0.10000000000000001,2,75,-0.0097252025870309122,25,25,25,25
3,0.10000000000000001,0.10000000000000001,2,76,-0.0043327123673475576,25,25,23,25
3,0.10000000000000001,0.10000000000000001,2,77,-0.02953403030745605,25,23,21,25
3,0.10000000000000001,0.10000000000000001,2,78,-0.013750334731042591,22,25,21,22
3,0.10000000000000001,0.10000000000000001,2,79,-0.0097467454526820596,22,25,25,25
3,0.10000000000000001,0.10000000000000001,2,80,-0.016144120058972922,25,21,25,25
3,0.10000000000000001,0.10000000000000001,2,81,-0.010617832525033233,25,21,21,22
3,0.10000000000000001,0.10000000000000001,2,82,-0.004054041176950296,25,21,22,22
3,0.10000000000000001,0.10000000000000001,2,83,-0.0084504054056278033,25,22,21,23
3,0.10000000000000001,0.10000000000000001,2,84,-0.019747378387444003,25,20,25,23
3,0.10000000000000001,0.10000000000000001,2,85,-0.0060822711190313683,23,25,25,25
3,0.10000000000000001,0.10000000000000001,2,86,-0.0097209326184053424,21,22,22,22
3,0.10000000000000001,0.10000000000000001,2,87,-0.01018400753418347,22,21,25,23
3,0.10000000000000001,0.10000000000000001,2,88,-0.0085144339653311363,21,21,22,21
3,0.10000000000000001,0.10000000000000001,2,89,-0.018835303367989997,20,25,21,21
3,0.10000000000000001,0.10000000000000001,2,90,-0.013057228595602766,25,22,25,25
3,0.10000000000000001,0.10000000000000001,2,91,-0.0070349701291796407,25,22,25,25
3,0.10000000000000001,0.10000000000000001,2,92,-0.017051537739178224,25,23,25,25
3,0.10000000000000001,0.10000000000000001,2,93,-0.018440984467428478,22,25,25,25
3,0.10000000000000001,0.10000000000000001,2,94,-0.021154872274695924,21,21,25,22
3,0.10000000000000001,0.10000000000000001,2,95,-0.0030119057972959329,25,25,25,25
3,0.10000000000000001,0.10000000000000001,2,96,-0.019792956161068798,21,25,25,25
3,0.10000000000000001,0.10000000000000001,2,97,-0.01284045696309466,25,25,25,25
3,0.10000000000000001,0.10000000000000001,2,98,-0.0062809805774295402,22,25,22,22
3,0.10000000000000001,0.10000000000000001,2,99,-0.01392362315453699,23,22,25,25
3,0.10000000000000001,0.10000000000000001,2,100,-0.018841982082775433,25,25,25,25
3,0.10000000000000001,0.10000000000000001,3,1,-0.0067050285402534548,22,22,25,23
3,0.10000000000000001,0.10000000000000001,3,2,0.0036452302842593376,21,21,21,21
3,0.10000000000000001,0.10000000000000001,3,3,-0.01490069524085702,25,25,23,25
3,0.10000000000000001,0.10000000000000001,3,4,-0.015538001006408786,24,25,21,23
3,0.10000000000000001,0.10000000000000001,3,5,-0.0098052348909589693,23,22,25,24
3,0.10000000000000001,0.10000000000000001,3,6,-0.0067145115975664194,25,22,22,22
3,0.10000000000000001,0.10000000000000001,3,7,-0.0028482825787470301,22,21,23,22
3,0.10000000000000001,0.10000000000000001,3,8,-0.010664085545599722,25,25,25,25
3,0.10000000000000001,0.10000000000000001,3,9,-0.0090689403106611888,23,25,25,25
3,0.10000000000000001,0.10000000000000001,3,10,-0.019466216303589023,25,25,25,25
3,0.10000000000000001,0.10000000000000001,3,11,-0.010924947297532572,25,22,25,25
3,0.10000000000000001,0.10000000000000001,3,12,-0.0083265764065816317,25,22,25,25
3,0.10000000000000001,0.10000000000000001,3,13,-0.017858972673026052,22,22,25,23
3,0.10000000000000001,0.10000000000000001,3,14,-0.010353348704542853,25,25,25,25
3,0.10000000000000001,0.10000000000000001,3,15,-0.0050959079757164627,25,25,25,25
3,0.10000000000000001,0.10000000000000001,3,16,-0.016309602114923383,22,25,22,23
3,0.10000000000000001,0.10000000000000001,3,17,-0.017910525371926722,25,25,25,25
3,0.10000000000000001,0.10000000000000001,3,18,-0.012817548395918088,25,22,25,23
3,0.10000000000000001,0.10000000000000001,3,19,-0.017892840832178569,23,22,21,22
3,0.10000000000000001,0.10000000000000001,3,20,-0.015504936779020539,25,25,25,25
3,0.10000000000000001,0.10000000000000001,3,21,-0.019007510468593392,25,21,23,24
3,0.10000000000000001,0.10000000000000001,3,22,-0.010025592268078976,25,23,24,25
3,0.10000000000000001,0.10000000000000001,3,23,-0.0077164896292867269,25,25,21,23
3,0.10000000000000001,0.10000000000000001,3,24,-0.012870699138225028,25,25,23,25
3,0.10000000000000001,0.10000000000000001,3,25,-0.011726990096796897,25,21,25,25
3,0.10000000000000001,0.10000000000000001,3,26,-0.010591668214196215,25,25,25,25
3,0.10000000000000001,0.10000000000000001,3,27,-0.0092015442142228121,25,25,25,25
3,0.10000000000000001,0.10000000000000001,3,28,-0.011993592983396084,23,25,22,25
3,0.10000000000000001,0.10000000000000001,3,29,-0.012867857727928422,25,25,25,25
3,0.10000000000000001,0.10000000000000001,3,30,-0.019999269042936696,25,25,25,25
3,0.10000000000000001,0.10000000000000001,3,31,-0.016966587690204316,25,25,25,25
3,0.10000000000000001,0.10000000000000001,3,32,-0.0073020567170030137,22,25,22,22
3,0.10000000000000001,0.10000000000000001,3,33,-0.009845310367761595,25,25,25,25
3,0.10000000000000001,0.10000000000000001,3,34,-0.006163032752295905,22,23,24,23
3,0.10000000000000001,0.10000000000000001,3,35,-0.018589886709887482,25,25,22,23
3,0.10000000000000001,0.10000000000000001,3,36,-0.0092990729055186794,22,23,25,24
3,0.10000000000000001,0.10000000000000001,3,37,-0.019783988129149277,25,25,24,25
3,0.10000000000000001,0.10000000000000001,3,38,-0.009539418277337619,20,22,25,22
3,0.10000000000000001,0.10000000000000001,3,39,-0.0087854990131301935,22,23,23,23
3,0.10000000000000001,0.10000000000000001,3,40,-0.010245971479794891,21,25,25,25
3,0.10000000000000001,0.10000000000000001,3,41,-0.0089649992583558102,25,23,25,25
3,0.10000000000000001,0.10000000000000001,3,42,-0.011954206372446929,22,25,25,24
3,0.10000000000000001,0.10000000000000001,3,43,-0.0042340034278762761,25,25,25,25
3,0.10000000000000001,0.10000000000000001,3,44,-0.0067544894510680464,22,22,25,23
3,0.10000000000000001,0.10000000000000001,3,45,-0.0071570377919978334,22,23,25,25
3,0.10000000000000001,0.10000000000000001,3,46,-0.023048803213905789,20,25,25,25
3,0.10000000000000001,0.10000000000000001,3,47,-0.013362382396753025,21,25,25,25
3,0.10000000000000001,0.10000000000000001,3,48,-0.014129621644620061,25,25,25,25
3,0.10000000000000001,0.10000000000000001,3,49,-0.0096426902025092964,25,25,23,25
3,0.10000000000000001,0.10000000000000001,3,50,-0.013149609761082592,22,25,21,22
3,0.10000000000000001,0.10000000000000001,3,51,-0.01588870256397934,25,21,25,23
3,0.10000000000000001,0.10000000000000001,3,52,-0.0075158504709988971,25,25,22,25
3,0.10000000000000001,0.10000000000000001,3,53,-0.011961206949280712,25,22,25,23
3,0.10000000000000001,0.10000000000000001,3,54,-0.0088231749271376891,25,25,25,25
3,0.10000000000000001,0.10000000000000001,3,55,-0.0098084482612428303,22,21,25,22
3,0.10000000000000001,0.10000000000000001,3,56,-0.0049250240849045834,25,25,21,24
3,0.10000000000000001,0.10000000000000001,3,57,-0.011333827726700996,21,25,25,25
3,0.10000000000000001,0.10000000000000001,3,58,-0.0094684039661165897,25,25,25,25
3,0.10000000000000001,0.10000000000000001,3,59,-0.012557302253339397,22,22,25,23
3,0.10000000000000001,0.10000000000000001,3,60,0.0019156929823563873,22,21,22,22
3,0.10000000000000001,0.10000000000000001,3,61,-0.015035774838294547,25,21,25,23
3,0.10000000000000001,0.10000000000000001,3,62,-0.0043739084475515888,21,23,22,22
3,0.10000000000000001,0.10000000000000001,3,63,-0.0081133220491340641,25,25,24,25
3,0.10000000000000001,0.10000000000000001,3,64,-0.011647366214391441,25,25,25,25
3,0.10000000000000001,0.10000000000000001,3,65,-0.0070731455948316313,25,25,25,25
3,0.10000000000000001,0.10000000000000001,3,66,-0.020169251045057734,25,23,22,25
3,0.10000000000000001,0.10000000000000001,3,67,-0.0093952555962633078,25,25,23,25
3,0.10000000000000001,0.10000000000000001,3,68,-0.010155993694870302,24,23,22,23
3,0.10000000000000001,0.10000000000000001,3,69,-0.0065726171759032948,25,25,25,25
3,0.10000000000000001,0.10000000000000001,3,70,-0.011029615427808226,25,25,25,25
3,0.10000000000000001,0.10000000000000001,3,71,-0.0082590331740501899,23,24,25,24
3,0.10000000000000001,0.10000000000000001,3,72,-0.00092683464647236313,22,25,22,22
3,0.10000000000000001,0.10000000000000001,3,73,-0.0092125542179912756,25,25,25,25
3,0.10000000000000001,0.10000000000000001,3,74,-0.015523145326367116,25,23,25,25
3,0.10000000000000001,0.10000000000000001,3,75,-0.012134614483467754,25,25,25,25
3,0.10000000000000001,0.10000000000000001,3,76,-0.0048027270453339099,25,22,22,23
3,0.10000000000000001,0.10000000000000001,3,77,-0.026704307221754986,25,25,21,23
3,0.10000000000000001,0.10000000000000001,3,78,-0.014011604728680904,25,23,22,23
3,0.10000000000000001,0.10000000000000001,3,79,-0.016722878414896059,22,25,25,25
3,0.10000000000000001,0.10000000000000001,3,80,-0.01408277626327048,25,23,25,25
3,0.10000000000000001,0.10000000000000001,3,81,-0.0095909339427879825,23,23,25,23
3,0.10000000000000001,0.10000000000000001,3,82,-0.0041564890113217068,23,21,23,22
3,0.10000000000000001,0.10000000000000001,3,83,-0.0093797543104991998,25,23,25,25
3,0.10000000000000001,0.10000000000000001,3,84,-0.010723779238081654,25,21,25,23
3,0.10000000000000001,0.10000000000000001,3,85,-0.010374792550825074,25,25,22,24
3,0.10000000000000001,0.10000000000000001,3,86,-0.0084125270391628426,22,22,21,21
3,0.10000000000000001,0.10000000000000001,3,87,-0.010953716246527856,22,24,25,23
3,0.10000000000000001,0.10000000000000001,3,88,-0.014744818068653576,23,22,25,23
3,0.10000000000000001,0.10000000000000001,3,89,-0.017943483619018208,21,25,23,25
3,0.10000000000000001,0.10000000000000001,3,90,-0.0099659628646564524,25,23,24,25
3,0.10000000000000001,0.10000000000000001,3,91,-0.010312444536397791,22,21,25,22
3,0.10000000000000001,0.10000000000000001,3,92,-0.013135269294084706,25,23,25,25
3,0.10000000000000001,0.10000000000000001,3,93,-0.010082702881319516,25,25,25,25
3,0.10000000000000001,0.10000000000000001,3,94,-0.018136744725971488,21,21,25,22
3,0.10000000000000001,0.10000000000000001,3,95,-0.006172003847965124,25,25,25,25
3,0.10000000000000001,0.10000000000000001,3,96,-0.01501625577786414,22,25,25,25
3,0.10000000000000001,0.10000000000000001,3,97,-0.0102560629160382,25,23,22,25
3,0.10000000000000001,0.10000000000000001,3,98,-0.0064481489871497377,22,23,22,22
3,0.10000000000000001,0.10000000000000001,3,99,-0.017483164574590093,25,23,25,25
3,0.10000000000000001,0.10000000000000001,3,100,-0.019476893373632675,22,25,25,25
3,0.10000000000000001,0.10000000000000001,4,1,-0.0061302541524150822,25,22,25,25
3,0.10000000000000001,0.10000000000000001,4,2,-0.0068110385202024837,23,25,21,22
3,0.10000000000000001,0.10000000000000001,4,3,-0.01241382872186092,24,25,25,25
3,0.10000000000000001,0.10000000000000001,4,4,-0.017611194741822711,24,25,21,25
3,0.10000000000000001,0.10000000000000001,4,5,-0.012900075629081798,25,22,25,25
3,0.10000000000000001,0.10000000000000001,4,6,-0.0069490281423163491,23,23,23,23
3,0.10000000000000001,0.10000000000000001,4,7,-0.0093441613833173953,22,23,25,23
3,0.10000000000000001,0.10000000000000001,4,8,-0.013664879846555289,25,24,25,25
3,0.10000000000000001,0.10000000000000001,4,9,-0.011714200704439959,25,22,25,25
3,0.10000000000000001,0.10000000000000001,4,10,-0.017695791784138715,25,23,25,25
3,0.10000000000000001,0.10000000000000001,4,11,-0.010399995007014606,22,23,24,22
3,0.10000000000000001,0.10000000000000001,4,12,-0.014260590594947997,23,21,25,23
3,0.10000000000000001,0.10000000000000001,4,13,-0.02083912522715714,24,25,25,25
3,0.10000000000000001,0.10000000000000001,4,14,-0.0089773123187488757,23,25,25,25
3,0.10000000000000001,0.10000000000000001,4,15,-0.0089398891312915119,25,25,25,25
3,0.10000000000000001,0.10000000000000001,4,16,-0.011521365278297946,23,25,25,25
3,0.10000000000000001,0.10000000000000001,4,17,-0.016012509911547568,25,23,25,25
3,0.10000000000000001,0.10000000000000001,4,18,-0.010138889161574127,24,23,22,23
3,0.10000000000000001,0.10000000000000001,4,19,-0.016155808026435237,22,22,21,22
3,0.10000000000000001,0.10000000000000001,4,20,-0.016876946654746039,25,25,25,25
3,0.10000000000000001,0.10000000000000001,4,21,-0.013099081636494647,25,21,25,24
3,0.10000000000000001,0.10000000000000001,4,22,-0.0087763392174446953,23,23,25,25
3,0.10000000000000001,0.10000000000000001,4,23,-0.0088437175012066049,25,23,21,23
3,0.10000000000000001,0.10000000000000001,4,24,-0.0099416421194444826,25,25,25,25
3,0.10000000000000001,0.10000000000000001,4,25,-0.015335845393774861,25,22,25,25
3,0.10000000000000001,0.10000000000000001,4,26,-0.0080227087823550036,25,25,24,25
3,0.10000000000000001,0.10000000000000001,4,27,-0.011551825320363918,23,25,25,25
3,0.10000000000000001,0.10000000000000001,4,28,-0.013818451587213509,24,25,22,23
3,0.10000000000000001,0.10000000000000001,4,29,-0.015252612425949552,25,25,25,25
3,0.10000000000000001,0.10000000000000001,4,30,-0.017823500176394225,22,25,25,23
3,0.10000000000000001,0.10000000000000001,4,31,-0.010938710048798539,25,25,25,25
3,0.10000000000000001,0.10000000000000001,4,32,-0.0060713793256212956,22,22,23,22
3,0.10000000000000001,0.10000000000000001,4,33,-0.013619750553538035,25,25,25,25
3,0.10000000000000001,0.10000000000000001,4,34,-0.0055467144109595523,22,25,21,22
3,0.10000000000000001,0.10000000000000001,4,35,-0.01685379068989068,25,25,22,25
3,0.10000000000000001,0.10000000000000001,4,36,-0.0073145671764549558,25,25,25,25
3,0.10000000000000001,0.10000000000000001,4,37,-0.024398549765482835,25,25,25,25
3,0.10000000000000001,0.10000000000000001,4,38,-0.0054471099679007651,21,22,25,22
3,0.10000000000000001,0.10000000000000001,4,39,-0.0085012364429248866,25,22,25,25
3,0.10000000000000001,0.10000000000000001,4,40,-0.0094123801980718902,22,25,25,25
3,0.10000000000000001,0.10000000000000001,4,41,-0.009333279250107962,25,25,23,25
3,0.10000000000000001,0.10000000000000001,4,42,-0.011725305644534334,25,23,22,23
3,0.10000000000000001,0.10000000000000001,4,43,-0.0069916386028963107,22,23,25,25
3,0.10000000000000001,0.10000000000000001,4,44,-0.0071319009574792869,25,22,25,25
3,0.10000000000000001,0.10000000000000001,4,45,-0.0094903457162702765,23,22,22,22
3,0.10000000000000001,0.10000000000000001,4,46,-0.01087704684654045,21,25,23,23
3,0.10000000000000001,0.10000000000000001,4,47,-0.010467616658630163,22,25,25,25
3,0.10000000000000001,0.10000000000000001,4,48,-0.015518153664127343,23,25,25,25
3,0.10000000000000001,0.10000000000000001,4,49,-0.01216028398034541,22,22,25,23
3,0.10000000000000001,0.10000000000000001,4,50,-0.01336401034434509,22,25,25,25
3,0.10000000000000001,0.10000000000000001,4,51,-0.015525977811139846,23,21,25,23
3,0.10000000000000001,0.10000000000000001,4,52,-0.0058085029444561176,25,24,25,25
3,0.10000000000000001,0.10000000000000001,4,53,-0.011806870329297947,25,25,25,25
3,0.10000000000000001,0.10000000000000001,4,54,-0.012091787032567192,25,25,25,25
3,0.10000000000000001,0.10000000000000001,4,55,-0.011376453113943086,25,21,25,24
3,0.10000000000000001,0.10000000000000001,4,56,-0.008650393317802374,25,25,22,25
3,0.10000000000000001,0.10000000000000001,4,57,-0.0077640366730837851,22,25,25,25
3,0.10000000000000001,0.10000000000000001,4,58,-0.012603028384514436,25,25,23,25
3,0.10000000000000001,0.10000000000000001,4,59,-0.011367788671849066,25,23,25,25
3,0.10000000000000001,0.10000000000000001,4,60,-0.0041051950124548764,25,23,25,25
3,0.10000000000000001,0.10000000000000001,4,61,-0.0074502892171408597,25,22,25,25
3,0.10000000000000001,0.10000000000000001,4,62,-0.014962436451787076,25,22,25,23
3,0.10000000000000001,0.10000000000000001,4,63,-0.0090748223693843943,25,25,25,25
