network,s_init,s_temporal,policy,target,trial,fold,K95,capture,beforeCapture,d_precue,d_prego,ratio,C,undefinedC,moMs,peakMs,peakSpeedMps,nearZero,missingWindow,boundaryPeak,largePeakCount,denominatorGuard,peakPositionX_M,peakPositionY_M
2,0.10000000000000001,0.20000000000000001,1,7,28,2,65,0.9500121292254009,0.9484756385475952,3.2550153969835725,10.748987883854888,3.302284804494624,-2.302284804494624,0,65,206,0.43386704183258934,0,0,0,1,2.2737367544323206e-13,-0.042964730959760389,0.19218650458963876
2,0.10000000000000001,0.20000000000000001,1,7,29,3,65,0.95053296609804894,0.94909798919634192,3.5115977705297987,13.819895665495707,3.9355007516736986,-2.9355007516736986,0,64,206,0.40188961325921763,0,0,0,1,2.2737367544323206e-13,-0.039425766952549013,0.20491995631928389
2,0.10000000000000001,0.20000000000000001,1,7,30,1,67,0.95133233849065779,0.94991835112921952,2.9482602504880422,15.690114066785386,5.3218212551582287,-4.3218212551582287,0,62,201,0.37129858397086779,0,0,0,1,2.2737367544323206e-13,-0.036991615851230564,0.20244460864508323
2,0.10000000000000001,0.20000000000000001,1,8,1,3,70,0.95079775095710883,0.94938533309163564,3.0783337242550544,14.940115979673415,4.853312641821792,-3.853312641821792,0,42,191,0.51427365337394715,0,0,0,1,2.2737367544323206e-13,-0.036141221116168576,0.15685578791483162
2,0.10000000000000001,0.20000000000000001,1,8,2,3,70,0.95079775095710883,0.94938533309163564,3.053629680213882,14.327638960930431,4.6920027840202598,-3.6920027840202598,0,55,187,0.41274633613933009,0,0,0,1,2.2737367544323206e-13,-0.028869290276891835,0.17304937793013611
2,0.10000000000000001,0.20000000000000001,1,8,3,3,70,0.95079775095710883,0.94938533309163564,3.4318711699841025,16.329411170324267,4.7581655492038504,-3.7581655492038504,0,52,186,0.4602349929143309,0,0,0,1,2.2737367544323206e-13,-0.028550359765948941,0.16555521420145711
2,0.10000000000000001,0.20000000000000001,1,8,4,1,70,0.95039735229388578,0.94900347884888581,2.9224324619827313,14.32056367120032,4.9002205722436099,-3.9002205722436099,0,63,205,0.40035876048171842,0,0,0,1,2.2737367544323206e-13,-0.029212850923720057,0.17085866489622561
2,0.10000000000000001,0.20000000000000001,1,8,5,1,70,0.95039735229388578,0.94900347884888581,3.4066648721443471,14.988056827964511,4.3996276095482747,-3.3996276095482747,0,59,194,0.47998436533688865,0,0,0,1,2.2737367544323206e-13,-0.030775419439328489,0.16453997600960982
2,0.10000000000000001,0.20000000000000001,1,8,6,2,70,0.95065139108544749,0.9493017503206933,3.603666603609339,13.695938469322742,3.8005564820023157,-2.8005564820023157,0,72,212,0.38869586526002359,0,0,0,1,2.2737367544323206e-13,-0.031466220776679987,0.17621406670530415
2,0.10000000000000001,0.20000000000000001,1,8,7,2,70,0.95065139108544749,0.9493017503206933,3.3306581839480534,15.539265097434846,4.66552382118513,-3.66552382118513,0,75,213,0.32134235616497542,0,0,0,1,2.2737367544323206e-13,-0.021460456777549708,0.17629983705488944
2,0.10000000000000001,0.20000000000000001,1,8,8,3,70,0.95079775095710883,0.94938533309163564,3.1697243702208753,17.570822157761953,5.5433280959181852,-4.5433280959181852,0,52,203,0.47716776146839968,0,0,0,1,2.2737367544323206e-13,-0.037860760095017099,0.16405601709803297
2,0.10000000000000001,0.20000000000000001,1,8,9,3,70,0.95079775095710883,0.94938533309163564,3.2312837735917825,15.120154167358658,4.6793024775263303,-3.6793024775263303,0,54,204,0.41599700145631574,0,0,0,1,2.2737367544323206e-13,-0.030910016716239053,0.16661524383368442
2,0.10000000000000001,0.20000000000000001,1,8,10,1,70,0.95039735229388578,0.94900347884888581,2.8491604974280373,14.988914836928497,5.2608180025165749,-4.2608180025165749,0,66,208,0.37253974146341956,0,0,0,1,2.2737367544323206e-13,-0.021066310643416297,0.16854280309944925
2,0.10000000000000001,0.20000000000000001,1,8,11,2,70,0.95065139108544749,0.9493017503206933,3.2204221275397713,20.413473471476355,6.3387570520362644,-5.3387570520362644,0,50,198,0.47454661315975949,0,0,0,1,2.2737367544323206e-13,-0.028514348357684849,0.15828559589159086
2,0.10000000000000001,0.20000000000000001,1,8,12,1,70,0.95039735229388578,0.94900347884888581,3.0068637367569662,16.002049489786327,5.3218405922994156,-4.3218405922994156,0,78,212,0.32214604628336646,0,0,0,2,2.2737367544323206e-13,-0.028305557892809696,0.18737490555523673
2,0.10000000000000001,0.20000000000000001,1,8,13,1,70,0.95039735229388578,0.94900347884888581,3.3141108957490553,14.84539093095357,4.4794490582664146,-3.4794490582664146,0,66,204,0.36636821535834568,0,0,0,1,2.2737367544323206e-13,-0.033472485567997035,0.18628917996668687
2,0.10000000000000001,0.20000000000000001,1,8,14,2,70,0.95065139108544749,0.9493017503206933,2.7564144779799724,12.322992579086609,4.4706602281807291,-3.4706602281807291,0,55,206,0.29010393078651331,0,0,0,1,2.2737367544323206e-13,-0.017680034523309296,0.17612844460635785
2,0.10000000000000001,0.20000000000000001,1,8,15,1,70,0.95039735229388578,0.94900347884888581,3.4646907978415653,14.48667441958807,4.1812315340269279,-3.1812315340269279,0,89,226,0.36643907553530231,0,0,0,2,2.2737367544323206e-13,-0.024984941412884265,0.17459737030960076
2,0.10000000000000001,0.20000000000000001,1,8,16,3,70,0.95079775095710883,0.94938533309163564,3.3290439919405852,11.360420573376162,3.4125174076638984,-2.4125174076638984,0,57,190,0.34842752894520468,0,0,0,1,2.2737367544323206e-13,-0.022261688668692325,0.17486146247278858
2,0.10000000000000001,0.20000000000000001,1,8,17,1,70,0.95039735229388578,0.94900347884888581,3.1289995834705677,16.750917703851982,5.353441973064279,-4.353441973064279,0,44,199,0.43983690471722869,0,0,0,1,2.2737367544323206e-13,-0.031458228721892301,0.16197037805566283
2,0.10000000000000001,0.20000000000000001,1,8,18,1,70,0.95039735229388578,0.94900347884888581,3.1594791686674419,16.146725215562373,5.1105654931007187,-4.1105654931007187,0,45,197,0.59305005736757377,0,0,0,1,2.2737367544323206e-13,-0.032824400202993265,0.14323703575168095
2,0.10000000000000001,0.20000000000000001,1,8,19,2,70,0.95065139108544749,0.9493017503206933,2.7132038907265663,14.448091198739373,5.3251033761676982,-4.3251033761676982,0,44,185,0.48373887637066493,0,0,0,1,2.2737367544323206e-13,-0.029329717528339183,0.15985191935721868
2,0.10000000000000001,0.20000000000000001,1,8,20,1,70,0.95039735229388578,0.94900347884888581,3.5879908043489377,12.18945286762788,3.3972921148106812,-2.3972921148106812,0,63,210,0.4149929639612619,0,0,0,1,2.2737367544323206e-13,-0.028619602727043891,0.16627523683370563
2,0.10000000000000001,0.20000000000000001,1,8,21,2,70,0.95065139108544749,0.9493017503206933,2.9944604082038624,15.999821480928992,5.343140098661717,-4.343140098661717,0,69,212,0.33092463110489739,0,0,0,1,2.2737367544323206e-13,-0.028270588632289317,0.17989488907201473
2,0.10000000000000001,0.20000000000000001,1,8,22,3,70,0.95079775095710883,0.94938533309163564,3.0238441006052192,16.001106697724524,5.2916440680661809,-4.2916440680661809,0,59,202,0.4707848633172082,0,0,0,1,2.2737367544323206e-13,-0.02957653993361764,0.16138675926908663
2,0.10000000000000001,0.20000000000000001,1,8,23,2,70,0.95065139108544749,0.9493017503206933,3.6757716930451916,14.602295813527951,3.9725796466512002,-2.9725796466512002,0,66,209,0.43743901913758093,0,0,0,1,2.2737367544323206e-13,-0.025616985206116272,0.16261176865485102
2,0.10000000000000001,0.20000000000000001,1,8,24,2,70,0.95065139108544749,0.9493017503206933,3.3945161364812231,16.142085963366583,4.7553422385847224,-3.7553422385847224,0,60,193,0.41082042388300793,0,0,0,1,2.2737367544323206e-13,-0.030045719412620298,0.17447117736245138
2,0.10000000000000001,0.20000000000000001,1,8,25,2,70,0.95065139108544749,0.9493017503206933,2.8010404495917256,13.920309209543818,4.9696923197138467,-3.9696923197138467,0,61,204,0.41370582347643592,0,0,0,1,2.2737367544323206e-13,-0.028588799355685868,0.16808113056017915
2,0.10000000000000001,0.20000000000000001,1,8,26,1,70,0.95039735229388578,0.94900347884888581,3.1123257381698801,14.786435345174581,4.7509279519917316,-3.7509279519917316,0,57,202,0.49597501113673764,0,0,0,1,2.2737367544323206e-13,-0.02900286778112221,0.15681227266684133
2,0.10000000000000001,0.20000000000000001,1,8,27,3,70,0.95079775095710883,0.94938533309163564,2.9308104450804833,13.965100899919038,4.7649280503146088,-3.7649280503146088,0,65,209,0.46651943416876113,0,0,0,1,2.2737367544323206e-13,-0.028535084953358769,0.16095663837857377
2,0.10000000000000001,0.20000000000000001,1,8,28,3,70,0.95079775095710883,0.94938533309163564,3.557198699946797,14.046885853046584,3.9488617414755818,-2.9488617414755818,0,54,199,0.2837865854313506,0,0,0,1,2.2737367544323206e-13,-0.022379262757946494,0.1803846936344603
2,0.10000000000000001,0.20000000000000001,1,8,29,3,70,0.95079775095710883,0.94938533309163564,3.3856359561807832,15.106845951579729,4.4620408535066574,-3.4620408535066574,0,59,202,0.39307849572145631,0,0,0,1,2.2737367544323206e-13,-0.03174289859753332,0.17423037540851383
2,0.10000000000000001,0.20000000000000001,1,8,30,2,70,0.95065139108544749,0.9493017503206933,3.1244446359386315,14.006794717470145,4.4829710075058786,-3.4829710075058786,0,55,194,0.46889559009077419,0,0,0,1,2.2737367544323206e-13,-0.02816897135291152,0.16156176756807983
2,0.10000000000000001,0.20000000000000001,4,1,1,2,64,0.95105675157052061,0.94951284550939064,3.3392116972845924,17.314434217119398,5.1851861417469554,-4.1851861417469554,0,90,469,0.37685031307336719,0,0,0,1,2.2737367544323206e-13,0.017869549672832163,0.23997206310261951
2,0.10000000000000001,0.20000000000000001,4,1,2,3,64,0.95069500173087018,0.94915119428221362,3.1770401721187089,17.803192254028463,5.6037038531230925,-4.6037038531230925,0,34,218,0.78585268320198842,0,0,0,1,2.2737367544323206e-13,-0.013251474531947194,0.095182145211028968
2,0.10000000000000001,0.20000000000000001,4,1,3,2,64,0.95105675157052061,0.94951284550939064,2.8137814982688205,17.680509682565976,6.2835403862893804,-5.2835403862893804,0,49,587,0.43774656748388507,0,0,0,2,2.2737367544323206e-13,0.01585590752913324,0.2298717147601636
2,0.10000000000000001,0.20000000000000001,4,1,4,2,64,0.95105675157052061,0.94951284550939064,2.9614415019242264,15.232149903595166,5.1434917399847082,-4.1434917399847082,0,44,224,0.64651991805946674,0,0,0,1,2.2737367544323206e-13,-0.0030257082008017799,0.1154644579939744
2,0.10000000000000001,0.20000000000000001,4,1,5,2,64,0.95105675157052061,0.94951284550939064,3.0885637559265882,14.300326469781529,4.6300894525298029,-3.6300894525298029,0,28,166,0.36680348146833691,0,0,0,2,2.2737367544323206e-13,-0.011145802911375791,0.16445643083519201
2,0.10000000000000001,0.20000000000000001,4,1,6,1,63,0.95089025356962587,0.94932646588049585,3.3911347666300182,14.829025144070421,4.3728799250308024,-3.3728799250308024,0,21,154,0.19354944766342122,0,0,0,1,2.2737367544323206e-13,0.012646559621234177,0.18515152214018213
2,0.10000000000000001,0.20000000000000001,4,1,7,1,63,0.95089025356962587,0.94932646588049585,3.1965635609590124,16.751000112669796,5.2403150424589926,-4.2403150424589926,0,36,170,0.32994103275873427,0,0,0,1,2.2737367544323206e-13,0.0042746830544897474,0.1683085716009991
2,0.10000000000000001,0.20000000000000001,4,1,8,3,64,0.95069500173087018,0.94915119428221362,2.6302038426101761,16.164062923004863,6.145555207981098,-5.145555207981098,0,70,599,0.61622800221960095,0,0,1,0,2.2737367544323206e-13,-0.051109970183831621,0.32304451641871046
2,0.10000000000000001,0.20000000000000001,4,1,9,3,64,0.95069500173087018,0.94915119428221362,3.0113350924802376,16.681047360249547,5.5394191771964083,-4.5394191771964083,0,111,526,0.45992168643327636,0,0,0,1,2.2737367544323206e-13,0.056711613353725127,0.26934399756023175
2,0.10000000000000001,0.20000000000000001,4,1,10,1,63,0.95089025356962587,0.94932646588049585,3.1184725584014519,14.315953375400699,4.590694036037676,-3.590694036037676,0,219,444,0.73721516217238503,0,0,0,1,2.2737367544323206e-13,0.031109953979313099,0.31212823594365896
2,0.10000000000000001,0.20000000000000001,4,1,11,3,64,0.95069500173087018,0.94915119428221362,3.3460252911794757,14.412186832089006,4.3072557969245659,-3.3072557969245659,0,44,599,0.40522255150156228,0,0,1,2,2.2737367544323206e-13,-0.054186088944402522,0.25719540958577924
2,0.10000000000000001,0.20000000000000001,4,1,12,2,64,0.95105675157052061,0.94951284550939064,3.0804029414290444,15.815098214459747,5.1341004781416322,-4.1341004781416322,0,32,191,0.35281779959221538,0,0,0,1,2.2737367544323206e-13,0.0097693773249004079,0.16058435900724211
2,0.10000000000000001,0.20000000000000001,4,1,13,3,64,0.95069500173087018,0.94915119428221362,3.5074886338122795,19.001319928932602,5.4173575206372435,-4.4173575206372435,0,45,196,0.69229057578584785,0,0,0,2,2.2737367544323206e-13,-0.015707290884346969,0.1266149680808768
2,0.10000000000000001,0.20000000000000001,4,1,14,1,63,0.95089025356962587,0.94932646588049585,3.5750537917464462,19.748321072199754,5.5239227778311335,-4.5239227778311335,0,37,191,0.70938110333574844,0,0,0,2,2.2737367544323206e-13,-0.0097900858790151979,0.12166126509674216
2,0.10000000000000001,0.20000000000000001,4,1,15,1,63,0.95089025356962587,0.94932646588049585,3.3168591613616476,15.476467755120508,4.6660008767954615,-3.6660008767954615,0,234,446,0.71154167587322859,0,0,0,1,2.2737367544323206e-13,0.077069634763011152,0.27279566642442094
2,0.10000000000000001,0.20000000000000001,4,1,16,2,64,0.95105675157052061,0.94951284550939064,3.5521645597653317,16.932828451388911,4.7669042823026055,-3.7669042823026055,0,30,525,0.3857297734457924,0,0,0,2,2.2737367544323206e-13,0.0045358268760226639,0.1809011296815583
2,0.10000000000000001,0.20000000000000001,4,1,17,1,63,0.95089025356962587,0.94932646588049585,2.9498340329726966,15.982604154264971,5.4181367411231927,-4.4181367411231927,0,40,171,0.30655153568385868,0,0,0,1,2.2737367544323206e-13,-0.00031807309906545234,0.1704472165866015
2,0.10000000000000001,0.20000000000000001,4,1,18,1,63,0.95089025356962587,0.94932646588049585,2.7984807814129398,14.057614972554036,5.0233023095682698,-4.0233023095682698,0,28,159,0.46290511500287379,0,0,0,1,2.2737367544323206e-13,0.0029496685867816397,0.15564170536170197
2,0.10000000000000001,0.20000000000000001,4,1,19,3,64,0.95069500173087018,0.94915119428221362,3.062045325750177,14.748051166775726,4.8164052448056331,-3.8164052448056331,0,46,180,0.49192716979626766,0,0,0,1,2.2737367544323206e-13,-0.013021353275288527,0.1542284933693957
2,0.10000000000000001,0.20000000000000001,4,1,20,3,64,0.95069500173087018,0.94915119428221362,3.2312960787088496,17.88634206232641,5.5353460737257398,-4.5353460737257398,0,157,599,0.55153536417579074,0,0,1,0,2.2737367544323206e-13,0.11685910054774779,0.33641096667985609
2,0.10000000000000001,0.20000000000000001,4,1,21,1,63,0.95089025356962587,0.94932646588049585,2.8659143048527622,15.805301677080639,5.5149247311121687,-4.5149247311121687,0,212,557,0.75235445499074927,0,0,0,1,2.2737367544323206e-13,-0.043517651816774611,0.38738569233947406
2,0.10000000000000001,0.20000000000000001,4,1,22,1,63,0.95089025356962587,0.94932646588049585,2.8988343996427006,16.721866663934957,5.7684794502217969,-4.7684794502217969,0,49,599,0.38533300243347618,0,0,1,1,2.2737367544323206e-13,-0.086249507456716945,0.19310772982302304
2,0.10000000000000001,0.20000000000000001,4,1,23,3,64,0.95069500173087018,0.94915119428221362,3.1017356306464587,14.423836035646984,4.6502467499594058,-3.6502467499594058,0,27,185,0.36577042069949051,0,0,0,2,2.2737367544323206e-13,0.0030400181493077105,0.15797792563751686
2,0.10000000000000001,0.20000000000000001,4,1,24,2,64,0.95105675157052061,0.94951284550939064,2.7675318464993306,15.364622738512049,5.5517419819204115,-4.5517419819204115,0,67,487,0.76375124589754007,0,0,0,1,2.2737367544323206e-13,0.1487961145942302,0.21373094404302634
2,0.10000000000000001,0.20000000000000001,4,1,25,3,64,0.95069500173087018,0.94915119428221362,2.9242650749512702,13.300976918903089,4.5484853725597141,-3.5484853725597141,0,31,162,0.38042440491551177,0,0,0,2,2.2737367544323206e-13,0.014707811953000915,0.16769631529571666
2,0.10000000000000001,0.20000000000000001,4,1,26,1,63,0.95089025356962587,0.94932646588049585,3.331968517250095,18.641663399387809,5.5947897775375592,-4.5947897775375592,0,45,187,0.29042734809989118,0,0,0,1,2.2737367544323206e-13,-0.019281741322662083,0.17649227354506292
2,0.10000000000000001,0.20000000000000001,4,1,27,2,64,0.95105675157052061,0.94951284550939064,3.0061027135765537,18.410271651646191,6.1242989364599278,-5.1242989364599278,0,159,395,0.52232557526126766,0,0,0,1,2.2737367544323206e-13,0.0045489737219231441,0.28364956767130123
2,0.10000000000000001,0.20000000000000001,4,1,28,3,64,0.95069500173087018,0.94915119428221362,2.6471779919597367,18.300594014938504,6.9132465102546279,-5.9132465102546279,0,39,599,0.37684454594204836,0,0,1,1,2.2737367544323206e-13,-0.051158556186327475,0.18365935466064065
2,0.10000000000000001,0.20000000000000001,4,1,29,2,64,0.95105675157052061,0.94951284550939064,2.8745392586656568,16.480769406124061,5.7333603485987288,-4.7333603485987288,0,72,414,0.3853772632569813,0,0,0,1,2.2737367544323206e-13,0.032264263366782064,0.24320134210874439
2,0.10000000000000001,0.20000000000000001,4,1,30,2,64,0.95105675157052061,0.94951284550939064,2.8597817099457825,15.146130831889616,5.2962541788466666,-4.2962541788466666,0,50,197,0.39021546127907136,0,0,0,1,2.2737367544323206e-13,-0.00042265638663241401,0.15971585393996157
2,0.10000000000000001,0.20000000000000001,4,2,1,3,62,0.95046438454433524,0.9489107122034085,3.0149310647133953,18.986098509806407,6.2973574195505728,-5.2973574195505728,0,36,189,0.45864911543026121,0,0,0,1,2.2737367544323206e-13,0.031435061064309044,0.15976920973199882
2,0.10000000000000001,0.20000000000000001,4,2,2,3,62,0.95046438454433524,0.9489107122034085,2.9226598638565888,14.545151580541896,4.9766829730740119,-3.9766829730740119,0,59,245,0.33172237770491614,0,0,0,2,2.2737367544323206e-13,0.042417569643791286,0.21067759579520334
2,0.10000000000000001,0.20000000000000001,4,2,3,2,61,0.95020282795148203,0.94858297308671402,3.0236469132673478,15.208222655408793,5.0297614409530418,-4.0297614409530418,0,33,187,0.3797172962593261,0,0,0,1,2.2737367544323206e-13,0.014956813163790661,0.15893694781918044
2,0.10000000000000001,0.20000000000000001,4,2,4,2,61,0.95020282795148203,0.94858297308671402,3.382773775537427,14.353090186389608,4.2429944000938429,-3.2429944000938429,0,16,599,0.21708131941608957,0,0,1,1,2.2737367544323206e-13,0.028855584694137737,0.19644077121972467
2,0.10000000000000001,0.20000000000000001,4,2,5,3,62,0.95046438454433524,0.9489107122034085,2.8993576254466618,18.185475474128314,6.2722429666905075,-5.2722429666905075,0,32,599,0.34101166448744524,0,0,1,1,2.2737367544323206e-13,0.14640701969834244,0.18186406283482659
2,0.10000000000000001,0.20000000000000001,4,2,6,1,61,0.95068835690548747,0.94912373232244485,2.5035908191120497,15.993083899728576,6.3880582152801049,-5.3880582152801049,0,39,225,0.47379765963132425,0,0,0,1,2.2737367544323206e-13,0.060056051910611558,0.181543984383084
2,0.10000000000000001,0.20000000000000001,4,2,7,1,61,0.95068835690548747,0.94912373232244485,2.9090896246154245,18.036014171653076,6.1998826089922883,-5.1998826089922883,0,57,201,0.37009764739120277,0,0,0,1,2.2737367544323206e-13,0.026486100931950529,0.17124219203344151
2,0.10000000000000001,0.20000000000000001,4,2,8,1,61,0.95068835690548747,0.94912373232244485,3.0657037111769476,16.007559026899592,5.2214957918272429,-4.2214957918272429,0,113,345,0.42843601294674816,0,0,0,1,2.2737367544323206e-13,0.05275320543300499,0.23633792712786814
2,0.10000000000000001,0.20000000000000001,4,2,9,2,61,0.95020282795148203,0.94858297308671402,2.7101109567123767,18.836960375096051,6.9506233050867712,-5.9506233050867712,0,53,200,0.33319234791115609,0,0,0,1,2.2737367544323206e-13,0.014587248517085982,0.16714748708774171
2,0.10000000000000001,0.20000000000000001,4,2,10,1,61,0.95068835690548747,0.94912373232244485,3.4015999156356478,16.426190349093588,4.8289601236140873,-3.8289601236140873,0,54,242,0.48865632372078988,0,0,0,1,2.2737367544323206e-13,0.066608069643318224,0.19630423231506344
2,0.10000000000000001,0.20000000000000001,4,2,11,3,62,0.95046438454433524,0.9489107122034085,2.7651998443564736,20.372584950446196,7.3674909941951672,-6.3674909941951672,0,47,187,0.27231189515308524,0,0,0,2,2.2737367544323206e-13,0.0044160151070157805,0.17206709384972044
2,0.10000000000000001,0.20000000000000001,4,2,12,3,62,0.95046438454433524,0.9489107122034085,3.0388512170664352,13.714166154494972,4.5129442591579014,-3.5129442591579014,0,25,197,0.38114321974896426,0,0,0,1,2.2737367544323206e-13,0.0079360962864941098,0.15412838177949151
2,0.10000000000000001,0.20000000000000001,4,2,13,2,61,0.95020282795148203,0.94858297308671402,2.7762059024839174,18.898370680563222,6.8072655070917243,-5.8072655070917243,0,35,599,0.37348250250767301,0,0,1,1,2.2737367544323206e-13,0.0220523568757654,0.2149569408441836
2,0.10000000000000001,0.20000000000000001,4,2,14,1,61,0.95068835690548747,0.94912373232244485,2.9484686121307426,15.849576698503867,5.3755283787979682,-4.3755283787979682,0,45,208,0.28714899508622549,0,0,0,1,2.2737367544323206e-13,0.020819736809469636,0.17242466903670356
2,0.10000000000000001,0.20000000000000001,4,2,15,2,61,0.95020282795148203,0.94858297308671402,3.408361604898241,17.638219722073526,5.1749848656683621,-4.1749848656683621,0,36,529,0.20527317314433588,0,0,0,2,2.2737367544323206e-13,0.039736860929195816,0.21816435513086496
2,0.10000000000000001,0.20000000000000001,4,2,16,2,61,0.95020282795148203,0.94858297308671402,2.685835938466008,17.968627694443594,6.6901434436483935,-5.6901434436483935,0,40,181,0.42490752505635671,0,0,0,1,2.2737367544323206e-13,0.020904253097554115,0.1620047486926087
2,0.10000000000000001,0.20000000000000001,4,2,17,2,61,0.95020282795148203,0.94858297308671402,2.7796771921690882,14.688481986133331,5.284240208724146,-4.284240208724146,0,38,182,0.2369242980906926,0,0,0,2,2.2737367544323206e-13,0.017996954731788861,0.18350502743244357
2,0.10000000000000001,0.20000000000000001,4,2,18,3,62,0.95046438454433524,0.9489107122034085,2.891696284452558,18.415474044664645,6.3683984184912328,-5.3683984184912328,0,46,244,0.33179996834714992,0,0,0,2,2.2737367544323206e-13,0.046348281335660879,0.18975022376111958
2,0.10000000000000001,0.20000000000000001,4,2,19,1,61,0.95068835690548747,0.94912373232244485,3.2655897835885934,13.921688900477458,4.26314688098355,-3.26314688098355,0,29,189,0.19608870136502066,0,0,0,1,2.2737367544323206e-13,0.0158253373489875,0.1826761674642384
2,0.10000000000000001,0.20000000000000001,4,2,20,3,62,0.95046438454433524,0.9489107122034085,3.2207720340081827,13.870779933398964,4.3066630568500903,-3.3066630568500903,0,36,384,0.42434046405828824,0,0,0,2,2.2737367544323206e-13,0.1218193624514439,0.20357078352803298
2,0.10000000000000001,0.20000000000000001,4,2,21,1,61,0.95068835690548747,0.94912373232244485,2.5298905614893452,17.572744184849597,6.9460491502464565,-5.9460491502464565,0,39,182,0.4679339262219398,0,0,0,1,2.2737367544323206e-13,0.0034234994423361642,0.15117491599301602
2,0.10000000000000001,0.20000000000000001,4,2,22,3,62,0.95046438454433524,0.9489107122034085,2.8899018542497803,17.165737925480652,5.939903426214066,-4.939903426214066,0,40,185,0.43493131583462696,0,0,0,1,2.2737367544323206e-13,0.027359900007530802,0.16303590329411227
2,0.10000000000000001,0.20000000000000001,4,2,23,3,62,0.95046438454433524,0.9489107122034085,3.3921156745709715,18.981153579721688,5.5956681318429355,-4.5956681318429355,0,66,588,0.32291163990722732,0,0,0,2,2.2737367544323206e-13,0.099127639566162662,0.15559586108720411
2,0.10000000000000001,0.20000000000000001,4,2,24,2,61,0.95020282795148203,0.94858297308671402,2.6824977892108843,19.823278205533587,7.3898581707182096,-6.3898581707182096,0,55,272,0.22044599202403453,0,0,0,2,2.2737367544323206e-13,0.030139652798614858,0.2082705372598628
2,0.10000000000000001,0.20000000000000001,4,2,25,2,61,0.95020282795148203,0.94858297308671402,3.170983991528971,13.258335662831207,4.1811424145469624,-3.1811424145469624,0,56,227,0.44124227353996115,0,0,0,1,2.2737367544323206e-13,0.046256107806538715,0.17050248049853658
2,0.10000000000000001,0.20000000000000001,4,2,26,1,61,0.95068835690548747,0.94912373232244485,2.9451727623420703,17.465411497350626,5.9301823379154577,-4.9301823379154577,0,44,187,0.35802315900196574,0,0,0,2,2.2737367544323206e-13,0.025246918582031375,0.17343273102046872
2,0.10000000000000001,0.20000000000000001,4,2,27,1,61,0.95068835690548747,0.94912373232244485,2.8341409388507226,16.831894279103849,5.9389757398336656,-4.9389757398336656,0,56,202,0.44076715307625552,0,0,0,1,2.2737367544323206e-13,0.021988998532782189,0.15878643781985899
2,0.10000000000000001,0.20000000000000001,4,2,28,3,62,0.95046438454433524,0.9489107122034085,2.9995425362551988,19.76977794427582,6.5909310187537953,-5.5909310187537953,0,132,498,0.56601313540469078,0,0,0,1,2.2737367544323206e-13,0.15118615268828955,0.26078130874878375
2,0.10000000000000001,0.20000000000000001,4,2,29,1,61,0.95068835690548747,0.94912373232244485,3.0125345784546282,16.925328835256291,5.6183019296457859,-4.6183019296457859,0,40,210,0.58680680577103816,0,0,0,1,2.2737367544323206e-13,-0.0036774987371828716,0.1267520782703358
2,0.10000000000000001,0.20000000000000001,4,2,30,2,61,0.95020282795148203,0.94858297308671402,3.0211066276184684,17.615402722002781,5.8307782191352056,-4.8307782191352056,0,95,464,0.85342985618029954,0,0,0,1,2.2737367544323206e-13,0.22289945998505661,0.19504202425992748
2,0.10000000000000001,0.20000000000000001,4,3,1,1,62,0.95075672885079709,0.94917324637453271,2.7480297754250285,14.057600746386205,5.1155198069904335,-4.1155198069904335,0,104,572,0.27923304172473895,0,0,0,1,2.2737367544323206e-13,-0.057583788962222493,0.13338594392944811
2,0.10000000000000001,0.20000000000000001,4,3,2,2,61,0.95034577094557171,0.94873755530200654,2.5971439778227143,15.846358751081448,6.1014556321848818,-5.1014556321848818,0,28,380,0.207619964567376,0,0,0,2,2.2737367544323206e-13,0.026134441714292078,0.16551881956262293
2,0.10000000000000001,0.20000000000000001,4,3,3,2,61,0.95034577094557171,0.94873755530200654,2.7381170350825701,22.555010058658024,8.2374163593696998,-7.2374163593696998,0,60,566,0.42315145696882184,0,0,0,2,2.2737367544323206e-13,-0.048868253258623873,0.18894322458419199
2,0.10000000000000001,0.20000000000000001,4,3,4,1,62,0.95075672885079709,0.94917324637453271,3.1702214960994248,13.591640303927006,4.2872841284591248,-3.2872841284591248,0,61,495,0.37019954329353882,0,0,0,2,2.2737367544323206e-13,-0.036708704024343008,0.22713013991077124
2,0.10000000000000001,0.20000000000000001,4,3,5,1,62,0.95075672885079709,0.94917324637453271,2.3883503644236446,14.712045283404711,6.159919207228632,-5.159919207228632,0,127,435,0.32976798493015197,0,0,0,1,2.2737367544323206e-13,-0.0014787889703170021,0.1436994964431656
2,0.10000000000000001,0.20000000000000001,4,3,6,1,62,0.95075672885079709,0.94917324637453271,3.3646320258526421,16.591058991746372,4.9310173785027738,-3.9310173785027738,0,84,554,0.32176866347355026,0,0,0,1,2.2737367544323206e-13,-0.030859986728165589,0.097336298638836277
2,0.10000000000000001,0.20000000000000001,4,3,7,1,62,0.95075672885079709,0.94917324637453271,3.031488423482664,19.121599712125359,6.3076604759578458,-5.3076604759578458,0,60,381,0.63081329242028927,0,0,0,1,2.2737367544323206e-13,-0.053563440622465874,0.33056957534692044
