network,direction,gridIndex,alphaIndex,betaIndex,alpha,betaNormalized,beta,rho,rank,normalizedVarianceRatio,rawVarianceRatio,minimumRate,endpointRateMax,endpointStateMax,endpointInputMax,analytical,rhoMargin,rateRealizable,modulationOK,endpointBoundsOK,tested,physical,finitePhenotype,feasible,settle,rateMax,stateMax,corticalMax,sustainedMax,feedbackMax,cbMax,totalMax,prIntact,prBlock,analyticPRBlock,analyticAI,kIntact,kBlock,commonK,intactCapture,blockCapture,blockGap,observed,expected,nullSE,nullHalfDifference,alignmentMargin,equilibriumResidual,localMaxReal,localEulerRadius,reason
2,2,3,1,3,0.1,0.5,1.82630826413088,333.540187563275,7,0.26,0.213468409312036,0.426719205903014,1.64980928263361,14.6002608232968,157.900726175849,1,303.125405497984,1,0,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.87785510591372,NaN,6.99167285974049,0.0662854352807487,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,modulation_envelope;
2,2,4,1,4,0.1,0.75,2.73946239619632,750.465422017368,7,0.5725,0.467702124797882,0.381113764333832,1.82065228932383,14.8104778677562,164.752822498128,1,720.050639952077,1,1,1,1,1,1,1,9.84252485380635e-15,1.82065228932382,14.8104778677562,153.844305614859,154.128149056501,10.6459405010377,164.752822498128,157.900726175849,3.87785510591372,6.99828089713345,6.99828089713345,0.0308605326928216,5,7,7,1,1,6.65660045949734,0.0308605326928218,0.582068350538755,0.000698573648820343,-0.00107811178695749,0.519273956501406,0,-286.006539329048,0.94279929375277,certified_feasible
2,2,5,1,5,0.1,1,3.65261652826176,1334.1607502531,7,1.01,0.823602180836947,0.33550832276465,1.99149529601404,15.0446259168427,183.488472753185,1,1303.74596818781,1,1,1,1,1,1,1,7.4966859244103e-15,1.99149529601404,15.0446259168427,171.756916852325,171.680234874912,11.8303546247286,183.488472753185,157.900726175849,3.87785510591372,6.9994475633372,6.9994475633372,0.0176545751135447,5,7,7,1,1,11.8226395714688,0.0176545751135448,0.582068350538755,0.000698573648820343,-0.00107811178695749,0.532479914080683,0,-286.006539329048,0.94279929375277,certified_feasible
2,2,6,1,6,0.1,1.25,4.5657706603272,2084.62617227047,7,1.5725,1.28116857742923,0.24141187735153,2.16233830270426,15.3016064198375,204.89194734143,1,2054.21139020518,1,1,1,1,1,1,1,6.20562160349319e-15,2.16233830270425,15.3016064198375,192.095146395346,191.730170884401,13.1851967612542,204.89194734143,157.900726175849,3.87785510591372,6.99977208963963,6.99977208963964,0.011388890391326,5,7,7,1,1,18.4646898582891,0.0113888903913261,0.582068350538755,0.000698573648820343,-0.00107811178695749,0.538745598802902,0,-286.006539329048,0.94279929375277,certified_feasible
2,2,7,2,1,0.2,0.1,0.365261652826176,3.33540187563275,7,0.05,0.0481875985264968,0.401647416566668,1.54912842672532,14.33109622114,157.900726175849,0,-27.0793801896583,1,0,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.87785510591372,NaN,4.61961489788306,0.831278081176473,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,modulation_envelope;
2,2,8,2,2,0.2,0.25,0.91315413206544,20.8462617227047,7,0.1025,0.0909688984822076,0.419695027973585,1.55874251845991,14.4294375857573,157.900726175849,0,-9.56852034258636,1,0,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.87785510591372,NaN,6.23545684243391,0.494898238992137,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,modulation_envelope;
2,2,9,2,3,0.2,0.5,1.82630826413088,83.3850468908187,7,0.29,0.243604137517634,0.421989556774748,1.60590299119327,14.6139962549207,157.900726175849,1,52.9702648255276,1,0,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.87785510591372,NaN,6.89439568398798,0.213960175997724,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,modulation_envelope;
2,2,10,2,4,0.2,0.75,2.73946239619632,187.616355504342,7,0.6025,0.497905717106279,0.414514388843451,1.76374365174618,14.8235279127422,157.900726175849,1,157.201573439051,1,1,1,1,1,1,1,9.71177427400554e-15,1.76374365174618,14.8235279127422,142.465604230241,142.558966073561,10.2508115917745,152.377660218731,157.900726175849,3.87785510591372,6.97524705079581,6.9752470507958,0.110868168857368,5,7,7,1,1,6.70025097752833,0.110868168857369,0.582068350538755,0.000698573648820343,-0.00107811178695749,0.439266320336859,0,-286.006539329048,0.94279929375277,certified_feasible
2,2,11,2,5,0.2,1,3.65261652826176,333.540187563275,7,1.04,0.853873637248143,0.368908947274269,1.93458665843639,15.0569900300258,172.376975085377,1,303.125405497984,1,1,1,1,1,1,1,7.47080031152394e-15,1.93458665843639,15.0569900300257,161.564226977993,161.2943224571,11.1028449534913,172.376975085377,157.900726175849,3.87785510591372,6.99167285974049,6.99167285974049,0.0662854352807487,5,7,7,1,1,11.8662900894997,0.0662854352807491,0.582068350538755,0.000698573648820343,-0.00107811178695749,0.483849053913479,0,-286.006539329048,0.94279929375277,certified_feasible
2,2,12,2,6,0.2,1.25,4.5657706603272,521.156543067617,7,1.6025,1.31150789794323,0.317476778222538,2.10542966512661,15.3132881345641,194.927820193284,1,490.741761002326,1,1,1,1,1,1,1,6.06836160111133e-15,2.1054296651266,15.3132881345641,182.968000357548,182.418191996746,12.5313359722541,194.927820193284,157.900726175849,3.87785510591372,6.99649033535236,6.99649033535236,0.0437057806840933,5,7,7,1,1,18.5083403763201,0.0437057806840936,0.582068350538755,0.000698573648820343,-0.00107811178695749,0.506428708510134,0,-286.006539329048,0.94279929375277,certified_feasible
2,2,13,3,1,0.35,0.1,0.365261652826176,1.08911081653314,7,0.1325,0.130728316988176,0.330462074889391,1.66414801507049,14.3670690598577,157.900726175849,0,-29.3256712487579,1,0,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.87785510591372,NaN,4.1464778543146,0.931218405471437,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,modulation_envelope;
2,2,14,3,2,0.35,0.25,0.91315413206544,6.80694260333214,7,0.185,0.173570694636406,0.348509686296308,1.67376210680507,14.4647133646893,157.900726175849,0,-23.6078394619589,1,0,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.87785510591372,NaN,5.17363995119085,0.72472662242598,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,modulation_envelope;
2,2,15,3,3,0.35,0.5,1.82630826413088,27.2277704133286,7,0.3725,0.326307729826031,0.373714142383401,1.69039353129304,14.648082886071,157.900726175849,0,-3.18701165196247,1,1,1,1,1,1,0,1.24408322260688e-14,1.69039353129307,14.648082886071,108.526273507782,108.752496747671,10.2508115917745,117.539454472784,157.900726175849,3.87785510591372,6.43931282369983,6.43931282369984,0.43503601378025,5,7,7,1,1,3.13026196499113,0.43503601378025,0.582068350538755,0.000698573648820343,-0.00107811178695749,0.115098475413978,0,-286.006539329048,0.94279929375277,outside_sufficient_bound;
2,2,16,3,4,0.35,0.75,2.73946239619632,61.2624834299892,7,0.685,0.580711105568875,0.374627798099127,1.76531575373955,14.8563995468361,157.900726175849,1,30.8477013646982,1,1,1,1,1,1,1,9.13861116986479e-15,1.76531575373955,14.8563995468361,126.404267439733,126.148487636458,10.2508115917745,134.822207562259,157.900726175849,3.87785510591372,6.82428467273784,6.82428467273785,0.266993060270835,5,7,7,1,1,6.82028990211356,0.266993060270835,0.582068350538755,0.000698573648820343,-0.00107811178695749,0.283141428923393,0,-286.006539329048,0.94279929375277,certified_feasible
2,2,17,3,5,0.35,1,3.65261652826176,108.911081653314,7,1.1225,0.936780821864938,0.341280472936117,1.91221575894453,15.0886301066961,157.900726175849,1,78.4962995880232,1,1,1,1,1,1,1,7.16627771620808e-15,1.91221575894452,15.0886301066961,147.46478996018,146.858826709917,10.2508115917745,156.931234532512,157.900726175849,3.87785510591372,6.9335164040037,6.9335164040037,0.174192775755604,5,7,7,1,1,11.9863290140849,0.174192775755604,0.582068350538755,0.000698573648820343,-0.00107811178695749,0.375941713438624,0,-286.006539329048,0.94279929375277,certified_feasible
2,2,18,3,6,0.35,1.25,4.5657706603272,170.173565083303,7,1.685,1.39451687871422,0.258739168503476,2.0591157641495,15.3436887755715,181.289714429966,1,139.758783018012,1,1,1,1,1,1,1,5.99159458676096e-15,2.0591157641495,15.3436887755715,170.532778064977,169.674180999338,11.6349341703052,181.289714429966,157.900726175849,3.87785510591372,6.97033886705968,6.97033886705968,0.120571853014993,5,7,7,1,1,18.6283793009053,0.120571853014994,0.582068350538755,0.000698573648820343,-0.00107811178695749,0.429562636179234,0,-286.006539329048,0.94279929375277,certified_feasible
2,2,19,4,1,0.5,0.1,0.365261652826176,0.53366430010124,7,0.26,0.258269035449856,0.259276733212113,1.77916760341565,14.4194200960004,157.900726175849,0,-29.8811177651898,1,1,1,1,1,0,0,1.52058764083737e-14,1.77916760341565,14.4194200960004,79.7249005526417,71.6083943001488,10.2508115917745,81.6100307108319,157.900726175849,3.87785510591372,4.01288669924603,4.01288669924603,0.963569367662359,5,6,6,0.982396846547196,0.97757938541626,0.288989418502939,0.967307796692934,0.529186566367566,0.000770845599747008,-0.00198225584092138,-0.470055091669895,0,-286.006539329048,0.94279929375277,finite_geometry;outside_sufficient_bound;
2,2,20,4,2,0.5,0.25,0.91315413206544,3.33540187563275,7,0.3125,0.301172490790605,0.277324344619031,1.78878169515023,14.5162613805019,157.900726175849,0,-27.0793801896583,1,1,1,1,1,0,0,1.40012602462587e-14,1.78878169515023,14.5162613805019,83.628778579112,76.5713408943949,10.2508115917745,86.0654493975603,157.900726175849,3.87785510591372,4.61961489788306,4.61961489788306,0.831278081176473,5,6,6,0.982396846547196,0.957346048666328,0.28898941850294,0.840257448505899,0.529186566367566,0.000770845599747008,-0.00198225584092138,-0.34300474348286,0,-286.006539329048,0.94279929375277,finite_geometry;outside_sufficient_bound;
2,2,21,4,3,0.5,0.5,1.82630826413088,13.341607502531,7,0.5,0.454011322134429,0.307403696963893,1.80480518137454,14.6982456775852,157.900726175849,0,-17.07317456276,1,1,1,1,1,0,0,1.1033108769736e-14,1.80480518137453,14.6982456775852,96.4925814241921,91.3402505233045,10.2508115917745,99.53170328125,157.900726175849,3.87785510591372,5.82711580495035,5.82711580495035,0.593128071279917,5,7,7,1,1,3.31577666662282,0.593128071279917,0.582068350538755,0.000698573648820343,-0.00107811178695749,-0.042993582085689,0,-286.006539329048,0.94279929375277,finite_geometry;outside_sufficient_bound;
2,2,22,4,4,0.5,0.75,2.73946239619632,30.0186168806947,7,0.8125,0.708516494031471,0.324146798036149,1.83082034590831,14.9051294282771,157.900726175849,0,-0.396165184596303,1,1,1,1,1,1,0,8.72754389199759e-15,1.83082034590836,14.9051294282771,114.872114103942,111.313301767978,10.2508115917745,118.949457416925,157.900726175849,3.87785510591372,6.50421896717605,6.50421896717606,0.413374515759523,5,7,7,1,1,7.00580460374524,0.413374515759523,0.582068350538755,0.000698573648820343,-0.00107811178695749,0.136759973434705,0,-286.006539329048,0.94279929375277,outside_sufficient_bound;
2,2,23,4,5,0.5,1,3.65261652826176,53.3664300101239,7,1.25,1.06468800648173,0.282542863217055,1.92509658249201,15.1358916583124,157.900726175849,1,22.9516479448329,1,1,1,1,1,1,1,6.91658512424838e-15,1.92509658249201,15.1358916583124,136.558139973597,134.186435979396,10.2508115917745,143.369692653881,157.900726175849,3.87785510591372,6.78159951098063,6.78159951098062,0.293029794597532,5,7,7,1,1,12.1718437157167,0.293029794597532,0.582068350538755,0.000698573648820343,-0.00107811178695749,0.257104694596696,0,-286.006539329048,0.94279929375277,certified_feasible
2,2,24,4,6,0.5,1.25,4.5657706603272,83.3850468908187,7,1.8125,1.52252585948521,0.200001558784414,2.07199658769699,15.3894582443336,169.555099004272,1,52.9702648255276,1,1,1,1,1,1,1,5.65536485490234e-15,2.07199658769698,15.3894582443336,160.213567630592,158.710701330284,10.861898435026,169.555099004272,160.213567630592,3.87785510591372,6.89439568398799,6.89439568398798,0.213960175997724,5,7,7,1,1,18.813894002537,0.213960175997725,0.582068350538755,0.000698573648820343,-0.00107811178695749,0.336174313196503,0,-286.006539329048,0.94279929375277,certified_feasible
2,2,25,5,1,0.75,0.1,0.365261652826176,0.237184133378329,7,0.5725,0.570836899552655,0.140634497083318,1.97086691732425,14.5425623694314,157.900726175849,0,-30.1775979319127,1,1,1,1,1,0,0,1.10106369801345e-14,1.97086691732425,14.5425623694314,113.389234853966,37.3495094323884,10.2508115917745,47.1089744356961,157.900726175849,3.87785510591372,3.93868984887192,3.93868984887193,0.982996292856947,5,6,6,0.982396846547196,0.980209003937513,0.650226191631613,0.984950850430654,0.529186566367566,0.000770845599747008,-0.00198225584092138,-0.487698145407614,0,-286.006539329048,0.94279929375277,finite_geometry;outside_sufficient_bound;
2,2,26,5,2,0.75,0.25,0.91315413206544,1.48240083361455,7,0.625,0.613842151047603,0.158682108490236,1.98048100905883,14.6378437909388,157.900726175849,0,-28.9323812316765,1,1,1,1,1,0,0,1.04707382480032e-14,1.98048100905883,14.6378437909388,116.000456119746,45.7347610431685,10.2508115917745,54.1072485022086,157.900726175849,3.87785510591372,4.23690729299873,4.23690729299873,0.910715596818807,5,6,6,0.982396846547196,0.969871447606762,0.65022619163161,0.917611995942776,0.529186566367566,0.000770845599747008,-0.00198225584092138,-0.420359290919736,0,-286.006539329048,0.94279929375277,finite_geometry;outside_sufficient_bound;
2,2,27,5,3,0.75,0.5,1.82630826413088,5.92960333445822,7,0.8125,0.766850642648424,0.153714307351886,1.99650449528314,14.8171079861946,157.900726175849,0,-24.4851787308328,1,1,1,1,1,0,0,9.19039921300675e-15,1.99650449528314,14.8171079861946,125.333989076329,67.1341702972199,10.2508115917745,73.22806875146,157.900726175849,3.87785510591372,5.05091800724579,5.05091800724579,0.748163999426409,5,7,7,1,1,3.77046956277893,0.748163999426409,0.582068350538755,0.000698573648820343,-0.00107811178695749,-0.198029510232181,0,-286.006539329048,0.94279929375277,finite_geometry;outside_sufficient_bound;
2,2,28,5,4,0.75,0.75,2.73946239619632,13.341607502531,7,1.125,1.02152547480246,0.136996124019508,2.01252798150744,15.0211445317798,157.900726175849,0,-17.07317456276,1,1,1,1,1,0,0,7.66630470812659e-15,2.01252798150744,15.0211445317798,139.745663550308,92.141542969776,10.2508115917745,98.4305515608619,157.900726175849,3.87785510591372,5.82711580495035,5.82711580495035,0.593128071279917,5,7,7,1,1,7.46049749990136,0.593128071279918,0.582068350538755,0.000698573648820343,-0.00107811178695749,-0.0429935820856899,0,-286.006539329048,0.94279929375277,finite_geometry;outside_sufficient_bound;
2,2,29,5,5,0.75,1,3.65261652826176,23.7184133378329,7,1.5625,1.37786664750972,0.12027794068713,2.02855146773175,15.248959071298,157.900726175849,0,-6.69636872745815,1,1,1,1,1,1,0,6.3931128173937e-15,2.02855146773175,15.248959071298,157.850659833848,118.494175914855,10.2508115917745,126.571445037836,157.900726175849,3.87785510591372,6.33860602144921,6.33860602144921,0.465921527991526,5,7,7,1,1,12.6265366118728,0.465921527991526,0.582068350538755,0.000698573648820343,-0.00107811178695749,0.0842129612027016,0,-286.006539329048,0.94279929375277,outside_sufficient_bound;
2,2,30,5,6,0.75,1.25,4.5657706603272,37.0600208403638,7,2.125,1.8358741607702,0.102105542585977,2.09346462694279,15.499503160265,178.528848661445,1,6.64523877507283,1,0,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.87785510591372,NaN,6.62618867146835,0.3675239525103,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,modulation_envelope;
2,2,31,6,1,1,0.1,0.365261652826176,0.13341607502531,7,1.01,1.00840476365545,-0.00668727333295116,2.16256623123285,14.7095557878045,157.900726175849,0,-30.2813659902657,0,1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.87785510591372,NaN,3.91223729407627,0.990253942231266,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,negative_rate;
2,2,32,6,2,1,0.25,0.91315413206544,0.833850468908187,7,1.0625,1.0515118113046,-0.0167181833323775,2.17218032296743,14.8030255039527,157.900726175849,0,-29.5809315963828,0,1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.87785510591372,NaN,4.08595138072693,0.945523005713404,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,negative_rate;
2,2,33,6,3,1,0.5,1.82630826413088,3.33540187563275,7,1.25,1.20468996316242,-0.0334363666647554,2.18820380919174,14.9790994052488,157.900726175849,0,-27.0793801896583,0,1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.87785510591372,NaN,4.61961489788306,0.831278081176473,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,negative_rate;
2,2,34,6,4,1,0.75,2.73946239619632,7.50465422017368,7,1.5625,1.45953445557346,-0.0501545499971328,2.20422729541604,15.1797611857833,168.345261767172,0,-22.9101278451173,0,1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.87785510591372,NaN,5.26403732163551,0.70735953697517,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,negative_rate;
2,2,35,6,5,1,1,3.65261652826176,13.341607502531,7,2,1.81604528853771,-0.0668727333295106,2.22025078164035,15.4040499890757,183.506420072812,0,-17.07317456276,0,1,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.87785510591372,NaN,5.82711580495035,0.593128071279917,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,negative_rate;
2,2,36,6,6,1,1.25,4.5657706603272,20.8462617227047,7,2.5625,2.27422246205519,-0.0835909166618882,2.23627426786466,15.6509500739703,201.444554099957,0,-9.56852034258636,0,0,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.87785510591372,NaN,6.23545684243391,0.494898238992137,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,negative_rate;modulation_envelope;
2,3,1,1,1,0.1,0.1,0.365261652826176,13.341607502531,7,0.02,0.0178437001065729,0.441211293259332,1.46524002097469,14.2828103580201,157.900726175849,0,-17.07317456276,1,0,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.87785510591372,NaN,5.82711580495035,0.593128071279917,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,modulation_envelope;
2,3,2,1,2,0.1,0.25,0.91315413206544,83.3850468908187,7,0.0725,0.0595417830485368,0.447419378027969,1.52279513745608,14.331214159487,157.900726175849,1,52.9702648255276,1,0,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.87785510591372,NaN,6.89439568398798,0.213960175997724,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,modulation_envelope;
2,3,3,1,3,0.1,0.5,1.82630826413088,333.540187563275,7,0.26,0.208858675370755,0.414161153672929,1.61872033159173,14.4324170998658,157.900726175849,1,303.125405497984,1,0,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.87785510591372,NaN,6.99167285974049,0.0662854352807487,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,modulation_envelope;
2,3,4,1,4,0.1,0.75,2.73946239619632,750.465422017368,7,0.5725,0.457950676966656,0.371972419195946,1.71464552572738,14.5588069013524,162.724369003839,1,720.050639952077,1,1,1,1,1,1,1,9.96049483401122e-15,1.71464552572738,14.5588069013524,150.849264587279,152.241967565201,10.5063617676731,162.724369003839,157.900726175849,3.87785510591372,6.99828089713345,6.99828089713345,0.0308605326928216,5,7,7,1,1,6.65660045949732,0.0308605326928217,0.582068350538755,0.000698573648820343,-0.00107811178695749,0.519273956501406,0,-286.006539329048,0.94279929375277,certified_feasible
2,3,5,1,5,0.1,1,3.65261652826176,1334.1607502531,7,1.01,0.806817787836238,0.329783684718963,1.81057071986303,14.7097343424068,180.240174600439,1,1303.74596818781,1,1,1,1,1,1,1,7.72996379152603e-15,1.81057071986303,14.7097343424068,167.394505150103,168.644157072571,11.620548015713,180.240174600439,157.900726175849,3.87785510591372,6.9994475633372,6.9994475633372,0.0176545751135447,5,7,7,1,1,11.8226395714687,0.0176545751135447,0.582068350538755,0.000698573648820343,-0.00107811178695749,0.532479914080683,0,-286.006539329048,0.94279929375277,certified_feasible
2,3,6,1,6,0.1,1.25,4.5657706603272,2084.62617227047,7,1.5725,1.2554600079795,0.252146078619812,1.95345969755843,14.8844530112615,200.334926496733,1,2054.21139020518,1,1,1,1,1,1,1,6.26255173582753e-15,1.95345969755843,14.8844530112615,186.340278820461,187.457851715595,12.9023142753659,200.334926496733,157.900726175849,3.87785510591372,6.99977208963963,6.99977208963964,0.011388890391326,5,7,7,1,1,18.4646898582891,0.011388890391326,0.582068350538755,0.000698573648820343,-0.00107811178695749,0.538745598802902,0,-286.006539329048,0.94279929375277,certified_feasible
2,3,7,2,1,0.2,0.1,0.365261652826176,3.33540187563275,7,0.05,0.0477053914712513,0.393754398807814,1.52707805746429,14.2977119926666,157.900726175849,0,-27.0793801896583,1,0,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.87785510591372,NaN,4.61961489788306,0.831278081176473,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,modulation_envelope;
2,3,8,2,2,0.2,0.25,0.91315413206544,20.8462617227047,7,0.1025,0.0891960114602327,0.399962483576451,1.58463317394568,14.3458321100065,157.900726175849,0,-9.56852034258636,1,0,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.87785510591372,NaN,6.23545684243391,0.494898238992137,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,modulation_envelope;
2,3,9,2,3,0.2,0.5,1.82630826413088,83.3850468908187,7,0.29,0.238167132194147,0.41030929152418,1.68055836808133,14.4465463539492,157.900726175849,1,52.9702648255276,1,0,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.87785510591372,NaN,6.89439568398798,0.213960175997724,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,modulation_envelope;
2,3,10,2,4,0.2,0.75,2.73946239619632,187.616355504342,7,0.602500000000001,0.486913362201744,0.385981577291082,1.77648356221698,14.5724306542204,157.900726175849,1,157.201573439051,1,1,1,1,1,1,1,9.70339318399297e-15,1.77648356221698,14.5724306542204,139.227329108009,140.518894423351,10.2508115917745,150.188746350985,157.900726175849,3.87785510591372,6.97524705079581,6.9752470507958,0.110868168857368,5,7,7,1,1,6.70025097752832,0.110868168857369,0.582068350538755,0.000698573648820343,-0.00107811178695749,0.439266320336859,0,-286.006539329048,0.94279929375277,certified_feasible
2,3,11,2,5,0.2,1,3.65261652826176,333.540187563275,7,1.04,0.835434701483022,0.343792842814099,1.87240875635263,14.7228393923954,168.922950028947,1,303.125405497984,1,1,1,1,1,1,1,7.4906000171837e-15,1.87240875635263,14.7228393923954,156.920283395014,158.060435146976,10.884614452137,168.922950028947,157.900726175849,3.87785510591372,6.99167285974049,6.99167285974049,0.0662854352807487,5,7,7,1,1,11.8662900894997,0.0662854352807488,0.582068350538755,0.000698573648820343,-0.00107811178695749,0.483849053913479,0,-286.006539329048,0.94279929375277,certified_feasible
2,3,12,2,6,0.2,1.25,4.5657706603272,521.156543067617,7,1.6025,1.28373115003798,0.242316463870009,1.96833395048828,14.8970297496995,190.14081235926,1,490.741761002326,1,1,1,1,1,1,1,6.13624349430963e-15,1.96833395048828,14.8970297496994,176.918232354686,177.924146917319,12.2395652033278,190.14081235926,157.900726175849,3.87785510591372,6.99649033535236,6.99649033535236,0.0437057806840933,5,7,7,1,1,18.5083403763201,0.0437057806840934,0.582068350538755,0.000698573648820343,-0.00107811178695749,0.506428708510135,0,-286.006539329048,0.94279929375277,certified_feasible
2,3,13,3,1,0.35,0.1,0.365261652826176,1.08911081653314,7,0.1325,0.129997928518269,0.322569057130537,1.63369426937084,14.3338394378798,157.900726175849,0,-29.3256712487579,1,0,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.87785510591372,NaN,4.1464778543146,0.931218405471437,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,modulation_envelope;
2,3,14,3,2,0.35,0.25,0.91315413206544,6.80694260333214,7,0.185,0.171177354077777,0.328777141899174,1.67739022868008,14.3814894376824,157.900726175849,0,-23.6078394619589,1,0,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.87785510591372,NaN,5.17363995119085,0.72472662242598,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,modulation_envelope;
2,3,15,3,3,0.35,0.5,1.82630826413088,27.2277704133286,7,0.3725,0.319629817429235,0.339123949846903,1.77331542281573,14.4813776598713,157.900726175849,0,-3.18701165196247,1,1,1,1,1,1,0,1.25856947192005e-14,1.77331542281573,14.4813776598713,106.308837788174,107.581856738622,10.2508115917745,116.433371392349,157.900726175849,3.87785510591372,6.43931282369984,6.43931282369984,0.43503601378025,5,7,7,1,1,3.13026196499113,0.43503601378025,0.582068350538755,0.000698573648820343,-0.00107811178695749,0.115098475413977,0,-286.006539329048,0.94279929375277,outside_sufficient_bound;
2,3,16,3,4,0.35,0.75,2.73946239619632,61.2624834299892,7,0.685,0.567857390054376,0.349470757794631,1.86924061695138,14.6063886842852,157.900726175849,1,30.8477013646982,1,1,1,1,1,1,1,9.38675302954612e-15,1.86924061695138,14.6063886842852,122.74524592433,123.840613706289,10.2508115917745,132.354472525621,157.900726175849,3.87785510591372,6.82428467273785,6.82428467273785,0.266993060270835,5,7,7,1,1,6.82028990211354,0.266993060270835,0.582068350538755,0.000698573648820343,-0.00107811178695749,0.283141428923393,0,-286.006539329048,0.94279929375277,certified_feasible
2,3,17,3,5,0.35,1,3.65261652826176,108.911081653314,7,1.1225,0.915860071953197,0.343630063071649,1.96516581108703,14.7558840078107,157.900726175849,1,78.4962995880232,1,1,1,1,1,1,1,7.27843952170397e-15,1.96516581108703,14.7558840078107,142.364255453011,143.302123974089,10.2508115917745,153.142139135806,157.900726175849,3.87785510591372,6.9335164040037,6.9335164040037,0.174192775755604,5,7,7,1,1,11.9863290140849,0.174192775755604,0.582068350538755,0.000698573648820343,-0.00107811178695749,0.375941713438624,0,-286.006539329048,0.94279929375277,certified_feasible
2,3,18,3,6,0.35,1.25,4.5657706603272,170.173565083303,7,1.685,1.3636378631257,0.227572041745305,2.06109100522268,14.9291281156825,176.146487682273,1,139.758783018012,1,1,1,1,1,1,1,5.97743580819998e-15,2.06109100522267,14.9291281156825,164.027822313381,164.835855615015,11.3301668522077,176.146487682273,157.900726175849,3.87785510591372,6.97033886705968,6.97033886705968,0.120571853014993,5,7,7,1,1,18.6283793009053,0.120571853014993,0.582068350538755,0.000698573648820343,-0.00107811178695749,0.429562636179234,0,-286.006539329048,0.94279929375277,certified_feasible
