network,direction,gridIndex,alphaIndex,betaIndex,alpha,betaNormalized,beta,rho,rank,normalizedVarianceRatio,rawVarianceRatio,minimumRate,endpointRateMax,endpointStateMax,endpointInputMax,analytical,rhoMargin,rateRealizable,modulationOK,endpointBoundsOK,tested,physical,finitePhenotype,feasible,settle,rateMax,stateMax,corticalMax,sustainedMax,feedbackMax,cbMax,totalMax,prIntact,prBlock,analyticPRBlock,analyticAI,kIntact,kBlock,commonK,intactCapture,blockCapture,blockGap,observed,expected,nullSE,nullHalfDifference,alignmentMargin,equilibriumResidual,localMaxReal,localEulerRadius,reason
2,1,6,1,6,0.1,1.25,4.5657706603272,2084.62617227047,7,1.5725,1.23702460142954,0.331779188831238,1.9780855530662,14.8112608343708,49.7597228429673,1,2054.21139020518,1,1,1,1,1,1,1,0.0496471867821637,1.98593636720352,15.5478569014368,23.8687928595629,22.6839928533033,46.4947406186679,49.7597228429673,49.0115461958147,3.84767556896995,7.00268718073525,6.99977208963964,0.011388890391326,5,7,7,0.999792112776712,0.999604853450134,17.8638309851857,0.0116880956195018,0.582902388100092,0.000701387652504889,-0.00105108043878521,0.539280431136063,0,-6.80694594356299,0.998639178789757,certified_feasible
2,1,7,2,1,0.2,0.1,0.365261652826176,3.33540187563275,7,0.05,0.0475686962994109,0.390895966461537,1.56208714857891,14.2896066410335,49.0115461958147,0,-27.0793801896583,1,0,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.84767556896995,NaN,4.61961489788306,0.831278081176473,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,modulation_envelope
2,1,8,2,2,0.2,0.25,0.91315413206544,20.8462617227047,7,0.1025,0.0884147469874828,0.392816402710759,1.59454264857178,14.3283542727658,49.0115461958147,0,-9.56852034258636,1,0,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.84767556896995,NaN,6.23545684243391,0.494898238992137,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,modulation_envelope
2,1,9,2,3,0.2,0.5,1.82630826413088,83.3850468908187,7,0.29,0.235139514771484,0.396017129792794,1.6864996471259,14.4140824531348,49.0115461958147,1,52.9702648255276,1,0,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.84767556896995,NaN,6.89439568398798,0.213960175997724,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,modulation_envelope
2,1,10,2,4,0.2,0.75,2.73946239619632,187.616355504342,7,0.6025,0.480174303352003,0.390226442029054,1.77845664568002,14.5258284730041,49.0115461958147,1,157.201573439051,1,1,1,1,1,1,1,0.0559824219711003,1.79338969675395,15.0164262269975,15.0803153161596,14.2952633906461,46.4947406186679,48.5863828155272,49.0115461958147,3.84767556896995,6.97538425366302,6.9752470507958,0.110868168857368,5,7,7,0.999792112776712,0.999556818091687,6.53852012840035,0.112370350693917,0.582902388100092,0.000701387652504889,-0.00105108043878521,0.438598176061648,0,-6.80694594356299,0.998639178789757,certified_feasible
2,1,11,2,5,0.2,1,3.65261652826176,333.540187563275,7,1.04,0.823519112729041,0.363520302768721,1.87041364423414,14.6629975022157,49.0115461958147,1,303.125405497984,1,1,1,1,1,1,1,0.0534505744103154,1.88929468522355,15.2712144363052,19.5360165827801,18.3137779723318,46.4947406186679,48.9776533366128,49.0115461958147,3.84767556896995,6.99344271830596,6.99167285974049,0.0662854352807487,5,7,7,0.999792112776712,0.999578246412226,11.5518517211003,0.0673169823667169,0.582902388100092,0.000701387652504889,-0.00105108043878521,0.483651544388847,0,-6.80694594356299,0.998639178789757,certified_feasible
2,1,12,2,6,0.2,1.25,4.5657706603272,521.156543067617,7,1.6025,1.2651739429026,0.321341847103419,1.9679610718632,14.8248838691678,49.515944750992,1,490.741761002326,1,1,1,1,1,1,1,0.0517126195776092,1.98524833932056,15.5305836299488,24.004098149856,22.5106568369346,46.4947406186679,49.515944750992,49.0115461958147,3.84767556896995,6.99884837408298,6.99649033535236,0.0437057806840933,5,7,7,0.999792112776712,0.999589015124249,17.9872575995963,0.0444534038122399,0.582902388100092,0.000701387652504889,-0.00105108043878521,0.506515122943324,0,-6.80694594356299,0.998639178789757,certified_feasible
2,1,13,3,1,0.35,0.1,0.365261652826176,1.08911081653314,7,0.1325,0.129846617276178,0.31971062478426,1.67710673692407,14.3180294752034,49.0115461958147,0,-29.3256712487579,1,0,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.84767556896995,NaN,4.1464778543146,0.931218405471437,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,modulation_envelope
2,1,14,3,2,0.35,0.25,0.91315413206544,6.80694260333214,7,0.185,0.170359549429401,0.321631061033481,1.70615891143903,14.3569198374611,49.0115461958147,0,-23.6078394619589,1,0,1,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.84767556896995,NaN,5.17363995119085,0.72472662242598,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN,NaN,modulation_envelope
2,1,15,3,3,0.35,0.5,1.82630826413088,27.2277704133286,7,0.3725,0.316529119655319,0.324831788115517,1.77141919880761,14.4428420199286,49.0115461958147,0,-3.18701165196247,1,1,1,1,1,1,0,0.0624508152591322,1.82106364595572,14.7507345492933,11.0277774040932,9.96712548960751,46.4947406186679,47.9396604770043,49.0115461958147,3.84767556896995,6.41076099750716,6.43931282369984,0.43503601378025,5,7,7,0.999792112776712,0.999376672158904,3.07791271616457,0.436655506021918,0.582902388100092,0.000701387652504889,-0.00105108043878521,0.114313020733646,0,-6.80694594356299,0.998639178789757,outside_sufficient_bound;
2,1,16,3,4,0.35,0.75,2.73946239619632,61.2624834299892,7,0.685,0.561008710677757,0.328032515197553,1.86337619736172,14.5547279970266,49.0115461958147,1,30.8477013646982,1,1,1,1,1,1,1,0.0593344765720207,1.90315410104115,14.9979377848945,15.3782271437375,13.8550354304691,46.4947406186679,48.2071323652147,49.0115461958147,3.84767556896995,6.81377026964419,6.82428467273785,0.266993060270835,5,7,7,0.999792112776712,0.999476247438623,6.69088569047599,0.269223452312173,0.582902388100092,0.000701387652504889,-0.00105108043878521,0.281745074443392,0,-6.80694594356299,0.998639178789757,certified_feasible
2,1,17,3,5,0.35,1,3.65261652826176,108.911081653314,7,1.1225,0.903798322496712,0.331233242279589,1.95533319591584,14.6919846033042,49.0115461958147,1,78.4962995880232,1,1,1,1,1,1,1,0.0566242140671009,1.98674050194293,15.2507540608928,19.8145161166212,18.0243092081768,46.4947406186679,48.6260064375189,49.0115461958147,3.84767556896995,6.93024821771291,6.9335164040037,0.174192775755604,5,7,7,0.999792112776712,0.999525357273014,11.7272653598976,0.176157451794445,0.582902388100092,0.000701387652504889,-0.00105108043878521,0.374811074961119,0,-6.80694594356299,0.998639178789757,certified_feasible
2,1,18,3,6,0.35,1.25,4.5657706603272,170.173565083303,7,1.685,1.34489795511219,0.305685834511689,2.04729019446996,14.8539085483084,49.1924152710897,1,139.758783018012,1,1,1,1,1,1,1,0.0545496424167267,2.07148474511854,15.5084836001815,24.270075300274,22.3178121123649,46.4947406186679,49.1924152710897,49.0115461958147,3.84767556896995,6.97003727487457,6.97033886705968,0.120571853014993,5,7,7,0.999792112776712,0.999552087742542,18.1868355101625,0.122160430786433,0.582902388100092,0.000701387652504889,-0.00105108043878521,0.428808095969132,0,-6.80694594356299,0.998639178789757,certified_feasible
2,1,19,4,1,0.5,0.1,0.365261652826176,0.53366430010124,7,0.26,0.257124538252945,0.248525283106983,1.79212632526923,14.3570908420812,49.0115461958147,0,-29.8811177651898,1,1,1,1,1,0,0,0.0725873765155823,1.82157565306378,14.589092677534,6.07966327547558,5.75234520979379,46.4947406186679,47.436966658692,49.0115461958147,3.84767556896995,3.97754445753367,4.01288669924603,0.963569367662359,5,6,6,0.982281958845609,0.977200744532866,0.298802535576593,0.962634811216193,0.530132821429733,0.000774623628232719,-0.00180404924519662,-0.464435851130988,0,-6.80694594356299,0.998639178789757,finite_geometry;outside_sufficient_bound;
