network,policy,target,trial,MOms,peakMs,peakMps,nearZero,boundaryPeak,missingWindow,numberLargePeaks
2,4,3,29,52,186,0.196445015822245,0,0,0,1
2,4,3,30,55,192,0.166017365910144,0,0,0,1
2,4,4,1,35,168,0.203988817762354,0,0,0,1
2,4,4,2,61,203,0.180024680594461,0,0,0,1
2,4,4,3,51,187,0.18787732716038,0,0,0,1
2,4,4,4,43,180,0.192787734551103,0,0,0,2
2,4,4,5,57,467,0.141293108481766,0,0,0,2
2,4,4,6,47,188,0.272074627264123,0,0,0,1
2,4,4,7,34,178,0.174834554622023,0,0,0,1
2,4,4,8,67,562,0.243169738035517,0,0,0,2
2,4,4,9,63,189,0.181762161922423,0,0,0,2
2,4,4,10,46,185,0.209402520143679,0,0,0,2
2,4,4,11,63,218,0.248249453560524,0,0,0,1
2,4,4,12,49,197,0.269311289907177,0,0,0,1
2,4,4,13,35,155,0.163342215683979,0,0,0,2
2,4,4,14,57,199,0.218060053101927,0,0,0,1
2,4,4,15,66,203,0.180869971025241,0,0,0,1
2,4,4,16,51,193,0.215162780902084,0,0,0,1
2,4,4,17,61,191,0.162134547062917,0,0,0,1
2,4,4,18,70,535,0.186648412287077,0,0,0,2
2,4,4,19,55,180,0.176533967913828,0,0,0,2
2,4,4,20,60,209,0.185542759666299,0,0,0,1
2,4,4,21,53,194,0.25349870066818,0,0,0,1
2,4,4,22,44,175,0.209447429499073,0,0,0,2
2,4,4,23,41,171,0.161197819888309,0,0,0,1
2,4,4,24,39,167,0.158369391379278,0,0,0,2
2,4,4,25,58,186,0.191218361066149,0,0,0,2
2,4,4,26,52,193,0.24140787657999,0,0,0,1
2,4,4,27,47,190,0.278172247698589,0,0,0,1
2,4,4,28,50,184,0.212519592358736,0,0,0,1
2,4,4,29,43,200,0.268751636183169,0,0,0,1
2,4,4,30,62,196,0.184239890546733,0,0,0,2
2,4,5,1,49,204,0.342241876294317,0,0,0,1
2,4,5,2,61,224,0.218959721562619,0,0,0,1
2,4,5,3,40,188,0.293332112463882,0,0,0,1
2,4,5,4,46,193,0.223273750474348,0,0,0,1
2,4,5,5,52,215,0.323545425246652,0,0,0,1
2,4,5,6,51,207,0.339850017635976,0,0,0,1
2,4,5,7,43,195,0.234997979123984,0,0,0,1
2,4,5,8,50,215,0.382020255935415,0,0,0,1
2,4,5,9,39,199,0.292463771567901,0,0,0,1
2,4,5,10,45,211,0.368284783774035,0,0,0,1
2,4,5,11,33,183,0.206692710396541,0,0,0,1
2,4,5,12,48,201,0.282029080781369,0,0,0,1
2,4,5,13,50,211,0.32632658170869,0,0,0,1
2,4,5,14,53,200,0.277983508558839,0,0,0,1
2,4,5,15,60,234,0.261783228890628,0,0,0,1
2,4,5,16,63,201,0.204213393715257,0,0,0,1
2,4,5,17,48,210,0.36734626590155,0,0,0,1
2,4,5,18,50,209,0.265908774995659,0,0,0,1
2,4,5,19,48,209,0.302362633047857,0,0,0,1
2,4,5,20,49,207,0.246515698140089,0,0,0,1
2,4,5,21,46,214,0.311992622528531,0,0,0,1
2,4,5,22,52,221,0.362971020303296,0,0,0,1
2,4,5,23,65,222,0.214843730464075,0,0,0,1
2,4,5,24,56,223,0.306724560017175,0,0,0,1
2,4,5,25,55,218,0.257445294473635,0,0,0,1
2,4,5,26,46,191,0.206397387346465,0,0,0,1
2,4,5,27,48,201,0.289066079605992,0,0,0,1
2,4,5,28,47,207,0.346144985708418,0,0,0,1
2,4,5,29,49,190,0.186709587117871,0,0,0,1
2,4,5,30,52,218,0.264438622624591,0,0,0,1
2,4,6,1,57,210,0.234542242885733,0,0,0,1
2,4,6,2,52,207,0.219933166401126,0,0,0,1
2,4,6,3,52,227,0.177476959462119,0,0,0,1
2,4,6,4,51,203,0.227483464038025,0,0,0,1
2,4,6,5,41,187,0.216562345413379,0,0,0,2
2,4,6,6,52,204,0.265225114603967,0,0,0,2
2,4,6,7,49,195,0.20770516281312,0,0,0,2
2,4,6,8,58,222,0.196703077021136,0,0,0,1
2,4,6,9,49,194,0.190548665177574,0,0,0,2
2,4,6,10,60,216,0.216936165278662,0,0,0,1
2,4,6,11,52,203,0.19221204450285,0,0,0,1
2,4,6,12,38,173,0.15237803557216,0,0,0,2
2,4,6,13,47,199,0.214801243624827,0,0,0,1
2,4,6,14,42,183,0.186009915421995,0,0,0,1
2,4,6,15,41,202,0.192246487695629,0,0,0,2
2,4,6,16,50,197,0.190534966704119,0,0,0,2
2,4,6,17,49,190,0.174938428798549,0,0,0,1
2,4,6,18,52,190,0.173518587664348,0,0,0,2
2,4,6,19,46,188,0.233462729831027,0,0,0,2
2,4,6,20,59,216,0.201601258425453,0,0,0,1
2,4,6,21,52,203,0.249104246191129,0,0,0,1
2,4,6,22,52,201,0.197209718518609,0,0,0,2
2,4,6,23,57,201,0.170936788628714,0,0,0,2
2,4,6,24,52,198,0.21882793066021,0,0,0,2
2,4,6,25,49,206,0.320248067547218,0,0,0,1
2,4,6,26,57,213,0.215616107919318,0,0,0,1
2,4,6,27,54,205,0.220808842651223,0,0,0,2
2,4,6,28,56,198,0.18336285658213,0,0,0,2
2,4,6,29,40,192,0.23270712816783,0,0,0,1
2,4,6,30,52,203,0.186254877956713,0,0,0,2
2,4,7,1,51,210,0.231959539188503,0,0,0,1
2,4,7,2,52,209,0.239658997440743,0,0,0,1
2,4,7,3,54,199,0.193098854430831,0,0,0,1
2,4,7,4,53,216,0.324962614158604,0,0,0,1
2,4,7,5,53,203,0.309226874857966,0,0,0,1
2,4,7,6,54,212,0.240388525871051,0,0,0,1
2,4,7,7,49,200,0.264298035423871,0,0,0,1
2,4,7,8,54,208,0.278067474803756,0,0,0,1
2,4,7,9,71,234,0.248003920097542,0,0,0,1
2,4,7,10,64,210,0.171813105929093,0,0,0,1
2,4,7,11,57,206,0.255328357135402,0,0,0,1
2,4,7,12,39,195,0.252292177940441,0,0,0,1
2,4,7,13,61,219,0.279488005636838,0,0,0,1
2,4,7,14,54,209,0.235225499467401,0,0,0,1
2,4,7,15,55,205,0.218418681671232,0,0,0,1
2,4,7,16,52,217,0.294988601230111,0,0,0,1
2,4,7,17,56,204,0.227762148345448,0,0,0,1
2,4,7,18,44,207,0.199860803120449,0,0,0,1
2,4,7,19,56,212,0.282263388255214,0,0,0,1
2,4,7,20,50,200,0.232834315848778,0,0,0,1
2,4,7,21,56,206,0.238613652963853,0,0,0,1
2,4,7,22,49,197,0.234932867484295,0,0,0,1
2,4,7,23,50,205,0.22288915912846,0,0,0,1
2,4,7,24,60,217,0.242397854921913,0,0,0,2
2,4,7,25,46,197,0.227775411997236,0,0,0,1
2,4,7,26,54,195,0.218212496631926,0,0,0,1
2,4,7,27,57,225,0.32107102953906,0,0,0,1
2,4,7,28,57,219,0.250196619764189,0,0,0,1
2,4,7,29,53,204,0.234670786270747,0,0,0,1
2,4,7,30,57,209,0.217782804099817,0,0,0,1
2,4,8,1,49,217,0.259144459467545,0,0,0,1
2,4,8,2,54,197,0.201712667999078,0,0,0,1
2,4,8,3,53,200,0.217324969472725,0,0,0,1
2,4,8,4,67,222,0.213401424363855,0,0,0,1
2,4,8,5,51,198,0.235643016553661,0,0,0,1
2,4,8,6,61,219,0.214963004758868,0,0,0,1
2,4,8,7,71,218,0.156738610201286,0,0,0,1
2,4,8,8,52,219,0.254132942773495,0,0,0,1
2,4,8,9,58,223,0.201716909873049,0,0,0,1
2,4,8,10,74,227,0.19583963310731,0,0,0,1
2,4,8,11,56,213,0.246775695946613,0,0,0,1
2,4,8,12,69,220,0.172898726199695,0,0,0,1
2,4,8,13,59,211,0.200049867074512,0,0,0,1
2,4,8,14,41,191,0.164156642299039,0,0,0,1
2,4,8,15,85,233,0.223590265507226,0,0,0,1
2,4,8,16,50,191,0.174549886717444,0,0,0,1
2,4,8,17,48,217,0.22975869679499,0,0,0,1
2,4,8,18,51,216,0.298568929839909,0,0,0,1
2,4,8,19,48,205,0.24157427021845,0,0,0,1
2,4,8,20,68,227,0.215976315608832,0,0,0,2
2,4,8,21,73,236,0.167848921516273,0,0,0,1
2,4,8,22,61,217,0.237261005337812,0,0,0,1
2,4,8,23,64,216,0.258825823419754,0,0,0,1
2,4,8,24,55,201,0.209013981192203,0,0,0,1
2,4,8,25,52,205,0.248500933876935,0,0,0,1
2,4,8,26,55,210,0.232567530733091,0,0,0,1
2,4,8,27,67,218,0.251485925893816,0,0,0,1
2,4,8,28,59,218,0.136179065906063,0,0,0,1
2,4,8,29,61,220,0.220812788133093,0,0,0,1
2,4,8,30,56,211,0.24158949896522,0,0,0,1
3,1,1,1,57,201,0.378309894585244,0,0,0,1
3,1,1,2,61,202,0.377616568068977,0,0,0,1
3,1,1,3,56,202,0.407778266275021,0,0,0,1
3,1,1,4,56,196,0.40178843237026,0,0,0,1
3,1,1,5,53,204,0.499126085971913,0,0,0,1
3,1,1,6,62,207,0.406829864897039,0,0,0,1
3,1,1,7,58,204,0.423526375822399,0,0,0,1
3,1,1,8,57,208,0.474705699596684,0,0,0,1
3,1,1,9,55,200,0.384139418773074,0,0,0,1
3,1,1,10,58,209,0.498159860774367,0,0,0,1
3,1,1,11,55,195,0.410412259429056,0,0,0,1
3,1,1,12,57,205,0.437856240494994,0,0,0,1
3,1,1,13,57,199,0.38907806823492,0,0,0,1
3,1,1,14,53,201,0.425119786640161,0,0,0,1
3,1,1,15,59,205,0.446433809158371,0,0,0,1
3,1,1,16,54,202,0.482822244183036,0,0,0,1
3,1,1,17,55,198,0.437251028848631,0,0,0,1
3,1,1,18,58,200,0.38551683784927,0,0,0,1
3,1,1,19,56,203,0.417293992089997,0,0,0,1
3,1,1,20,56,206,0.447924176382142,0,0,0,1
3,1,1,21,56,202,0.4467173888647,0,0,0,1
3,1,1,22,52,198,0.47197801034936,0,0,0,1
3,1,1,23,54,195,0.381549307267435,0,0,0,1
3,1,1,24,60,205,0.429130888549358,0,0,0,1
3,1,1,25,53,195,0.4033523095573,0,0,0,1
3,1,1,26,61,208,0.419177268530894,0,0,0,1
3,1,1,27,56,199,0.407328147705554,0,0,0,1
3,1,1,28,59,202,0.399390388356142,0,0,0,1
3,1,1,29,60,203,0.421514897232935,0,0,0,1
3,1,1,30,54,195,0.391913200540531,0,0,0,1
3,1,2,1,51,192,0.417329302177795,0,0,0,1
3,1,2,2,58,200,0.433345201927396,0,0,0,1
3,1,2,3,57,200,0.436618854900009,0,0,0,1
3,1,2,4,56,199,0.413014324122274,0,0,0,1
3,1,2,5,58,202,0.414687436533224,0,0,0,1
3,1,2,6,58,202,0.407964490309513,0,0,0,1
3,1,2,7,55,197,0.416379985760446,0,0,0,1
3,1,2,8,57,200,0.409579761843054,0,0,0,1
3,1,2,9,56,199,0.42079131883289,0,0,0,1
3,1,2,10,58,204,0.4204840770849,0,0,0,1
3,1,2,11,59,204,0.420638209110634,0,0,0,1
3,1,2,12,53,193,0.428271509865117,0,0,0,1
3,1,2,13,57,199,0.394216783058481,0,0,0,1
3,1,2,14,57,197,0.386618942881436,0,0,0,1
3,1,2,15,59,201,0.413704076210442,0,0,0,1
3,1,2,16,56,200,0.415393223400267,0,0,0,1
3,1,2,17,58,202,0.397313753955234,0,0,0,1
3,1,2,18,59,203,0.416185131250607,0,0,0,1
3,1,2,19,57,201,0.419621816245366,0,0,0,1
3,1,2,20,54,199,0.404435176749237,0,0,0,1
3,1,2,21,56,199,0.437708314797474,0,0,0,1
3,1,2,22,53,194,0.412800768092104,0,0,0,1
3,1,2,23,52,195,0.429487343059701,0,0,0,1
3,1,2,24,58,199,0.393007994298533,0,0,0,1
3,1,2,25,55,199,0.422684703065937,0,0,0,1
3,1,2,26,56,200,0.408908489595207,0,0,0,1
3,1,2,27,57,202,0.440545913433645,0,0,0,1
3,1,2,28,56,200,0.429332046823011,0,0,0,1
3,1,2,29,54,194,0.415196553083422,0,0,0,1
3,1,2,30,56,198,0.416046194347378,0,0,0,1
3,1,3,1,56,209,0.424085363215856,0,0,0,1
3,1,3,2,58,205,0.443539116276978,0,0,0,1
3,1,3,3,58,204,0.399897147050524,0,0,0,1
3,1,3,4,56,204,0.449055704632576,0,0,0,1
3,1,3,5,55,206,0.426360752259459,0,0,0,1
3,1,3,6,58,205,0.421221960905363,0,0,0,1
3,1,3,7,56,200,0.391003217259061,0,0,0,1
3,1,3,8,57,204,0.425918750285586,0,0,0,1
3,1,3,9,55,201,0.410417216949744,0,0,0,1
3,1,3,10,54,195,0.375969011493511,0,0,0,1
3,1,3,11,58,209,0.42568480537323,0,0,0,1
3,1,3,12,56,200,0.408064801917786,0,0,0,1
3,1,3,13,55,198,0.43455727943807,0,0,0,1
3,1,3,14,55,200,0.39479980707846,0,0,0,1
3,1,3,15,54,203,0.436118269989779,0,0,0,1
3,1,3,16,51,194,0.377362122314603,0,0,0,1
3,1,3,17,53,201,0.422940948351596,0,0,0,1
3,1,3,18,57,209,0.429754584071958,0,0,0,1
3,1,3,19,55,202,0.399175163090556,0,0,0,1
3,1,3,20,57,206,0.44461731383671,0,0,0,1
3,1,3,21,56,210,0.479191121216776,0,0,0,1
3,1,3,22,55,202,0.383358877262992,0,0,0,1
3,1,3,23,57,205,0.427843348786385,0,0,0,1
3,1,3,24,58,207,0.421390853458046,0,0,0,1
3,1,3,25,55,198,0.395391428047796,0,0,0,1
3,1,3,26,57,206,0.407734521138268,0,0,0,1
3,1,3,27,57,213,0.474530294271049,0,0,0,1
3,1,3,28,54,202,0.413280626499377,0,0,0,1
3,1,3,29,56,207,0.438442967022595,0,0,0,1
3,1,3,30,55,207,0.470291928181116,0,0,0,1
3,1,4,1,55,198,0.430049575832045,0,0,0,1
3,1,4,2,51,196,0.430057208184708,0,0,0,1
3,1,4,3,58,207,0.394645068545409,0,0,0,1
3,1,4,4,50,194,0.402574263389748,0,0,0,1
3,1,4,5,56,199,0.429696711371564,0,0,0,1
3,1,4,6,53,198,0.418939657767908,0,0,0,1
3,1,4,7,53,197,0.439037943969507,0,0,0,1
3,1,4,8,50,195,0.388004611720441,0,0,0,1
3,1,4,9,57,194,0.380083007813093,0,0,0,1
3,1,4,10,55,193,0.397928847967874,0,0,0,1
3,1,4,11,52,192,0.379733187642712,0,0,0,1
3,1,4,12,54,193,0.387676900570065,0,0,0,1
3,1,4,13,58,197,0.392353582765363,0,0,0,1
3,1,4,14,55,204,0.479782029176422,0,0,0,1
3,1,4,15,56,200,0.409286766879015,0,0,0,1
3,1,4,16,58,204,0.401224308816846,0,0,0,1
3,1,4,17,54,198,0.43431181606108,0,0,0,1
3,1,4,18,60,210,0.456673227247115,0,0,0,1
3,1,4,19,52,197,0.407687727118211,0,0,0,1
3,1,4,20,59,197,0.348542681606397,0,0,0,1
3,1,4,21,53,197,0.435304084970592,0,0,0,1
3,1,4,22,58,204,0.382384910481066,0,0,0,1
3,1,4,23,48,194,0.436008670692738,0,0,0,1
3,1,4,24,54,194,0.401839313341344,0,0,0,1
3,1,4,25,57,204,0.436334785113961,0,0,0,1
3,1,4,26,52,196,0.42986288781834,0,0,0,1
3,1,4,27,55,198,0.372465802800605,0,0,0,1
3,1,4,28,58,203,0.426240999697084,0,0,0,1
3,1,4,29,54,196,0.412672799333235,0,0,0,1
3,1,4,30,57,203,0.402640682707595,0,0,0,1
3,1,5,1,61,206,0.410109125337834,0,0,0,1
3,1,5,2,59,207,0.411577951424048,0,0,0,1
3,1,5,3,56,203,0.421323741035945,0,0,0,1
3,1,5,4,56,204,0.443482731009317,0,0,0,1
3,1,5,5,57,203,0.442915387508711,0,0,0,1
3,1,5,6,50,194,0.424827454301978,0,0,0,1
3,1,5,7,55,201,0.412139790824188,0,0,0,1
3,1,5,8,53,195,0.443826606066413,0,0,0,1
3,1,5,9,57,201,0.413032214304596,0,0,0,1
3,1,5,10,57,203,0.429149370166834,0,0,0,1
3,1,5,11,55,200,0.423073994842381,0,0,0,1
3,1,5,12,61,209,0.458984694092936,0,0,0,1
3,1,5,13,60,206,0.387310392360057,0,0,0,1
3,1,5,14,58,200,0.386055519401479,0,0,0,1
3,1,5,15,50,198,0.436220906764683,0,0,0,1
3,1,5,16,57,201,0.423739467639681,0,0,0,1
3,1,5,17,55,204,0.470553678167429,0,0,0,1
3,1,5,18,55,205,0.44421873049438,0,0,0,1
3,1,5,19,53,194,0.391162587330697,0,0,0,1
3,1,5,20,54,201,0.425854006118576,0,0,0,1
3,1,5,21,57,201,0.384520166998326,0,0,0,1
3,1,5,22,54,203,0.452574966542864,0,0,0,1
3,1,5,23,54,198,0.38841474163315,0,0,0,1
3,1,5,24,56,199,0.432694170789628,0,0,0,1
3,1,5,25,54,191,0.397699829181182,0,0,0,1
3,1,5,26,55,198,0.430405429771236,0,0,0,1
3,1,5,27,54,200,0.410169366178387,0,0,0,1
3,1,5,28,57,204,0.432146150032424,0,0,0,1
3,1,5,29,57,208,0.434367190594643,0,0,0,1
3,1,5,30,60,209,0.448205095785063,0,0,0,1
3,1,6,1,56,203,0.405255817058531,0,0,0,1
3,1,6,2,61,207,0.400658693222524,0,0,0,1
3,1,6,3,53,201,0.405512951396942,0,0,0,1
3,1,6,4,56,204,0.419520885518607,0,0,0,1
3,1,6,5,58,205,0.402901035871683,0,0,0,1
3,1,6,6,59,210,0.469753042368049,0,0,0,1
3,1,6,7,58,200,0.360060671473185,0,0,0,1
3,1,6,8,59,202,0.398610500906942,0,0,0,1
3,1,6,9,58,205,0.446545764806114,0,0,0,1
3,1,6,10,54,199,0.418189187277124,0,0,0,1
3,1,6,11,56,203,0.431897014106621,0,0,0,1
3,1,6,12,55,201,0.397340358901307,0,0,0,1
3,1,6,13,54,199,0.412879656634356,0,0,0,1
3,1,6,14,53,197,0.399875847866078,0,0,0,1
3,1,6,15,59,207,0.438415291153146,0,0,0,1
3,1,6,16,53,201,0.430595060169014,0,0,0,1
3,1,6,17,54,199,0.424620735306325,0,0,0,1
3,1,6,18,57,206,0.444318274188698,0,0,0,1
3,1,6,19,56,201,0.407435780684399,0,0,0,1
3,1,6,20,57,205,0.436215868305903,0,0,0,1
3,1,6,21,57,205,0.420460781575803,0,0,0,1
3,1,6,22,55,207,0.489375258858263,0,0,0,1
3,1,6,23,53,203,0.409556691726994,0,0,0,1
3,1,6,24,54,199,0.412286468802689,0,0,0,1
3,1,6,25,55,200,0.423034228622619,0,0,0,1
3,1,6,26,55,201,0.402656228080461,0,0,0,1
3,1,6,27,56,199,0.389549935633612,0,0,0,1
3,1,6,28,57,200,0.394148400489619,0,0,0,1
3,1,6,29,56,205,0.443719793152997,0,0,0,1
3,1,6,30,55,203,0.422569400188962,0,0,0,1
3,1,7,1,56,205,0.448546849583526,0,0,0,1
3,1,7,2,55,200,0.401773364455085,0,0,0,1
3,1,7,3,58,206,0.422643629924637,0,0,0,1
3,1,7,4,57,203,0.420195076596978,0,0,0,1
3,1,7,5,57,203,0.414784842018084,0,0,0,1
3,1,7,6,54,202,0.407944893615707,0,0,0,1
3,1,7,7,56,200,0.3886051931834,0,0,0,1
3,1,7,8,56,204,0.419661109750445,0,0,0,1
3,1,7,9,57,203,0.413715402765942,0,0,0,1
3,1,7,10,56,199,0.413261435486606,0,0,0,1
3,1,7,11,58,203,0.389617589579728,0,0,0,1
3,1,7,12,56,201,0.388704648207865,0,0,0,1
3,1,7,13,56,203,0.422107775406433,0,0,0,1
3,1,7,14,56,201,0.408104871077578,0,0,0,1
3,1,7,15,56,197,0.406829691139882,0,0,0,1
3,1,7,16,51,196,0.429872655971004,0,0,0,1
3,1,7,17,57,196,0.400498860538049,0,0,0,1
3,1,7,18,54,197,0.422883385865414,0,0,0,1
3,1,7,19,55,201,0.401115945445948,0,0,0,1
3,1,7,20,55,196,0.414115120663392,0,0,0,1
3,1,7,21,58,204,0.386143401259061,0,0,0,1
3,1,7,22,57,203,0.419309801646667,0,0,0,1
3,1,7,23,57,199,0.407007719039696,0,0,0,1
3,1,7,24,53,196,0.414074409181018,0,0,0,1
3,1,7,25,53,199,0.392111529001369,0,0,0,1
3,1,7,26,55,203,0.406220592773616,0,0,0,1
3,1,7,27,56,203,0.438072936645891,0,0,0,1
3,1,7,28,58,200,0.394742773446528,0,0,0,1
3,1,7,29,56,198,0.401954612373889,0,0,0,1
3,1,7,30,57,203,0.403171428479568,0,0,0,1
3,1,8,1,55,202,0.422159937449657,0,0,0,1
3,1,8,2,58,202,0.400494314102288,0,0,0,1
3,1,8,3,57,199,0.412797014656185,0,0,0,1
3,1,8,4,53,196,0.455255387009894,0,0,0,1
3,1,8,5,57,200,0.459744968432561,0,0,0,1
3,1,8,6,55,201,0.483195522533588,0,0,0,1
3,1,8,7,57,202,0.44609034394146,0,0,0,1
3,1,8,8,51,197,0.450341174075362,0,0,0,1
3,1,8,9,56,201,0.406305735006538,0,0,0,1
3,1,8,10,55,200,0.460079524913814,0,0,0,1
3,1,8,11,58,206,0.466212459110014,0,0,0,1
3,1,8,12,55,194,0.377759666961719,0,0,0,1
3,1,8,13,63,206,0.412931892289134,0,0,0,1
3,1,8,14,55,198,0.431466375121385,0,0,0,1
3,1,8,15,57,203,0.400350964596527,0,0,0,1
3,1,8,16,51,192,0.419867355712597,0,0,0,1
3,1,8,17,58,204,0.405803943249819,0,0,0,1
3,1,8,18,55,198,0.400714302483637,0,0,0,1
3,1,8,19,53,194,0.390585965684794,0,0,0,1
3,1,8,20,58,204,0.451142854776317,0,0,0,1
3,1,8,21,55,197,0.435037304093049,0,0,0,1
3,1,8,22,53,199,0.465771154754272,0,0,0,1
3,1,8,23,60,199,0.39382458952637,0,0,0,1
3,1,8,24,56,198,0.417207247822496,0,0,0,1
3,1,8,25,52,193,0.449408219601079,0,0,0,1
3,1,8,26,62,208,0.405309381128763,0,0,0,1
3,1,8,27,54,196,0.437184074396902,0,0,0,1
3,1,8,28,53,193,0.398569496466754,0,0,0,1
3,1,8,29,58,201,0.432981915483324,0,0,0,1
3,1,8,30,58,201,0.397241150894875,0,0,0,1
3,2,1,1,55,197,0.348193650454449,0,0,0,1
3,2,1,2,64,204,0.354152921916592,0,0,0,1
3,2,1,3,58,205,0.405354495995885,0,0,0,1
3,2,1,4,55,195,0.423288272220944,0,0,0,1
3,2,1,5,52,205,0.541325127056977,0,0,0,1
3,2,1,6,64,209,0.41275892778462,0,0,0,1
3,2,1,7,58,204,0.427414113732614,0,0,0,1
3,2,1,8,56,210,0.510085850198267,0,0,0,1
3,2,1,9,54,198,0.370266677618065,0,0,0,1
3,2,1,10,57,209,0.512283266204822,0,0,0,1
3,2,1,11,54,192,0.411847794600936,0,0,0,1
3,2,1,12,57,207,0.444319227889981,0,0,0,1
3,2,1,13,57,197,0.382982278014187,0,0,0,1
3,2,1,14,54,202,0.417461652433375,0,0,0,1
3,2,1,15,58,205,0.474909381109442,0,0,0,1
3,2,1,16,53,202,0.51392453248973,0,0,0,1
3,2,1,17,53,198,0.457608514825665,0,0,0,1
3,2,1,18,57,197,0.376281852059926,0,0,0,1
3,2,1,19,57,204,0.400511447943199,0,0,0,1
3,2,1,20,57,207,0.468279127478027,0,0,0,1
3,2,1,21,57,203,0.451888788069717,0,0,0,1
3,2,1,22,52,199,0.488925013438586,0,0,0,1
3,2,1,23,53,192,0.373152945735915,0,0,0,1
3,2,1,24,61,204,0.417963547322757,0,0,0,1
3,2,1,25,51,192,0.394874021527167,0,0,0,1
3,2,1,26,62,210,0.421669097755735,0,0,0,1
3,2,1,27,55,199,0.403355296386432,0,0,0,1
3,2,1,28,61,202,0.398277358230982,0,0,0,1
3,2,1,29,61,205,0.435342525503205,0,0,0,1
3,2,1,30,53,193,0.391971027893277,0,0,0,1
3,2,2,1,49,188,0.411580400708484,0,0,0,1
3,2,2,2,58,200,0.437189128231842,0,0,0,1
3,2,2,3,56,199,0.457022230113431,0,0,0,1
3,2,2,4,58,201,0.40388882732534,0,0,0,1
3,2,2,5,57,199,0.388515927440719,0,0,0,1
3,2,2,6,60,205,0.407652660411854,0,0,0,1
3,2,2,7,55,198,0.408948216774343,0,0,0,1
3,2,2,8,56,199,0.415080341299957,0,0,0,1
3,2,2,9,57,200,0.433226723515983,0,0,0,1
3,2,2,10,60,207,0.434074318339211,0,0,0,1
3,2,2,11,58,203,0.434383348252496,0,0,0,1
3,2,2,12,53,194,0.44145235097981,0,0,0,1
3,2,2,13,55,197,0.39139521719746,0,0,0,1
3,2,2,14,57,194,0.362350243914278,0,0,0,1
3,2,2,15,61,203,0.416621636452709,0,0,0,1
3,2,2,16,55,198,0.414113391511241,0,0,0,1
3,2,2,17,60,204,0.391686250884946,0,0,0,1
3,2,2,18,60,205,0.425001269597934,0,0,0,1
3,2,2,19,56,202,0.43543379285339,0,0,0,1
3,2,2,20,51,197,0.391585990584543,0,0,0,1
3,2,2,21,55,196,0.435289737307958,0,0,0,1
3,2,2,22,50,191,0.422442295889021,0,0,0,1
3,2,2,23,49,191,0.465230882097433,0,0,0,1
3,2,2,24,58,201,0.367940151057125,0,0,0,1
3,2,2,25,58,204,0.423819879937401,0,0,0,1
3,2,2,26,54,198,0.409747400391332,0,0,0,1
3,2,2,27,55,202,0.468594113111846,0,0,0,1
3,2,2,28,56,199,0.413691448657858,0,0,0,1
3,2,2,29,51,190,0.41753315576359,0,0,0,1
3,2,2,30,56,196,0.424204700921554,0,0,0,1
3,2,3,1,57,211,0.417016184144198,0,0,0,1
3,2,3,2,58,206,0.47056243049874,0,0,0,1
3,2,3,3,60,207,0.386825561163249,0,0,0,1
3,2,3,4,56,207,0.495088279811026,0,0,0,1
3,2,3,5,54,207,0.425516898233631,0,0,0,1
3,2,3,6,60,211,0.440727347029419,0,0,0,1
3,2,3,7,57,203,0.399871301737966,0,0,0,1
3,2,3,8,57,203,0.428559812541269,0,0,0,1
3,2,3,9,56,200,0.405520561138249,0,0,0,1
3,2,3,10,54,194,0.367303439560783,0,0,0,1
3,2,3,11,59,217,0.470839353035684,0,0,0,1
3,2,3,12,56,200,0.40193378462844,0,0,0,1
3,2,3,13,54,201,0.472551214412505,0,0,0,1
3,2,3,14,55,199,0.382582242903401,0,0,0,1
3,2,3,15,53,203,0.451527935907153,0,0,0,1
3,2,3,16,49,191,0.37808666627181,0,0,0,1
3,2,3,17,54,204,0.438728002043447,0,0,0,1
3,2,3,18,59,217,0.435713340359799,0,0,0,1
3,2,3,19,56,203,0.396452788687363,0,0,0,1
3,2,3,20,58,210,0.450527072779854,0,0,0,1
3,2,3,21,55,209,0.492018128561513,0,0,0,1
3,2,3,22,58,205,0.372871228319587,0,0,0,1
3,2,3,23,59,208,0.436581451597245,0,0,0,1
3,2,3,24,58,209,0.442840059937211,0,0,0,1
3,2,3,25,54,195,0.38394610017745,0,0,0,1
3,2,3,26,56,206,0.403715711132305,0,0,0,1
3,2,3,27,57,215,0.495089304266074,0,0,0,1
3,2,3,28,53,203,0.418905407777313,0,0,0,1
3,2,3,29,56,212,0.47862931338806,0,0,0,1
3,2,3,30,55,207,0.476216169940323,0,0,0,1
3,2,4,1,55,197,0.421153292644786,0,0,0,1
3,2,4,2,48,191,0.413625044931398,0,0,0,1
3,2,4,3,59,208,0.380155964401898,0,0,0,1
3,2,4,4,51,196,0.401584205999353,0,0,0,1
3,2,4,5,57,199,0.425658068789251,0,0,0,1
3,2,4,6,53,196,0.408291982028696,0,0,0,1
3,2,4,7,53,194,0.430004817908436,0,0,0,1
3,2,4,8,49,193,0.367403463030672,0,0,0,1
3,2,4,9,57,192,0.370162499045441,0,0,0,1
3,2,4,10,54,191,0.403438280826556,0,0,0,1
3,2,4,11,51,189,0.36741860480379,0,0,0,1
3,2,4,12,53,190,0.388333504405583,0,0,0,1
3,2,4,13,59,196,0.375723852666827,0,0,0,1
3,2,4,14,55,206,0.500676916968177,0,0,0,1
3,2,4,15,58,201,0.410350196117251,0,0,0,1
3,2,4,16,60,204,0.383443380959027,0,0,0,1
