network,eta,s_init,s_temporal,condition,target,goBias,cueEqDistance,relativeBias,dispersion,C,endpointRmsM
3,1,0.10000000000000001,0.10000000000000001,2,7,0.27251886784199575,2.8948250421483075,0.094140013256122049,1.337755207558295,-0.092139958337934577,0.026987464760983806
3,1,0.10000000000000001,0.10000000000000001,2,8,0.28214661731229251,2.8437224197250646,0.099217355166321367,1.349780502021267,-0.089943793526254853,0.023538199562519523
3,1,0.20000000000000001,0.10000000000000001,1,1,0.24554573476690689,2.7088014388502084,0.090647373131613695,1.3036215022962412,0.35512465866898113,0.020194143259836237
3,1,0.20000000000000001,0.10000000000000001,1,2,0.24182176847165604,2.9267526067730834,0.082624601721386609,1.2593654182853355,0.38930478828666093,0.018534470423308504
3,1,0.20000000000000001,0.10000000000000001,1,3,0.27193673189014383,2.9044546143368679,0.093627468147658155,1.3070451605866642,0.38341979373566709,0.017640496538662107
3,1,0.20000000000000001,0.10000000000000001,1,4,0.27308415475449016,2.3906981141336443,0.11422778691296707,1.3015610815503551,0.37900582859620285,0.016273881551759285
3,1,0.20000000000000001,0.10000000000000001,1,5,0.27785455624062277,2.607873461798583,0.10654449317068998,1.2928817753704389,0.36409916349426341,0.015345928904352855
3,1,0.20000000000000001,0.10000000000000001,1,6,0.24191829820979843,3.5223342260599844,0.068681244505409592,1.3095455502592122,0.34321749809018404,0.015620518734797422
3,1,0.20000000000000001,0.10000000000000001,1,7,0.24037889851515368,2.9945075226361682,0.080273265870289032,1.2774557241474951,0.38005167389949107,0.017979560564255925
3,1,0.20000000000000001,0.10000000000000001,1,8,0.26066188477010843,2.7822994971824397,0.093685775033950786,1.2944298993315082,0.39455733625359274,0.017916261496673313
3,1,0.20000000000000001,0.10000000000000001,2,1,0.24993050190246421,2.7752302473859847,0.090057573470841243,1.362144815759184,0.34064850082420328,0.02684460607319961
3,1,0.20000000000000001,0.10000000000000001,2,2,0.27367808582703484,2.8375036933580264,0.096450301181159756,1.3229814600480001,0.3625503778134988,0.025941225166964718
3,1,0.20000000000000001,0.10000000000000001,2,3,0.28484643938154347,2.9380490855518353,0.096950878316603262,1.3632699761875271,0.36399485538424647,0.021262930424515873
3,1,0.20000000000000001,0.10000000000000001,2,4,0.31051001510995091,2.9399241334207376,0.10561837687582032,1.3572643864245473,0.36564923749710809,0.026129843437634314
3,1,0.20000000000000001,0.10000000000000001,2,5,0.29044251031621143,2.831298850119738,0.10258278115145929,1.3497971025967874,0.34223165388558047,0.021291466902980036
3,1,0.20000000000000001,0.10000000000000001,2,6,0.26707493820323619,2.9471522193899831,0.090621358627521714,1.361613956793426,0.32966023665222693,0.021493170680619345
3,1,0.20000000000000001,0.10000000000000001,2,7,0.27516947643172385,2.9464870759519459,0.093388998267648113,1.3407932243141785,0.35595899988439816,0.027011191692649667
3,1,0.20000000000000001,0.10000000000000001,2,8,0.2831613811926349,2.881694087913691,0.098262123790398601,1.3514467503839249,0.37290394017301293,0.023471374126080528
3,1,0.10000000000000001,0.050000000000000003,1,1,0.14699854287507613,2.6558537341994679,0.055348884986463565,0.65181075114812048,0.34377732000505667,0.010124422893135372
3,1,0.10000000000000001,0.050000000000000003,1,2,0.14065074788897453,2.8873008879053987,0.048713574840137303,0.62968098525888061,0.37157478412923828,0.0092795989741063564
3,1,0.10000000000000001,0.050000000000000003,1,3,0.15571834589634617,2.9118068806197148,0.053478253291030384,0.65351531387120187,0.36724836861608451,0.0088179013892702076
3,1,0.10000000000000001,0.050000000000000003,1,4,0.16958430526525101,2.3726313921437616,0.071475200836833411,0.65078052087790694,0.36391652406429714,0.0081668338259195342
3,1,0.10000000000000001,0.050000000000000003,1,5,0.17586919966979492,2.5714513986469796,0.068392970507757611,0.64643629323190577,0.35650323644497356,0.0076878528273655322
3,1,0.10000000000000001,0.050000000000000003,1,6,0.14906135098570888,3.4861277968977564,0.042758429888415439,0.65596872776723791,0.33059032522726683,0.0078017634205636878
3,1,0.10000000000000001,0.050000000000000003,1,7,0.13241645945102523,2.9520640649281478,0.044855550739630781,0.63872708818524626,0.36410862321799531,0.0089906486985628538
3,1,0.10000000000000001,0.050000000000000003,1,8,0.15686019009856014,2.7338084996882137,0.057377899774782977,0.64721502438369349,0.38270556089626745,0.0089815529632899255
3,1,0.10000000000000001,0.050000000000000003,2,1,0.14662215223518535,2.7382349903479311,0.053546226949848071,0.68107240787959233,0.33140773318393574,0.013454785923552991
3,1,0.10000000000000001,0.050000000000000003,2,2,0.1650837734324723,2.7958855686541839,0.059045253955774861,0.66149073002400005,0.33868185411631196,0.012987383849147278
3,1,0.10000000000000001,0.050000000000000003,2,3,0.16843346168210183,2.9306590525670164,0.05747289557090169,0.68163498809376299,0.34916544847877568,0.010615712684641971
3,1,0.10000000000000001,0.050000000000000003,2,4,0.20432263270601114,2.9136795641654989,0.070125292849260445,0.6786325407114534,0.3492109637222271,0.013141306787682503
3,1,0.10000000000000001,0.050000000000000003,2,5,0.18269617755253198,2.7871859920308095,0.065548613574731421,0.67489955705688853,0.33172539859516897,0.01067392246937484
3,1,0.10000000000000001,0.050000000000000003,2,6,0.177841650934245,2.9172384203022004,0.06096232988588645,0.68080698181263988,0.31215653064991417,0.010684591510157913
3,1,0.10000000000000001,0.050000000000000003,2,7,0.16579312821709152,2.8948250421483075,0.057272244713640147,0.67039661215708823,0.34036110080559689,0.013522573105978482
3,1,0.10000000000000001,0.050000000000000003,2,8,0.18204681581373752,2.8437224197250646,0.06401708357714396,0.67572337519196135,0.36310010375472168,0.011803931038004659
3,1,0.10000000000000001,0.20000000000000001,1,1,0.46095414797659867,2.6558537341994679,0.17356157157334581,2.6039881863848473,-0.54564927517314998,0.040149824047217217
3,1,0.10000000000000001,0.20000000000000001,1,2,0.46229290565265913,2.8873008879053987,0.16011247999443207,2.5190153508298629,-0.4346665344300365,0.036964011515294125
3,1,0.10000000000000001,0.20000000000000001,1,3,0.52671445739588896,2.9118068806197148,0.18088921380795323,2.6083996433789278,-0.46160236325373,0.035212039770136559
3,1,0.10000000000000001,0.20000000000000001,1,4,0.49934911614373012,2.3726313921437616,0.21046215514014144,2.5981183564593344,-0.48701558221572588,0.032314387500748838
3,1,0.10000000000000001,0.20000000000000001,1,5,0.51158894957062195,2.5714513986469796,0.1989494920416558,2.5771444160943093,-0.478073288344601,0.030562855161423798
3,1,0.10000000000000001,0.20000000000000001,1,6,0.46365531634283824,3.4861277968977564,0.13300009160749554,2.610893436252562,-0.51579654106916639,0.031302962217361556
3,1,0.10000000000000001,0.20000000000000001,1,7,0.46494721630068386,2.9520640649281478,0.15749902646912933,2.547500615467746,-0.45848331301436085,0.035958854890405935
3,1,0.10000000000000001,0.20000000000000001,1,8,0.48439971482919464,2.7338084996882137,0.17718860515812998,2.5859710939926379,-0.50197046269437851,0.035633946558249439
3,1,0.10000000000000001,0.20000000000000001,2,1,0.47375612455372307,2.7382349903479311,0.17301514523905989,2.7187239186769059,-0.57359491752936664,0.052829027220337242
3,1,0.10000000000000001,0.20000000000000001,2,2,0.50801637377888564,2.7958855686541839,0.18170141849668844,2.6438219070772169,-0.49116261599970584,0.051693803207381303
3,1,0.10000000000000001,0.20000000000000001,2,3,0.54859224167336529,2.9306590525670164,0.18719074168414221,2.7204479745096695,-0.50289584028537593,0.042101194151153577
3,1,0.10000000000000001,0.20000000000000001,2,4,0.54526762503662241,2.9136795641654989,0.18714055991012568,2.7065512528751374,-0.53076600379097094,0.051297470392044263
3,1,0.10000000000000001,0.20000000000000001,2,5,0.53498761915228554,2.7871859920308095,0.19194543194531519,2.6885311443708346,-0.53069784215854987,0.042465890651697709
3,1,0.10000000000000001,0.20000000000000001,2,6,0.48052326306948451,2.9172384203022004,0.16471854330634605,2.7175546185098995,-0.54977091869243366,0.043807619714667616
3,1,0.10000000000000001,0.20000000000000001,2,7,0.50669781734438213,2.8948250421483075,0.17503573099131114,2.6736906077825622,-0.52181429538734003,0.053747347123011109
3,1,0.10000000000000001,0.20000000000000001,2,8,0.50828588192040092,2.8437224197250646,0.17873962606010707,2.6985812599018746,-0.55566593743124315,0.046563007334383205
4,0,0.050000000000000003,0.10000000000000001,1,1,3.2925825749597393,2.993974262953262,1.0997364325075827,2.8279024038723297,-2.1585654907782397,0.029351916169967626
4,0,0.050000000000000003,0.10000000000000001,1,2,3.0927586848987607,3.1402643821362868,0.98487207080150097,2.8450974797463333,-2.2568279831171139,0.029245143569828082
4,0,0.050000000000000003,0.10000000000000001,1,3,1.8949771700049682,2.6545339340383727,0.7138643607852162,2.9347197726104968,-2.2599208946040843,0.029546532285812117
4,0,0.050000000000000003,0.10000000000000001,1,4,2.3338004574568809,2.728721264833164,0.85527257310378724,2.905669394727493,-2.4250441705141417,0.025802974408443209
4,0,0.050000000000000003,0.10000000000000001,1,5,3.3461567719269185,2.8906065673360684,1.1575967514011003,2.9371810454538023,-2.4559170251148523,0.030229887737633427
4,0,0.050000000000000003,0.10000000000000001,1,6,4.7426111268429798,2.8613433261528112,1.6574771309319274,3.0780216286395987,-2.6471065822606783,0.030758505275679821
4,0,0.050000000000000003,0.10000000000000001,1,7,2.1275742026123892,2.6676455234880048,0.79754756915024427,3.0527872336276638,-2.3070627737277301,0.02742393643460048
4,0,0.050000000000000003,0.10000000000000001,1,8,2.152300596882081,2.7275420714403533,0.78909895448303746,3.0321944276992796,-2.5903999230849082,0.028205248977666041
4,0,0.050000000000000003,0.10000000000000001,2,1,2.4085322564699965,2.8093967327585134,0.85731296985779826,3.1686018683173489,-2.4239694034434995,0.0633013700670743
4,0,0.050000000000000003,0.10000000000000001,2,2,2.6801096244007168,2.9335576752150061,0.91360386299692786,3.1559822679385308,-2.5198927325641827,0.053687273213509329
4,0,0.050000000000000003,0.10000000000000001,2,3,2.2094700932893483,2.7679952948408779,0.79822032118604547,3.1972198044208433,-2.4551235163084488,0.058873907084632499
4,0,0.050000000000000003,0.10000000000000001,2,4,1.9340943448624812,2.7706715948998264,0.6980597586602133,3.1907529099330598,-2.6425246049988931,0.054291899358914472
4,0,0.050000000000000003,0.10000000000000001,2,5,1.9900949812280113,2.8840945645187945,0.69002417802484739,3.2894077627713383,-2.6530337151116536,0.062023759339115712
4,0,0.050000000000000003,0.10000000000000001,2,6,2.8916699361124421,2.9567724629332819,0.97798189490839127,3.3016761159949155,-2.7062233975879457,0.070140769372105768
4,0,0.050000000000000003,0.10000000000000001,2,7,2.9547018461778469,2.9076938921541866,1.0161667478652074,3.3883656951790453,-2.6636843288139986,0.050393552871530856
4,0,0.050000000000000003,0.10000000000000001,2,8,2.1073695119077516,2.7707800580414399,0.7605690339049761,3.3627703413143317,-2.8120162551007692,0.059076093673108634
4,0,0.10000000000000001,0.10000000000000001,1,1,3.3151240810234057,2.9960361045560662,1.106503381578781,2.9249347742776655,-1.261794171749691,0.029469620566111961
4,0,0.10000000000000001,0.10000000000000001,1,2,3.1244273194518968,3.1599276333045792,0.98876546618393379,2.9366493065038526,-1.3158272906027042,0.028927285484246428
4,0,0.10000000000000001,0.10000000000000001,1,3,1.8778986609975115,2.6702378963338518,0.70327017063753161,3.0082371000187189,-1.3237600818536788,0.029631322454056839
4,0,0.10000000000000001,0.10000000000000001,1,4,2.3611802386719116,2.7516758914877992,0.85808806406892957,2.9912603814797261,-1.3766803056585071,0.025708653236683959
4,0,0.10000000000000001,0.10000000000000001,1,5,3.3210905526665759,2.8935897797669847,1.1477406285745235,3.0127408950735632,-1.406110261424524,0.030625018231591673
4,0,0.10000000000000001,0.10000000000000001,1,6,4.7644481728010559,2.8796418152818331,1.654528055370232,3.1822368441922855,-1.5954698026524834,0.031017748555559617
4,0,0.10000000000000001,0.10000000000000001,1,7,2.1912032579115555,2.6851049219913401,0.81605870964867366,3.1673198296020653,-1.3816977984736301,0.027252285496396796
4,0,0.10000000000000001,0.10000000000000001,1,8,2.1425963742670389,2.7503207396058111,0.77903509340300647,3.120453243385203,-1.5705619243895619,0.028352500404488452
4,0,0.10000000000000001,0.10000000000000001,2,1,2.4372725493248892,2.8247117480894506,0.86283938563762708,3.2822763018140138,-1.4582491500189068,0.064744783823221908
4,0,0.10000000000000001,0.10000000000000001,2,2,2.7424354790253149,2.9623789827424769,0.92575443419006931,3.2865554224721718,-1.5568938143522697,0.052948761029416709
4,0,0.10000000000000001,0.10000000000000001,2,3,2.2433671835283615,2.7976447166277874,0.80187708260270507,3.283993771141267,-1.4522048605909845,0.06033779970185104
4,0,0.10000000000000001,0.10000000000000001,2,4,1.9237880441158668,2.7892508758726513,0.68971495563803886,3.2940886170527328,-1.5321322344129211,0.054041230579918643
4,0,0.10000000000000001,0.10000000000000001,2,5,1.9826728448867534,2.8925393076283501,0.6854436998169563,3.402631715318015,-1.6087984401854702,0.063988389396784556
4,0,0.10000000000000001,0.10000000000000001,2,6,2.919169984045177,2.9739996149524317,0.98156367249289922,3.422230511387248,-1.7051127337515897,0.073218860573594627
4,0,0.10000000000000001,0.10000000000000001,2,7,3.0212201654961981,2.9221677453390469,1.0338968973684495,3.5374208089573309,-1.6256739741720627,0.051631165829703167
4,0,0.10000000000000001,0.10000000000000001,2,8,2.0939346430618286,2.7767838971800831,0.75408628132289635,3.4738715792652486,-1.701153256145026,0.060764851376225698
4,0,0.20000000000000001,0.10000000000000001,1,1,3.3558763263280742,3.0166135178395277,1.1124647908929095,3.2829338500297407,-0.53009869761389861,0.029952405283437625
4,0,0.20000000000000001,0.10000000000000001,1,2,3.1875972141800499,3.215331920959017,0.99137423212882647,3.2644349938972983,-0.53455682507912317,0.028414696914210825
4,0,0.20000000000000001,0.10000000000000001,1,3,1.8483230813093237,2.7211984080537026,0.6792312812762924,3.3313219441778239,-0.5423304934145744,0.029852635830407027
4,0,0.20000000000000001,0.10000000000000001,1,4,2.444955774798891,2.8154251695045724,0.86841440549781246,3.332781964522884,-0.52760901262649196,0.025591111029761485
4,0,0.20000000000000001,0.10000000000000001,1,5,3.2971837493503524,2.9173277114981309,1.1302068452423382,3.3562270514014805,-0.56659315956790801,0.031665750190677334
4,0,0.20000000000000001,0.10000000000000001,1,6,4.810602117103147,2.9326191944984585,1.6403773548668545,3.5743395270187612,-0.68032899953854076,0.032311808553974343
4,0,0.20000000000000001,0.10000000000000001,1,7,2.3350499212080367,2.7371780447445633,0.85308660344232246,3.5749675713894793,-0.61450680026802518,0.027017746133479775
4,0,0.20000000000000001,0.10000000000000001,1,8,2.1329481417771494,2.8127324636824116,0.75831888361849642,3.4647971614223363,-0.66687454000193691,0.028724644649121622
4,0,0.20000000000000001,0.10000000000000001,2,1,2.5033929801147452,2.8723845923500604,0.8715382288228255,3.7172645896736674,-0.662097500920936,0.071406924895118129
4,0,0.20000000000000001,0.10000000000000001,2,2,2.8729808961992114,3.0366097284236702,0.94611463215281211,3.7343877561895864,-0.73260812325296065,0.054480459087186371
4,0,0.20000000000000001,0.10000000000000001,2,3,2.3297891588037873,2.8747803912243133,0.81042335126391174,3.6606813040544495,-0.6265548144995241,0.066212075494312614
4,0,0.20000000000000001,0.10000000000000001,2,4,1.9216970764915555,2.8442603439381733,0.67564035781294429,3.6957508026100587,-0.64490313058405946,0.057472504813321557
4,0,0.20000000000000001,0.10000000000000001,2,5,1.971023670563151,2.9270763936329822,0.6733762312628907,3.820834040747898,-0.74813737090901145,0.07040434770262391
4,0,0.20000000000000001,0.10000000000000001,2,6,2.9747503685375509,3.0243726591329385,0.9835925343242542,3.864227659793249,-0.76964327768861229,0.08128929763024334
4,0,0.20000000000000001,0.10000000000000001,2,7,3.1696696505494968,2.9670303427930471,1.0682970122798585,4.0209730197502154,-0.75378490161639,0.058186324881046372
4,0,0.20000000000000001,0.10000000000000001,2,8,2.0780778131634432,2.806204746258762,0.74052964807145338,3.9050525275810726,-0.78050904699040569,0.067570340930036443
4,0,0.10000000000000001,0.050000000000000003,1,1,3.2790116377455059,2.9960361045560662,1.0944499743374652,1.6541321166429821,-0.67075087721949611,0.015164961696037586
4,0,0.10000000000000001,0.050000000000000003,1,2,3.0773725176265558,3.1599276333045792,0.97387436509370662,1.6507792996146111,-0.64774689813563302,0.014373028513111535
4,0,0.10000000000000001,0.050000000000000003,1,3,1.8647624403024194,2.6702378963338518,0.69835067611866208,1.6707729392469739,-0.58359254556408835,0.014788671793713362
4,0,0.10000000000000001,0.050000000000000003,1,4,2.4246666600728597,2.7516758914877992,0.8811599751167899,1.6673787710725629,-0.6163711733513958,0.012797820760456288
4,0,0.10000000000000001,0.050000000000000003,1,5,3.3055517223038557,2.8935897797669847,1.1423705410550784,1.6868263682022171,-0.69556376043196455,0.015401132505037239
4,0,0.10000000000000001,0.050000000000000003,1,6,4.6201235368895448,2.8796418152818331,1.6044091012886508,1.8222933215926549,-0.86869467463179628,0.018367230973007912
4,0,0.10000000000000001,0.050000000000000003,1,7,2.100447194332431,2.6851049219913401,0.78225888944953681,1.7804217088642234,-0.66174739690074003,0.013596451062546486
4,0,0.10000000000000001,0.050000000000000003,1,8,2.0990442961728184,2.7503207396058111,0.76319982100475425,1.7427865467009516,-0.78374875414877965,0.014242866236291177
4,0,0.10000000000000001,0.050000000000000003,2,1,2.3323090907771498,2.8247117480894506,0.8256803875137535,1.865542329366241,-0.7222979950847952,0.035569334918335124
4,0,0.10000000000000001,0.050000000000000003,2,2,2.6970643726949604,2.9623789827424769,0.91043866716813637,1.8775779203873093,-0.83916592925263556,0.027852759974920274
4,0,0.10000000000000001,0.050000000000000003,2,3,2.1634969598015155,2.7976447166277874,0.77332798798317104,1.8536823394560789,-0.69667657400677696,0.033107096381028982
4,0,0.10000000000000001,0.050000000000000003,2,4,1.9471103203671729,2.7892508758726513,0.69807643952356768,1.8658128009651935,-0.71818060731424638,0.030173546474278272
4,0,0.10000000000000001,0.050000000000000003,2,5,1.9761557592051608,2.8925393076283501,0.68319063253299395,1.9317319690583301,-0.843078360155329,0.034983522910473804
4,0,0.10000000000000001,0.050000000000000003,2,6,2.8836229344319615,2.9739996149524317,0.96961106515747963,1.9377726082936475,-0.87716916774869536,0.041304066777689025
4,0,0.10000000000000001,0.050000000000000003,2,7,2.9238901577098284,2.9221677453390469,1.000589429670329,2.0629910478791578,-0.94919943456899247,0.030623832776346421
4,0,0.10000000000000001,0.050000000000000003,2,8,2.0301434523461936,2.7767838971800831,0.73111323297714026,1.9759075985432237,-0.88916615964197376,0.034108125977273203
4,0,0.10000000000000001,0.20000000000000001,1,1,3.3692975143423509,2.9960361045560662,1.1245850840110594,5.5777862688152631,-1.91709615693252,0.053699592849890357
4,0,0.10000000000000001,0.20000000000000001,1,2,3.1932335087367778,3.1599276333045792,1.0105400753742477,5.563074761450423,-1.9631418004139232,0.05824539008349152
4,0,0.10000000000000001,0.20000000000000001,1,3,1.9673228087643744,2.6702378963338518,0.73675937693246119,5.7878459896674395,-2.0862221667365488,0.058507837155223064
4,0,0.10000000000000001,0.20000000000000001,1,4,2.3420463167554137,2.7516758914877992,0.8511345118807202,5.747636433320082,-2.2044587418713442,0.051916918253790308
4,0,0.10000000000000001,0.20000000000000001,1,5,3.489971762425101,2.8935897797669847,1.2061045372872936,5.7356016308481754,-2.0940846258594075,0.058361994778646155
4,0,0.10000000000000001,0.20000000000000001,1,6,4.9689164963698857,2.8796418152818331,1.7255328318961689,5.9581543232164247,-2.1666195555155832,0.053390218990250315
4,0,0.10000000000000001,0.20000000000000001,1,7,2.4296079028888014,2.6851049219913401,0.90484654174591594,5.9746663743387209,-2.0327343948677332,0.05430695247397551
4,0,0.10000000000000001,0.20000000000000001,1,8,2.3116448900924786,2.7503207396058111,0.84050011215193554,5.9558596196644631,-2.2969425056222974,0.055898626035583238
4,0,0.10000000000000001,0.20000000000000001,2,1,2.673325265684579,2.8247117480894506,0.94640639615448729,6.2124635163600725,-2.2000569432240571,0.12351426248853449
4,0,0.10000000000000001,0.20000000000000001,2,2,2.8158372468724249,2.9623789827424769,0.95053241441296332,6.1613931960727797,-2.2546889096941416,0.10331974284643958
4,0,0.10000000000000001,0.20000000000000001,2,3,2.4857461645260321,2.7976447166277874,0.88851388089131267,6.1961038913488284,-2.1421255482979897,0.11177621471487922
4,0,0.10000000000000001,0.20000000000000001,2,4,2.0478561657494834,2.7892508758726513,0.73419575968002038,6.225967121167046,-2.3448329854415757,0.10177322960521644
4,0,0.10000000000000001,0.20000000000000001,2,5,2.0616830342775354,2.8925393076283501,0.712758865139831,6.4172892647382112,-2.3586865515334776,0.12586272660357711
4,0,0.10000000000000001,0.20000000000000001,2,6,3.0574252792571848,2.9739996149524317,1.0280516728668398,6.4628162636744104,-2.3916781276628054,0.13051053388152117
4,0,0.10000000000000001,0.20000000000000001,2,7,3.2051507761471858,2.9221677453390469,1.0968401048363861,6.4968123953612054,-2.1629582167147832,0.092988872934579844
4,0,0.10000000000000001,0.20000000000000001,2,8,2.3103789682735054,2.7767838971800831,0.83203412790594633,6.5566575423963229,-2.5118979136137987,0.11060156993525239
4,1,0.050000000000000003,0.10000000000000001,1,1,0.34267248969649516,2.993974262953262,0.11445405324175445,1.384054154259881,-0.56115126206182431,0.021806863912662292
4,1,0.050000000000000003,0.10000000000000001,1,2,0.31976857805846487,3.1402643821362868,0.10182855299620661,1.3272365695569321,-0.57116323427000826,0.02038807382386704
4,1,0.050000000000000003,0.10000000000000001,1,3,0.26456547843382427,2.6545339340383727,0.099665510032240501,1.3797721766518984,-0.58475255102474266,0.020065136327529529
4,1,0.050000000000000003,0.10000000000000001,1,4,0.2657313677274506,2.728721264833164,0.097383111698547783,1.340080210263608,-0.60973163509918393,0.018394637589176314
4,1,0.050000000000000003,0.10000000000000001,1,5,0.31435521643760039,2.8906065673360684,0.10875060618412162,1.3389541848670063,-0.57160719526044612,0.020752404132345244
4,1,0.050000000000000003,0.10000000000000001,1,6,0.36524199920543438,2.8613433261528112,0.12764703762289045,1.3881947124424219,-0.59624437990331003,0.020602548261863484
4,1,0.050000000000000003,0.10000000000000001,1,7,0.27416474994532908,2.6676455234880048,0.10277405582239903,1.3666648708612785,-0.55016528313355806,0.02064407836571186
4,1,0.050000000000000003,0.10000000000000001,1,8,0.28276631321098022,2.7275420714403533,0.10367074303702957,1.3824197922888768,-0.62582796506582106,0.020005811083821056
4,1,0.050000000000000003,0.10000000000000001,2,1,0.30910922579665229,2.8093967327585134,0.11002690442127111,1.4480814685706676,-0.61741381568154685,0.032943642614173055
4,1,0.050000000000000003,0.10000000000000001,2,2,0.29379822631795705,2.9335576752150061,0.10015082669081118,1.3871679766380181,-0.62884819779054102,0.026338996359963025
4,1,0.050000000000000003,0.10000000000000001,2,3,0.29208035346644928,2.7679952948408779,0.10552053827939759,1.4400837731186289,-0.62539551650804703,0.027200583243158959
4,1,0.050000000000000003,0.10000000000000001,2,4,0.28220165772451899,2.7706715948998264,0.10185316016664978,1.4022766356671761,-0.66918937907486775,0.024881577800937121
4,1,0.050000000000000003,0.10000000000000001,2,5,0.28012645273774217,2.8840945645187945,0.097128040177309763,1.4054901076372988,-0.62025268194666128,0.030488606828780625
4,1,0.050000000000000003,0.10000000000000001,2,6,0.29911930086339272,2.9567724629332819,0.1011641256177859,1.4439896241143289,-0.63653000025063899,0.029972221273749183
4,1,0.050000000000000003,0.10000000000000001,2,7,0.30042112798219595,2.9076938921541866,0.10331937924855863,1.4278378134611784,-0.60238700306447068,0.027679477439759251
4,1,0.050000000000000003,0.10000000000000001,2,8,0.29796186827336579,2.7707800580414399,0.10753717799022411,1.4481987813247761,-0.66962144999588269,0.026781574890140158
4,1,0.10000000000000001,0.10000000000000001,1,1,0.34393119034433517,2.9960361045560662,0.11479540911450289,1.3848560869502065,-0.096514328427320314,0.021806586075251648
4,1,0.10000000000000001,0.10000000000000001,1,2,0.32104720219050475,3.1599276333045792,0.10159954259925916,1.3288556041490684,-0.1200191560261018,0.020371322915750036
4,1,0.10000000000000001,0.10000000000000001,1,3,0.2646458499666719,2.6702378963338518,0.099109465239041766,1.3797423684634968,-0.11936113253027003,0.020072414398406971
4,1,0.10000000000000001,0.10000000000000001,1,4,0.26495457290422963,2.7516758914877992,0.096288437793075901,1.3405248321102841,-0.10963841117425721,0.018389425486338987
4,1,0.10000000000000001,0.10000000000000001,1,5,0.3124256013368869,2.8935897797669847,0.10797162870890632,1.3387655115171753,-0.097962447096380426,0.020761560566382137
4,1,0.10000000000000001,0.10000000000000001,1,6,0.367315004035561,2.8796418152818331,0.12755579603208794,1.3880961182505256,-0.12772337243024293,0.020600378435885962
4,1,0.10000000000000001,0.10000000000000001,1,7,0.27625002609059068,2.6851049219913401,0.10288239533139615,1.3683167018093272,-0.091822465457969793,0.020639097818912322
4,1,0.10000000000000001,0.10000000000000001,1,8,0.28235830174278526,2.7503207396058111,0.10266377214726388,1.3831690257160998,-0.14053714918876345,0.020004588218119724
4,1,0.10000000000000001,0.10000000000000001,2,1,0.3100167653524018,2.8247117480894506,0.10975164653954081,1.4488712858430901,-0.13427872782578212,0.032938679469514502
4,1,0.10000000000000001,0.10000000000000001,2,2,0.29543545745394617,2.9623789827424769,0.099729122835067296,1.3896257127009837,-0.15749388354336749,0.026190360567294794
4,1,0.10000000000000001,0.10000000000000001,2,3,0.29396242468534339,2.7976447166277874,0.10507496643093356,1.4402496024883333,-0.14410202362928118,0.027292373957404869
4,1,0.10000000000000001,0.10000000000000001,2,4,0.28056172212330638,2.7892508758726513,0.10058676490888586,1.4024519978083536,-0.14559121690445262,0.024833529293261929
4,1,0.10000000000000001,0.10000000000000001,2,5,0.2795590098786383,2.8925393076283501,0.096648301076279669,1.4058331362774235,-0.14278868873340222,0.03053895953452871
4,1,0.10000000000000001,0.10000000000000001,2,6,0.30025266349371155,2.9739996149524317,0.10095921397707175,1.4447010601728107,-0.15754415101647726,0.0300929415920437
4,1,0.10000000000000001,0.10000000000000001,2,7,0.30348335839552759,2.9221677453390469,0.10385555684802608,1.4301486513096442,-0.12857901699589799,0.027576052492961654
4,1,0.10000000000000001,0.10000000000000001,2,8,0.29729308247567349,2.7767838971800831,0.10706381680532812,1.4496274232069111,-0.17273176217654748,0.026775267081951236
4,1,0.20000000000000001,0.10000000000000001,1,1,0.34675129090160389,3.0166135178395277,0.11494720448973661,1.3884023221478388,0.35274709798683074,0.021806625700689298
4,1,0.20000000000000001,0.10000000000000001,1,2,0.32399698447363323,3.215331920959017,0.10076626377565295,1.3338907410180847,0.34119052849903891,0.020337111612681712
4,1,0.20000000000000001,0.10000000000000001,1,3,0.26506520006641593,2.7211984080537026,0.097407524303235182,1.381681971559781,0.34424835442788665,0.020087868811282574
4,1,0.20000000000000001,0.10000000000000001,1,4,0.26390175050958553,2.8154251695045724,0.093734244251295104,1.3433885827346874,0.36669495012570857,0.018379486134627684
4,1,0.20000000000000001,0.10000000000000001,1,5,0.30892517359644756,2.9173277114981309,0.10589320232309646,1.3404531082850193,0.36614428220867978,0.020780630269851157
4,1,0.20000000000000001,0.10000000000000001,1,6,0.37272913047337058,2.9326191944984585,0.12709769177416685,1.3902983638906565,0.3350718464392119,0.020600358079616791
4,1,0.20000000000000001,0.10000000000000001,1,7,0.28092996960316602,2.7371780447445633,0.10263489075639678,1.3736203597913916,0.36187731639001619,0.020628841291694212
4,1,0.20000000000000001,0.10000000000000001,1,8,0.28182545004400245,2.8127324636824116,0.10019632285789397,1.3867176028604897,0.32841663834272133,0.020002774775599523
4,1,0.20000000000000001,0.10000000000000001,2,1,0.31231380373840584,2.8723845923500604,0.10872980051842021,1.4530095779253331,0.32801398490513062,0.032965615682267607
4,1,0.20000000000000001,0.10000000000000001,2,2,0.29949216936059858,3.0366097284236702,0.098627152036448062,1.3970692719478506,0.31372735670702623,0.025930188330033153
4,1,0.20000000000000001,0.10000000000000001,2,3,0.2981004215067794,2.8747803912243133,0.10369502394575059,1.4432097102259596,0.32891270663840488,0.02751014957967449
