network,eta,condition,target,rawBias,cueDistance,biasRatio,goRms,convergence
4,0.5,1,1,0.936683593856318,2.99603610455607,0.312640956639977,1.81794796349609,-0.41261517744492
4,0.5,1,2,0.884932164959318,3.15992763330458,0.280048237697734,1.77813127671333,-0.461979016180308
4,0.5,1,3,0.561576127297639,2.67023789633385,0.210309399049674,1.84119894099643,-0.454824171107686
4,0.5,1,4,0.619335301547109,2.7516758914878,0.225075672415853,1.79645589257149,-0.434700057231043
4,0.5,1,5,0.851842419662768,2.89358977976698,0.294389490044219,1.79475980088249,-0.45040225264328
4,0.5,1,6,1.18769738224782,2.87964181528183,0.412446220201723,1.88333345167982,-0.521108956387638
4,0.5,1,7,0.634490773082749,2.68510492199134,0.236300178769996,1.851200601653,-0.426376635562163
4,0.5,1,8,0.646373402927383,2.75032073960581,0.235017463097786,1.86688629402432,-0.534081400004607
4,0.5,2,1,0.722292151136147,2.82471174808945,0.255704728677071,1.95339764410031,-0.493302733588107
4,0.5,2,2,0.768783498003952,2.96237898274248,0.259515579364608,1.90589822641323,-0.556107587656752
4,0.5,2,3,0.676374252422798,2.79764471662779,0.241765599614122,1.95880320788123,-0.516551384788299
4,0.5,2,4,0.5673366066283,2.78925087587265,0.20340106784077,1.91882135736368,-0.512138751477635
4,0.5,2,5,0.59768804895402,2.89253930762835,0.20663091677882,1.94149565770543,-0.538687675851558
4,0.5,2,6,0.800701907153494,2.97399961495243,0.269234031883458,1.9853128885079,-0.570651424227712
4,0.5,2,7,0.824772332250901,2.92216774533905,0.28224674424199,1.99448013749563,-0.532645952874158
4,0.5,2,8,0.643786464159866,2.77678389718008,0.231846080933289,2.00628961621969,-0.613106800676878
4,0.25,1,1,1.74330609630223,2.99603610455607,0.581870857180655,2.22702981806867,-0.730458425947552
4,0.25,1,2,1.65018797837438,3.15992763330458,0.522223344921557,2.21339628876679,-0.782873306518793
4,0.25,1,3,0.996148649861786,2.67023789633385,0.373056142761461,2.27495280342731,-0.776380584909436
4,0.25,1,4,1.18327301312674,2.7516758914878,0.43001903559469,2.23496490742066,-0.783985254057909
4,0.25,1,5,1.64541109818732,2.89358977976698,0.568640071129855,2.2409450859477,-0.815487169876604
4,0.25,1,6,2.38646639600272,2.87964181528183,0.828737235074896,2.37219133035055,-0.941837746039819
4,0.25,1,7,1.1481097487581,2.68510492199134,0.427584687419453,2.32962674216295,-0.783455482326844
4,0.25,1,8,1.14924199581359,2.75032073960581,0.417857444502385,2.33233278598246,-0.905810131828492
4,0.25,2,1,1.29751851400733,2.82471174808945,0.459345458836616,2.4407690444991,-0.850145524580776
4,0.25,2,2,1.43173269514562,2.96237898274248,0.483305040808847,2.41509444403978,-0.917865241107091
4,0.25,2,3,1.20406048823181,2.79764471662779,0.430383629871043,2.45396396399358,-0.868451824281415
4,0.25,2,4,1.01050929648439,2.78925087587265,0.362286987242852,2.42412923248487,-0.883363996224104
4,0.25,2,5,1.06422807604027,2.89253930762835,0.36792173341729,2.47801798183742,-0.950963533283046
4,0.25,2,6,1.51073990137227,2.97399961495243,0.50798254773696,2.51074486232703,-0.989953125893405
4,0.25,2,7,1.56551836280378,2.92216774533905,0.535738704699903,2.56640870182597,-0.957850112304144
4,0.25,2,8,1.12736339495941,2.77678389718008,0.405996086373263,2.55211416881447,-1.02301769937198
4,0,1,1,3.31512408102341,2.99603610455607,1.10650338157878,2.92493477427767,-1.26179417174969
4,0,1,2,3.1244273194519,3.15992763330458,0.988765466183934,2.93664930650385,-1.3158272906027
4,0,1,3,1.87789866099751,2.67023789633385,0.703270170637532,3.00823710001872,-1.32376008185368
4,0,1,4,2.36118023867191,2.7516758914878,0.85808806406893,2.99126038147973,-1.37668030565851
4,0,1,5,3.32109055266658,2.89358977976698,1.14774062857452,3.01274089507356,-1.40611026142452
4,0,1,6,4.76444817280106,2.87964181528183,1.65452805537023,3.18223684419229,-1.59546980265248
4,0,1,7,2.19120325791156,2.68510492199134,0.816058709648674,3.16731982960207,-1.38169779847363
4,0,1,8,2.14259637426704,2.75032073960581,0.779035093403006,3.1204532433852,-1.57056192438956
4,0,2,1,2.43727254932489,2.82471174808945,0.862839385637627,3.28227630181401,-1.45824915001891
4,0,2,2,2.74243547902531,2.96237898274248,0.925754434190069,3.28655542247217,-1.55689381435227
4,0,2,3,2.24336718352836,2.79764471662779,0.801877082602705,3.28399377114127,-1.45220486059098
4,0,2,4,1.92378804411587,2.78925087587265,0.689714955638039,3.29408861705273,-1.53213223441292
4,0,2,5,1.98267284488675,2.89253930762835,0.685443699816956,3.40263171531802,-1.60879844018547
4,0,2,6,2.91916998404518,2.97399961495243,0.981563672492899,3.42223051138725,-1.70511273375159
4,0,2,7,3.0212201654962,2.92216774533905,1.03389689736845,3.53742080895733,-1.62567397417206
4,0,2,8,2.09393464306183,2.77678389718008,0.754086281322896,3.47387157926525,-1.70115325614503
5,1,1,1,0.262618382980255,2.42497552477077,0.108297333436007,1.32493067198957,-0.107338242674456
5,1,1,2,0.271680531505195,3.13015430808574,0.0867946129056312,1.34514666069869,-0.0955107581814404
5,1,1,3,0.281299342111002,3.35313714314608,0.0838913918823711,1.31392273849988,-0.112619373305757
5,1,1,4,0.310091382832227,2.49961630494968,0.124055592939681,1.38041672190078,-0.11540314623061
5,1,1,5,0.259367895086567,2.22545508003353,0.11654600329325,1.33810576391146,-0.0522333114327971
5,1,1,6,0.297577811574069,3.59356517566966,0.0828085194026334,1.3600244442214,-0.125427464317895
5,1,1,7,0.300487340130342,3.02994342206491,0.099172591125665,1.33298096601491,-0.0628940337571566
5,1,1,8,0.250430850398792,2.21897496019631,0.112858799621892,1.34587195951557,-0.0728107531840049
5,1,2,1,0.261597083672918,2.70924679218778,0.096557125924166,1.38409977690851,-0.131798268639286
5,1,2,2,0.29696804011413,2.94717846932004,0.100763507607547,1.41132629803904,-0.143842306778613
5,1,2,3,0.279782233890552,2.96835361604316,0.0942550214969009,1.37488322484299,-0.154774799577721
5,1,2,4,0.321499126015627,2.81665565364871,0.114142147833781,1.43785974589774,-0.145353308775268
5,1,2,5,0.279096630171796,2.86541730621417,0.0974017395534411,1.3985515867314,-0.0955878841199663
5,1,2,6,0.318242388866924,3.04400681186831,0.104547199968846,1.43092971499017,-0.170057226604293
5,1,2,7,0.306310030597544,2.82979080439903,0.108244761457763,1.39884015366551,-0.0986026223155715
5,1,2,8,0.289409907367843,2.67924668756674,0.108019134150981,1.40212913240715,-0.0958516062105707
5,0.75,1,1,0.343809261349026,2.42497552477077,0.141778445941851,1.49951766036183,-0.233854204433522
5,0.75,1,2,0.347098994297157,3.13015430808574,0.11088878059479,1.51766825600907,-0.218701595883514
5,0.75,1,3,0.380804896453624,3.35313714314608,0.113566752625076,1.48352894489726,-0.242481976683349
5,0.75,1,4,0.391933019947907,2.49961630494968,0.156797272914171,1.55514728929456,-0.225147785663381
5,0.75,1,5,0.320459554038253,2.22545508003353,0.14399731403854,1.50676302116066,-0.176312298080499
5,0.75,1,6,0.392198479278061,3.59356517566966,0.109139102842339,1.54303173603654,-0.262623537440537
5,0.75,1,7,0.423243387080448,3.02994342206491,0.139686894480692,1.50256719791433,-0.178493781969625
5,0.75,1,8,0.302355966775756,2.21897496019631,0.136259296386566,1.52026925309217,-0.182204782199604
5,0.75,2,1,0.338767076652953,2.70924679218778,0.125041054816343,1.58169229234235,-0.273509465059695
5,0.75,2,2,0.403133406302831,2.94717846932004,0.136786221295869,1.60819217001969,-0.278749727806703
5,0.75,2,3,0.379370601435817,2.96835361604316,0.127805056441193,1.56791753036059,-0.298432553694905
5,0.75,2,4,0.412267173714008,2.81665565364871,0.146367616211784,1.63526639560475,-0.267243741184883
5,0.75,2,5,0.388394497232129,2.86541730621417,0.135545526436874,1.59165250136467,-0.230483040702327
5,0.75,2,6,0.432598046875333,3.04400681186831,0.142114677663884,1.63828833483945,-0.321671722553684
5,0.75,2,7,0.429705768449122,2.82979080439903,0.151850719064154,1.59167220851425,-0.222867163907924
5,0.75,2,8,0.387525515906315,2.67924668756674,0.144639729407769,1.59611464687757,-0.225131232086481
5,0.5,1,1,0.524460047912198,2.42497552477077,0.216274367536874,1.76115103537678,-0.441193780410386
5,0.5,1,2,0.509975018028813,3.13015430808574,0.162923283593866,1.77180087435253,-0.394570086943043
5,0.5,1,3,0.611019706667223,3.35313714314608,0.182223297342958,1.74048928524325,-0.44396689615547
5,0.5,1,4,0.568912501948223,2.49961630494968,0.22759993236629,1.81096817735468,-0.398298322904663
5,0.5,1,5,0.456510473317834,2.22545508003353,0.205131290859825,1.75793911833885,-0.366044372251254
5,0.5,1,6,0.597816671460157,3.59356517566966,0.16635754250617,1.81357599421613,-0.47692835154561
5,0.5,1,7,0.669766844458831,3.02994342206491,0.221049290749589,1.7527898447196,-0.353082701891067
5,0.5,1,8,0.410124579748151,2.21897496019631,0.184826141396326,1.77754925853513,-0.363301551629586
5,0.5,2,1,0.513951012402832,2.70924679218778,0.189702545329141,1.88101798299049,-0.498706735577105
5,0.5,2,2,0.636318717233041,2.94717846932004,0.215907765293851,1.90112942873261,-0.488475391404469
5,0.5,2,3,0.61033131943222,2.96835361604316,0.2056127397132,1.8601357293696,-0.539076679492544
5,0.5,2,4,0.615255893588693,2.81665565364871,0.218434899129997,1.92973162555784,-0.470983988959384
5,0.5,2,5,0.645428905277371,2.86541730621417,0.225247786379193,1.88343546324603,-0.453618328754597
5,0.5,2,6,0.679780992306201,3.04400681186831,0.223317828874691,1.94666668153176,-0.543397505798139
5,0.5,2,7,0.684152889868537,2.82979080439903,0.241768009424934,1.8791650063905,-0.420877422032799
5,0.5,2,8,0.59878121385633,2.67924668756674,0.223488645758161,1.88622698812104,-0.429983320544668
5,0.25,1,1,0.912957485244221,2.42497552477077,0.376481113280729,2.18234119163303,-0.772575030676861
5,0.25,1,2,0.856137736922519,3.13015430808574,0.273512949413058,2.17442373441711,-0.683552869625585
5,0.25,1,3,1.12855865429522,3.35313714314608,0.33656799770389,2.16662369616508,-0.795878048456601
5,0.25,1,4,0.946416047173298,2.49961630494968,0.378624529412466,2.2177494020844,-0.719889652864598
5,0.25,1,5,0.753351674969352,2.22545508003353,0.338515785705277,2.16327305525484,-0.683733929343246
5,0.25,1,6,1.03033803177768,3.59356517566966,0.286717502371633,2.24111951657085,-0.811737774172062
5,0.25,1,7,1.15715115225287,3.02994342206491,0.381905201208105,2.15096988682116,-0.640591123493306
5,0.25,1,8,0.645731339677529,2.21897496019631,0.29100433815639,2.18856894640874,-0.655496362004413
5,0.25,2,1,0.896201702927979,2.70924679218778,0.33079367502149,2.36672736034824,-0.860752562304586
5,0.25,2,2,1.12535704372408,2.94717846932004,0.381842177336386,2.36853452321117,-0.809525640173575
5,0.25,2,3,1.10861467196886,2.96835361604316,0.373477966363943,2.33514670969661,-0.925028394387485
5,0.25,2,4,1.05109526123696,2.81665565364871,0.373171374312428,2.40548182193392,-0.833799421875037
5,0.25,2,5,1.19551035045877,2.86541730621417,0.417220328734001,2.35850845165269,-0.791777573224065
5,0.25,2,6,1.19351106806535,3.04400681186831,0.392085544425182,2.43620621226463,-0.924805797199275
5,0.25,2,7,1.1966515959815,2.82979080439903,0.422876346237768,2.34087423337981,-0.766568863491504
5,0.25,2,8,1.03950237827282,2.67924668756674,0.387983078638004,2.35521134165483,-0.765060132454214
5,0,1,1,1.70735636139311,2.42497552477077,0.704071585033627,2.90449342280902,-1.34181523435023
5,0,1,2,1.56407157842043,3.13015430808574,0.499678745670831,2.85868654769756,-1.15441153769586
5,0,1,3,2.21219755093242,3.35313714314608,0.659739657667811,2.91714097337756,-1.398242273427
5,0,1,4,1.71633228939574,2.49961630494968,0.686638299645071,2.91892665859597,-1.24832183224815
5,0,1,5,1.36830384607961,2.22545508003353,0.614842266804591,2.86580610458809,-1.19502230922033
5,0,1,6,1.90116929370693,3.59356517566966,0.529048229479419,2.95599953622422,-1.34771613279064
5,0,1,7,2.10371154414418,3.02994342206491,0.694307203502335,2.83631195043514,-1.13965000838646
5,0,1,8,1.14375491102974,2.21897496019631,0.515442910148275,2.89466294595776,-1.15625428792672
5,0,2,1,1.68389454365411,2.70924679218778,0.62153604777154,3.20164643443523,-1.46502936554899
5,0,2,2,2.08817838099741,2.94717846932004,0.708534757136436,3.16473133112366,-1.33683708678092
5,0,2,3,2.11259310473829,2.96835361604316,0.711705335011397,3.15534525273362,-1.57156456995039
5,0,2,4,1.9356686587923,2.81665565364871,0.687222329177806,3.22885409646163,-1.43870197556673
5,0,2,5,2.30810809106443,2.86541730621417,0.805505043212687,3.18005717956386,-1.38014110071367
5,0,2,6,2.21169560713492,3.04400681186831,0.726573803485496,3.2528248510041,-1.50764775346782
5,0,2,7,2.20200819246766,2.82979080439903,0.778152289223835,3.12730743251938,-1.30226312589282
5,0,2,8,1.9134500794281,2.67924668756674,0.714174655252021,3.16528244289586,-1.3418775540617
6,1,1,1,0.245466061862933,2.7653494175583,0.0887649352028975,1.2545845635567,-0.0915643746804739
6,1,1,2,0.22189616747216,2.94798944496999,0.0752703398754598,1.27800820399933,-0.0395942105671978
6,1,1,3,0.271348349029308,2.94601045473959,0.092107055693831,1.25721348499105,-0.0448972126653413
6,1,1,4,0.251151231662532,2.69703067673886,0.0931213848728683,1.27810331877959,-0.0453499654242342
6,1,1,5,0.236767970291268,2.45248057210579,0.0965422409393319,1.24791814305554,-0.0326641741413195
6,1,1,6,0.255414406929558,3.35436116123714,0.0761439793308832,1.28139370435232,-0.077048303615041
6,1,1,7,0.255552677376212,2.93484910471096,0.0870752356453365,1.30264374178157,-0.130352269261342
6,1,1,8,0.247516524364544,2.57841859260493,0.0959954776444899,1.25268496111082,-0.0373220691790077
6,1,2,1,0.263144599182031,2.93400231391494,0.0896879317149917,1.30437792110029,-0.128851905921595
6,1,2,2,0.249819719672734,2.86365683671632,0.0872380085734,1.32569938599473,-0.0798914382475048
6,1,2,3,0.283851752061419,2.98187568717392,0.0951923493264203,1.30682584039532,-0.078635306049013
6,1,2,4,0.260046985359948,2.90348773058095,0.0895636591196877,1.32555065709128,-0.066856257970353
6,1,2,5,0.25945222890655,2.73762671976261,0.094772682861982,1.28861089459267,-0.05897294722934
6,1,2,6,0.272650161267856,3.00509038331992,0.0907294378835426,1.32824880522148,-0.111012012487856
6,1,2,7,0.256584139123333,2.76403744757707,0.0928294728236237,1.35177298217675,-0.170745471061042
6,1,2,8,0.279306749854708,2.86970909009023,0.0973292905609207,1.29185369831125,-0.0491219081374582
6,0.75,1,1,0.315679196549425,2.7653494175583,0.114155265350936,1.42190663203549,-0.213784738226399
6,0.75,1,2,0.268872453396389,2.94798944496999,0.0912053650175553,1.44301948905367,-0.152406832690672
6,0.75,1,3,0.344269946563548,2.94601045473959,0.11685971650565,1.42429851604362,-0.15833810135705
6,0.75,1,4,0.323315155958093,2.69703067673886,0.119878190020824,1.44709225382827,-0.163290873124311
6,0.75,1,5,0.288355870124613,2.45248057210579,0.117577229114203,1.40556625130475,-0.141478900927646
6,0.75,1,6,0.324866455109488,3.35436116123714,0.0968489794312049,1.44957745195964,-0.195290384872859
6,0.75,1,7,0.328763714637637,2.93484910471096,0.112020653501372,1.484849365976,-0.262463096033439
6,0.75,1,8,0.303308058662042,2.57841859260493,0.117633366254785,1.41474590047176,-0.149855590682907
6,0.75,2,1,0.352755454824589,2.93400231391494,0.120230121548165,1.4920199099193,-0.273904885786438
6,0.75,2,2,0.335322512032669,2.86365683671632,0.117095913076364,1.51082955403199,-0.203550948008234
6,0.75,2,3,0.37589780133972,2.98187568717392,0.126060855909114,1.49364334741311,-0.202994053404879
6,0.75,2,4,0.342204715873557,2.90348773058095,0.117859880125992,1.51219391834971,-0.1951273016856
6,0.75,2,5,0.335236117823777,2.73762671976261,0.122455013827761,1.46409049237057,-0.188885906743721
6,0.75,2,6,0.382519362416627,3.00509038331992,0.127290468379867,1.51615549183155,-0.249423944670933
6,0.75,2,7,0.341824439677704,2.76403744757707,0.123668526986617,1.55590580659491,-0.317398967157684
6,0.75,2,8,0.374495077216401,2.86970909009023,0.130499317338339,1.4677381843879,-0.170540876108549
6,0.5,1,1,0.498376554092044,2.7653494175583,0.18022191008762,1.67438345873533,-0.413216900570009
6,0.5,1,2,0.401337504987719,2.94798944496999,0.136139396859952,1.68633598811164,-0.322875067627906
6,0.5,1,3,0.508625436893166,2.94601045473959,0.172648890663263,1.67395810844508,-0.322129232279968
6,0.5,1,4,0.499885630852544,2.69703067673886,0.185346661112874,1.70011352876496,-0.356926944974483
6,0.5,1,5,0.407239322752716,2.45248057210579,0.166052007663019,1.64242451410189,-0.321994792442709
6,0.5,1,6,0.484592088359272,3.35436116123714,0.144466282867569,1.69944985365911,-0.385161888184547
6,0.5,1,7,0.495542747010755,2.93484910471096,0.168847776948845,1.75913463179546,-0.461120206610096
6,0.5,1,8,0.429399983776703,2.57841859260493,0.166536180358088,1.65780824930249,-0.325296645664905
6,0.5,2,1,0.571157643097271,2.93400231391494,0.19466843648639,1.78063748469475,-0.496466812153452
6,0.5,2,2,0.554522158904557,2.86365683671632,0.193641274259808,1.78929226479398,-0.40184810530834
6,0.5,2,3,0.594328665651835,2.98187568717392,0.199313696479115,1.77633395951765,-0.389436575771462
6,0.5,2,4,0.53863525635409,2.90348773058095,0.185513184946822,1.79548489484375,-0.402853333982602
6,0.5,2,5,0.507698183134029,2.73762671976261,0.185451938888898,1.73403298792442,-0.393801525135304
6,0.5,2,6,0.645508425368824,3.00509038331992,0.214804995201405,1.80093853702124,-0.471879855126285
6,0.5,2,7,0.55628636662651,2.76403744757707,0.201258621555271,1.86887447022901,-0.563754386816304
6,0.5,2,8,0.596221119795528,2.86970909009023,0.207763609856629,1.73672173937165,-0.373469912272327
6,0.25,1,1,0.942020332675659,2.7653494175583,0.340651465848908,2.09169298817455,-0.748558509569908
6,0.25,1,2,0.748459968715372,2.94798944496999,0.253888279685815,2.08036860034763,-0.617279935795076
6,0.25,1,3,0.891777214467515,2.94601045473959,0.302706737864018,2.08042727795568,-0.603352950429381
6,0.25,1,4,0.914837297269066,2.69703067673886,0.339201665431277,2.11440228001211,-0.690451128749503
6,0.25,1,5,0.694479609008437,2.45248057210579,0.283174356978547,2.03273574393033,-0.612763702721866
6,0.25,1,6,0.861281188017333,3.35436116123714,0.256764595884982,2.10557128846764,-0.6976287598061
6,0.25,1,7,0.875563598886577,2.93484910471096,0.298333429640775,2.20471973603527,-0.8179440196836
6,0.25,1,8,0.726849361744324,2.57841859260493,0.281897347400835,2.05715981127584,-0.631089990846361
6,0.25,2,1,1.07793835836701,2.93400231391494,0.36739519708445,2.26646803454869,-0.893303176625657
6,0.25,2,2,1.07399322158096,2.86365683671632,0.375042570677737,2.24746634272365,-0.743682420471874
6,0.25,2,3,1.10698911222133,2.98187568717392,0.37123918913953,2.2428467738242,-0.705413146879709
6,0.25,2,4,0.989442415238409,2.90348773058095,0.340777198683197,2.26561075321571,-0.77188698751603
6,0.25,2,5,0.904872485551804,2.73762671976261,0.33053172626481,2.1895878286805,-0.730506789832671
6,0.25,2,6,1.24674013777324,3.00509038331992,0.414876086487582,2.2713891359844,-0.822723724887322
6,0.25,2,7,1.06007557322739,2.76403744757707,0.38352431663205,2.38839195620972,-0.990072628171934
6,0.25,2,8,1.11074193357743,2.86970909009023,0.387057328358851,2.18898189488105,-0.707925757692846
6,0,1,1,1.93633024307798,2.7653494175583,0.700211781839738,2.84670316058232,-1.36334001857763
6,0,1,2,1.55288239774582,2.94798944496999,0.526759822832956,2.79130065124408,-1.14873895926012
6,0,1,3,1.75662536988753,2.94601045473959,0.59627261914887,2.80381120797589,-1.11103930893576
6,0,1,4,1.83272149157494,2.69703067673886,0.679533053658474,2.85546472218573,-1.26873109033983
6,0,1,5,1.35199359840466,2.45248057210579,0.551275966783211,2.73822953857536,-1.12968200344604
6,0,1,6,1.71157354707109,3.35436116123714,0.510253209120701,2.83044316643257,-1.28291440190931
6,0,1,7,1.72101794207214,2.93484910471096,0.586407641643177,2.99267314221942,-1.42235192260069
6,0,1,8,1.40149623228442,2.57841859260493,0.543548761362487,2.77829381868849,-1.167054550707
6,0,2,1,2.18544925640011,2.93400231391494,0.744869643093085,3.15246275563695,-1.59773348642385
6,0,2,2,2.21669718315793,2.86365683671632,0.774079196479339,3.07383284535587,-1.33107579597039
6,0,2,3,2.25452576377931,2.98187568717392,0.756076376180538,3.0774774312325,-1.26404266827436
6,0,2,4,1.97473078057666,2.90348773058095,0.680123687032611,3.11023684294806,-1.42809325889883
6,0,2,5,1.77721455888598,2.73762671976261,0.6491807469793,3.02574364169613,-1.32905320517455
6,0,2,6,2.56957211334333,3.00509038331992,0.85507315440694,3.11067835009603,-1.4669491780603
6,0,2,7,2.17382270185118,2.76403744757707,0.786466443772943,3.30804484070544,-1.68226017566006
6,0,2,8,2.27883696932641,2.86970909009023,0.794100341806687,3.02161314256021,-1.33771184634974
7,1,1,1,0.298720420632932,2.612098467386,0.114360321543265,1.36640170173595,-0.138872566694651
7,1,1,2,0.310688571835016,2.99622506404213,0.103693335845697,1.33414428835589,-0.0426950961244573
7,1,1,3,0.278212231025368,3.09020522635236,0.0900303412384577,1.39606061109664,-0.136547653230062
7,1,1,4,0.262594592706891,2.68866560535458,0.0976672562716331,1.37159522087735,-0.103167250002672
7,1,1,5,0.23795199513881,2.40305948850781,0.0990204346903486,1.37329046875052,-0.15007392912761
7,1,1,6,0.293075784217791,3.22608479237268,0.0908456544324873,1.35795397897212,-0.0943998503328013
7,1,1,7,0.295587255597827,3.04439244924416,0.0970923626062775,1.37238527969157,-0.0798584241522659
7,1,1,8,0.269476292559129,2.47748056692099,0.10877029517694,1.36925111610488,-0.0888683460657278
7,1,2,1,0.32245931298964,2.87238932939918,0.112261701326223,1.43780962739447,-0.187693835837073
7,1,2,2,0.309863337618151,2.82688803602809,0.109612879487623,1.39876360730653,-0.0756201839546803
7,1,2,3,0.301424053218407,2.94048499348431,0.10250827801751,1.45865634322293,-0.174561682983809
7,1,2,4,0.304679217514763,2.83743645497474,0.107378340396164,1.43801815696348,-0.141241856585821
7,1,2,5,0.271725363558528,2.79089995193696,0.097361198265077,1.43531124206556,-0.202575935209894
7,1,2,6,0.338899423031296,2.89007981431446,0.117262997842737,1.42942539846039,-0.148759411055257
7,1,2,7,0.291074627680368,3.00368140101298,0.096905959327845,1.42723163246573,-0.11238887199091
7,1,2,8,0.287709330825331,2.79191455607443,0.103050908273448,1.42953677789541,-0.126660503900337
7,0.75,1,1,0.372399816994718,2.612098467386,0.142567296617799,1.55628622902518,-0.270919733899222
7,0.75,1,2,0.434388291522434,2.99622506404213,0.14497852539035,1.51178881618645,-0.153492040153451
7,0.75,1,3,0.387009237521418,3.09020522635236,0.125237390132253,1.58500781973359,-0.263621171820068
7,0.75,1,4,0.321286988116606,2.68866560535458,0.11949681934293,1.56440127641231,-0.235015277253966
7,0.75,1,5,0.315262896075339,2.40305948850781,0.131192297811613,1.55857917299518,-0.279892567670917
7,0.75,1,6,0.397952580619472,3.22608479237268,0.123354656257126,1.54051331597951,-0.22454007118948
7,0.75,1,7,0.426953729559872,3.04439244924416,0.140242671297478,1.55402617981807,-0.204670945628685
7,0.75,1,8,0.369909878108937,2.47748056692099,0.14930889188312,1.55645971548814,-0.210194430837698
7,0.75,2,1,0.44957226929904,2.87238932939918,0.156515088222069,1.65728301692712,-0.337663691723782
7,0.75,2,2,0.436169469708243,2.82688803602809,0.154293153513459,1.60294314230774,-0.205259697659697
7,0.75,2,3,0.418959073754856,2.94048499348431,0.1424795823421,1.67170614943139,-0.315087573283847
7,0.75,2,4,0.395325046572598,2.83743645497474,0.139324722454839,1.6562421800714,-0.28689582656135
7,0.75,2,5,0.380045091157069,2.79089995193696,0.136172954137359,1.6466422961128,-0.344282848750912
7,0.75,2,6,0.486968516291612,2.89007981431446,0.168496563271254,1.64052864233563,-0.296485138105513
7,0.75,2,7,0.397423136963175,3.00368140101298,0.132312014459705,1.6293014367691,-0.252413564194663
7,0.75,2,8,0.410771895230732,2.79191455607443,0.147129106919482,1.64148740612983,-0.274984116039139
7,0.5,1,1,0.543451503375015,2.612098467386,0.208051691067704,1.8387950777521,-0.486881530760323
7,0.5,1,2,0.695195798140621,2.99622506404213,0.232023891156811,1.77636165807126,-0.344793392288279
7,0.5,1,3,0.637428197386636,3.09020522635236,0.206273742582155,1.86043974153957,-0.465383036612411
7,0.5,1,4,0.469221999661624,2.68866560535458,0.174518541363847,1.8540720218406,-0.446850859192936
7,0.5,1,5,0.48598090864194,2.40305948850781,0.202234239712356,1.83471310510383,-0.466316429439217
7,0.5,1,6,0.620764181448659,3.22608479237268,0.192420293141802,1.81474707156469,-0.423374150014407
7,0.5,1,7,0.71829028835052,3.04439244924416,0.235938795778071,1.82821996481054,-0.412311436925505
7,0.5,1,8,0.587698992362139,2.47748056692099,0.237216388378187,1.83334522785588,-0.414621742154679
7,0.5,2,1,0.754250816311911,2.87238932939918,0.262586554194476,1.98879667047592,-0.582814794786505
7,0.5,2,2,0.714135675940538,2.82688803602809,0.252622554144002,1.91304233231738,-0.413667443961829
7,0.5,2,3,0.673511303579537,2.94048499348431,0.229047692837046,1.98756071581615,-0.539909972909335
7,0.5,2,4,0.598427258377964,2.83743645497474,0.210904197459214,1.98825244311295,-0.517170502839408
7,0.5,2,5,0.6153890650972,2.79089995193696,0.22049843265435,1.9670691764618,-0.578097631280641
7,0.5,2,6,0.785555980786185,2.89007981431446,0.271811171752196,1.96174014435138,-0.534254516375155
7,0.5,2,7,0.637561951553522,3.00368140101298,0.212260178905295,1.93857551576235,-0.467293265588238
7,0.5,2,8,0.674471831070084,2.79191455607443,0.241580398512777,1.9615181932877,-0.50693098197872
7,0.25,1,1,0.928949003116645,2.612098467386,0.355633225437427,2.28972386817295,-0.826098919151833
7,0.25,1,2,1.22969741236075,2.99622506404213,0.410415568282377,2.20066396439134,-0.651530923156878
7,0.25,1,3,1.17680053888616,3.09020522635236,0.380816305936819,2.2928194777617,-0.761829441340569
7,0.25,1,4,0.812137893317492,2.68866560535458,0.30205983655985,2.31929690609041,-0.788573528228513
7,0.25,1,5,0.845958830547779,2.40305948850781,0.352034077638703,2.27850284462805,-0.787717391871012
7,0.25,1,6,1.08568638699559,3.22608479237268,0.336533741940833,2.25834171166843,-0.77398683247435
7,0.25,1,7,1.32671395505496,3.04439244924416,0.435789398763075,2.27504840073183,-0.733458238880669
7,0.25,1,8,1.04148718017532,2.47748056692099,0.420381573959095,2.27241509555431,-0.731651053243993
7,0.25,2,1,1.41422597106097,2.87238932939918,0.492351770209642,2.52397360758309,-0.967389299609755
7,0.25,2,2,1.29553120217885,2.82688803602809,0.458288827030847,2.41812561236105,-0.747994597652087
7,0.25,2,3,1.20293885504265,2.94048499348431,0.40909538994696,2.48924353630787,-0.88650031273497
7,0.25,2,4,1.03361462432557,2.83743645497474,0.36427762902439,2.52793598095706,-0.905371102328342
7,0.25,2,5,1.1047682876121,2.79089995193696,0.395846610999208,2.4898283133902,-0.955817490459664
7,0.25,2,6,1.37698595044246,2.89007981431446,0.476452568410845,2.48740423505309,-0.917702713033411
7,0.25,2,7,1.14921455619314,3.00368140101298,0.382602014915954,2.44759253962807,-0.814389391976626
7,0.25,2,8,1.21560140355776,2.79191455607443,0.435400646811683,2.47797360528032,-0.878351708298638
7,0,1,1,1.73926775245204,2.612098467386,0.665850761052116,3.05769022606465,-1.38773413859277
7,0,1,2,2.31411599560706,2.99622506404213,0.772343848056977,2.93645999085002,-1.14042095510248
7,0,1,3,2.31072304271999,3.09020522635236,0.747757146682307,3.03547269313294,-1.30983443285049
7,0,1,4,1.53296250940069,2.68866560535458,0.57015736964379,3.11160400306809,-1.36953771017152
7,0,1,5,1.57237679279509,2.40305948850781,0.654322874783039,3.04233621700116,-1.35619178436961
