network,source,amplitude,PR,observed,expected,deficit,normalizedResidualVariance,rawResidualVariance,rateMax,stateMax,inputMax,boundsPass,numericalRank
7,1,0,3.48704837113776,0.999968925810401,0.525105199186607,-0.474863726623793,0.127269389772998,0.00963020122950238,2.38148918619438,16.1543157310597,21.8218915954782,1,77
7,1,0.05,3.48739142380141,0.999992242516761,0.525105199186607,-0.474887043330154,0.127417596458905,0.00964105978895337,2.38208464836393,16.2364105023337,21.8580583679222,1,77
7,1,0.1,3.48780213961307,1,0.525105199186607,-0.474894800813393,0.127818018760983,0.00967085279594947,2.38961751794086,16.3258935767015,21.8972844724098,1,77
7,1,0.2,3.48881792994485,0.999969158096684,0.525105199186607,-0.474863958910077,0.129375158905215,0.00978718940485704,2.47606567333989,16.5304705036931,21.9848478976834,1,77
7,1,0.4,3.49177120115572,0.999721530952365,0.525105199186607,-0.474616331765758,0.135516853320479,0.0102466562644579,2.74617862414813,17.9702538371403,22.1958888686394,1,77
7,2,0,3.4360766654819,0.994022630536682,0.525105199186607,-0.468917431350075,0.000503286600468597,3.77955893561383e-05,2.24702425699632,15.8991489812611,21.8953346636835,1,59
7,2,0.05,3.45189440280262,0.998513244785587,0.525105199186607,-0.473408045598979,0.0323427620295418,0.00244674160637185,2.30786801297123,15.9687563658961,21.8953346636835,1,77
7,2,0.1,3.48780213961307,1,0.525105199186607,-0.474894800813393,0.127818018760983,0.00967085279594947,2.38961751794086,16.3258935767015,21.8972844724098,1,77
7,2,0.2,3.61862510662527,0.994398469975453,0.525105199186607,-0.469293270788845,0.508825136863438,0.0384862621298118,2.76730128709098,17.0890051101611,21.9016037092685,1,77
7,2,0.4,4.08554977061237,0.955733915010389,0.525105199186607,-0.430628715823782,1.95385113590574,0.147617317264531,3.53365894954788,19.3492955852227,21.9156877990678,1,77
8,1,0,3.56569791661283,0.999970740353202,0.533303168172414,-0.466667572180787,0.124131558632045,0.00946135456831932,2.45552613096944,15.6943135143782,16.5117601846628,1,77
8,1,0.05,3.56523436306248,0.999992668067478,0.533303168172414,-0.466689499895064,0.124305008611371,0.00947445089795922,2.46174129517105,15.7208997807831,16.5607506818934,1,77
8,1,0.1,3.56485670850732,0.999999999999999,0.533303168172414,-0.466696831827585,0.12472447970025,0.00950625872275606,2.46795645937266,15.8897961933985,16.6166074476049,1,77
8,1,0.2,3.5643781713443,0.999970430364861,0.533303168172414,-0.466667262192447,0.126301288826255,0.00962600049077546,2.48956628054585,16.2472508634466,16.742865939627,1,77
8,1,0.4,3.56475194124078,0.99972679605033,0.533303168172414,-0.466423627877916,0.132380785689341,0.0100880995193671,2.75713381824049,17.6251555482895,17.9804193133887,1,77
8,2,0,3.52805125049126,0.993187269136798,0.533303168172414,-0.459884100964384,0.000493104319413345,3.75086135783991e-05,2.24443737803005,15.4534714052211,16.6166074476049,1,59
8,2,0.05,3.535707114061,0.998392816601028,0.533303168172414,-0.465089648428614,0.0315792480851162,0.0024070446220973,2.33358452673062,15.5557006499794,16.6166074476049,1,77
8,2,0.1,3.56485670850732,0.999999999999999,0.533303168172414,-0.466696831827585,0.12472447970025,0.00950625872275606,2.46795645937266,15.8897961933985,16.6166074476049,1,77
8,2,0.2,3.68382178896326,0.994229130003279,0.533303168172414,-0.460925961830865,0.496408622924463,0.0378209068599473,2.79611290417393,16.83481071568,16.6166074476049,1,77
8,2,0.4,4.12345010179262,0.952784193218367,0.533303168172414,-0.419481025045953,1.91232704441056,0.145460530614183,3.51073654457299,19.4095329666369,16.8579418157049,1,77
9,1,0,3.26263454945691,0.99997117634043,0.546729004318698,-0.453242172021731,0.126615731811508,0.00937454533682327,2.51466911293593,16.3084244455082,14.0284974771477,1,77
9,1,0.05,3.26302641579168,0.999992741716403,0.546729004318698,-0.453263737397705,0.126757312303533,0.00938597346208441,2.46315413406849,16.3656515703893,14.0688522571251,1,77
9,1,0.1,3.26348969540811,1,0.546729004318698,-0.453270995681301,0.127135418423788,0.00941485945907065,2.46383002319683,16.4814522839357,14.2620919894901,1,77
9,1,0.2,3.26464830432843,0.999970434697963,0.546729004318698,-0.453241430379265,0.128603810526709,0.00952519216555738,2.57280067024031,16.8452743724594,14.8450757803644,1,77
9,1,0.4,3.26772910219249,0.999729782788398,0.546729004318698,-0.4530007784697,0.134376686197535,0.00995501248665782,2.81479008875252,18.0844358424926,16.3509672457521,1,77
